Method:,Hadamard 1,,
1264.798777,2.282402,631140.000000,3294.000000
1268.250434,2.273621,634092.000000,3377.000000
1271.697885,2.290595,639840.000000,3277.000000
1275.141128,2.291383,644328.000000,3294.000000
1278.580165,2.304961,648644.000000,3214.000000
1283.159003,2.306054,654124.000000,3233.000000
1286.588223,2.336268,658088.000000,3034.000000
1290.013236,2.340459,663812.000000,3031.000000
1293.434042,2.372075,665888.000000,2827.000000
1296.850641,2.394408,668540.000000,2696.000000
1300.263033,2.392395,673348.000000,2728.000000
1303.671218,2.438749,676416.000000,2463.000000
1308.208921,2.456204,681284.000000,2383.000000
1311.607290,2.462083,682744.000000,2356.000000
1315.001451,2.484760,686672.000000,2249.000000
1318.391406,2.524481,690208.000000,2063.000000
1321.777154,2.533062,691356.000000,2026.000000
1325.158694,2.532103,693236.000000,2036.000000
1328.536028,2.547999,695416.000000,1969.000000
1331.909155,2.570935,695896.000000,1869.000000
1336.400113,2.548873,698232.000000,1973.000000
1339.763423,2.574026,698616.000000,1863.000000
1343.122526,2.550775,699520.000000,1968.000000
1346.477423,2.567302,698960.000000,1893.000000
1349.828112,2.557480,698852.000000,1936.000000
1353.174594,2.580765,696212.000000,1828.000000
1356.516869,2.569451,694264.000000,1871.000000
1360.966692,2.603738,690664.000000,1720.000000
1364.299151,2.586550,690108.000000,1788.000000
1367.627403,2.583318,689972.000000,1801.000000
1370.951448,2.589717,687384.000000,1768.000000
1374.271286,2.608691,685588.000000,1688.000000
1377.586916,2.607656,679500.000000,1677.000000
1380.898340,2.617250,675208.000000,1630.000000
1384.205557,2.595144,670044.000000,1702.000000
1388.608635,2.600966,662728.000000,1661.000000
1391.906036,2.595003,656840.000000,1669.000000
1395.199229,2.599737,654888.000000,1646.000000
1398.488216,2.606427,652124.000000,1614.000000
1401.772995,2.628393,651956.000000,1534.000000
1405.053567,2.630026,648440.000000,1520.000000
1408.329933,2.622394,645528.000000,1540.000000
1412.691876,2.622562,641584.000000,1530.000000
1415.958425,2.638165,642016.000000,1477.000000
1419.220767,2.637102,643048.000000,1483.000000
1422.478902,2.623473,644192.000000,1533.000000
1425.732830,2.647738,646104.000000,1454.000000
1428.982551,2.638645,645772.000000,1484.000000
1432.228065,2.634476,645636.000000,1498.000000
1435.469372,2.631731,648420.000000,1514.000000
1439.784570,2.652797,650528.000000,1447.000000
1443.016061,2.630514,651304.000000,1525.000000
1446.243345,2.634276,652232.000000,1514.000000
1449.466421,2.644975,652604.000000,1478.000000
1452.685291,2.620543,655304.000000,1570.000000
1455.899953,2.642875,652092.000000,1484.000000
1459.110409,2.631009,651192.000000,1523.000000
1463.384472,2.630673,650688.000000,1523.000000
1466.585111,2.637752,649656.000000,1496.000000
1469.781544,2.632009,648836.000000,1514.000000
1472.973769,2.647154,646124.000000,1456.000000
1476.161787,2.646166,645540.000000,1458.000000
1479.345598,2.657134,641164.000000,1412.000000
1482.525202,2.642828,638840.000000,1454.000000
1485.700600,2.670942,636564.000000,1358.000000
1489.927918,2.655714,631376.000000,1395.000000
1493.093499,2.658443,625792.000000,1374.000000
1496.254873,2.655111,622364.000000,1377.000000
1499.412039,2.655868,619828.000000,1369.000000
1502.564999,2.665825,616136.000000,1330.000000
1505.713752,2.659379,612992.000000,1343.000000
1508.858298,2.645821,608308.000000,1375.000000
1513.044481,2.648676,604304.000000,1357.000000
1516.179211,2.628484,600232.000000,1412.000000
1519.309733,2.685702,595040.000000,1227.000000
1522.436048,2.644852,590620.000000,1338.000000
1525.558157,2.650990,584700.000000,1306.000000
1528.676058,2.642548,579592.000000,1320.000000
1531.789752,2.660130,571988.000000,1251.000000
1534.899240,2.663825,565348.000000,1226.000000
1539.038678,2.664847,555124.000000,1201.000000
1542.138349,2.661746,548880.000000,1196.000000
1545.233813,2.619320,543996.000000,1307.000000
1548.325070,2.612810,536312.000000,1308.000000
1551.412120,2.626080,528856.000000,1251.000000
1554.494963,2.647380,519920.000000,1171.000000
1557.573599,2.625892,511724.000000,1211.000000
1561.671903,2.659391,501180.000000,1098.000000
1564.740722,2.669898,493812.000000,1056.000000
1567.805335,2.654450,486484.000000,1078.000000
1570.865740,2.628290,478016.000000,1125.000000
1573.921939,2.631780,470736.000000,1099.000000
1576.973930,2.614758,462940.000000,1124.000000
1580.021715,2.668689,455600.000000,977.000000
1584.078883,2.651329,442228.000000,987.000000
1587.116851,2.642782,434928.000000,990.000000
1590.150612,2.656354,426524.000000,941.000000
1593.180167,2.615234,417680.000000,1013.000000
1596.205514,2.665996,409220.000000,883.000000
1599.226654,2.639586,400340.000000,918.000000
1602.243587,2.692910,390020.000000,791.000000
1605.256313,2.633675,383312.000000,891.000000
1609.266737,2.641701,372056.000000,849.000000
1612.269646,2.652287,361928.000000,806.000000
1615.268349,2.688909,355176.000000,727.000000
1618.262845,2.616264,346344.000000,838.000000
1621.253133,2.609249,335508.000000,825.000000
1624.239215,2.631593,326676.000000,763.000000
1627.221090,2.657863,317936.000000,699.000000
1631.190378,2.643688,303324.000000,689.000000
1634.162437,2.649886,296520.000000,664.000000
1637.130288,2.644087,287740.000000,653.000000
1640.093932,2.591259,282096.000000,723.000000
1643.053370,2.643662,273812.000000,622.000000
1646.008600,2.576736,266404.000000,706.000000
1648.959623,2.666236,258280.000000,557.000000
1651.906439,2.603054,250172.000000,624.000000
1655.828983,2.587301,240100.000000,621.000000
1658.765983,2.576070,230580.000000,612.000000
1661.698776,2.581300,222696.000000,584.000000
1664.627362,2.605530,214104.000000,531.000000
1667.551741,2.566531,206036.000000,559.000000
1670.471913,2.638369,198740.000000,457.000000
1673.387877,2.628557,191324.000000,450.000000
1677.269286,2.608113,180904.000000,446.000000
1680.175435,2.676995,173020.000000,364.000000
1683.077376,2.551269,163336.000000,459.000000
1685.975111,2.585113,153492.000000,399.000000
1688.868638,2.540609,144792.000000,417.000000
1691.757958,2.502208,134764.000000,424.000000
1694.643072,2.539180,125628.000000,363.000000
1697.523978,2.539560,116732.000000,337.000000
1701.358642,2.445849,104684.000000,375.000000
