Method:,Hadamard 1,,
1150.928072,2.063270,436704.000000,3775.000000
1154.515756,2.080959,439676.000000,3649.000000
1158.099233,2.071817,442316.000000,3749.000000
1161.678504,2.077233,444760.000000,3723.000000
1165.253567,2.084251,447392.000000,3685.000000
1168.824423,2.077198,452728.000000,3790.000000
1173.579020,2.084741,458836.000000,3775.000000
1177.140060,2.082790,462588.000000,3823.000000
1180.696893,2.082687,465744.000000,3850.000000
1184.249519,2.085332,469076.000000,3854.000000
1187.797937,2.093049,470920.000000,3801.000000
1191.342149,2.087724,474972.000000,3881.000000
1194.882154,2.087758,479904.000000,3921.000000
1199.595616,2.091117,484864.000000,3931.000000
1203.125804,2.090547,488540.000000,3966.000000
1206.651786,2.087154,494516.000000,4046.000000
1210.173560,2.081091,499592.000000,4145.000000
1213.691128,2.078608,506092.000000,4223.000000
1217.204488,2.071082,518480.000000,4402.000000
1220.713641,2.067651,531812.000000,4551.000000
1224.218588,2.072252,543144.000000,4599.000000
1228.885305,2.057433,559736.000000,4904.000000
1232.380435,2.059920,573168.000000,4993.000000
1235.871358,2.046426,582452.000000,5234.000000
1239.358074,2.041577,589960.000000,5361.000000
1242.840583,2.030962,599556.000000,5583.000000
1246.318885,2.026389,605496.000000,5698.000000
1249.792980,2.019933,610800.000000,5834.000000
1254.418562,2.009442,616560.000000,6033.000000
1257.882841,2.004525,620936.000000,6145.000000
1261.342912,2.005390,624908.000000,6172.000000
1264.798777,2.006475,631140.000000,6218.000000
1268.250434,1.996583,634092.000000,6391.000000
1271.697885,1.999146,639840.000000,6411.000000
1275.141128,2.007086,644328.000000,6339.000000
1278.580165,2.015571,648644.000000,6258.000000
1283.159003,2.027350,654124.000000,6142.000000
1286.588223,2.035596,658088.000000,6063.000000
1290.013236,2.051046,663812.000000,5902.000000
1293.434042,2.075756,665888.000000,5593.000000
1296.850641,2.086505,668540.000000,5478.000000
1300.263033,2.104784,673348.000000,5290.000000
1303.671218,2.115884,676416.000000,5180.000000
1308.208921,2.138986,681284.000000,4947.000000
1311.607290,2.169334,682744.000000,4623.000000
1315.001451,2.181323,686672.000000,4523.000000
1318.391406,2.192772,690208.000000,4428.000000
1321.777154,2.215316,691356.000000,4211.000000
1325.158694,2.227991,693236.000000,4101.000000
1328.536028,2.235756,695416.000000,4041.000000
1331.909155,2.240810,695896.000000,3997.000000
1336.400113,2.240314,698232.000000,4015.000000
1339.763423,2.250288,698616.000000,3926.000000
1343.122526,2.247434,699520.000000,3957.000000
1346.477423,2.254726,698960.000000,3888.000000
1349.828112,2.254101,698852.000000,3893.000000
1353.174594,2.256042,696212.000000,3861.000000
1356.516869,2.250349,694264.000000,3901.000000
1360.966692,2.247090,690664.000000,3910.000000
1364.299151,2.249973,690108.000000,3881.000000
1367.627403,2.251682,689972.000000,3865.000000
1370.951448,2.252755,687384.000000,3841.000000
1374.271286,2.253773,685588.000000,3822.000000
1377.586916,2.250240,679500.000000,3819.000000
1380.898340,2.251946,675208.000000,3780.000000
1384.205557,2.254394,670044.000000,3730.000000
1388.608635,2.238363,662728.000000,3828.000000
1391.906036,2.244124,656840.000000,3744.000000
1395.199229,2.246559,654888.000000,3712.000000
1398.488216,2.246716,652124.000000,3695.000000
1401.772995,2.264235,651956.000000,3548.000000
1405.053567,2.252322,648440.000000,3627.000000
1408.329933,2.247265,645528.000000,3653.000000
1412.691876,2.255194,641584.000000,3565.000000
1415.958425,2.262858,642016.000000,3505.000000
1419.220767,2.246189,643048.000000,3648.000000
1422.478902,2.252231,644192.000000,3604.000000
1425.732830,2.253759,646104.000000,3602.000000
1428.982551,2.255348,645772.000000,3587.000000
1432.228065,2.250081,645636.000000,3630.000000
1435.469372,2.258216,648420.000000,3578.000000
1439.784570,2.254677,650528.000000,3619.000000
1443.016061,2.254715,651304.000000,3623.000000
1446.243345,2.267983,652232.000000,3519.000000
1449.466421,2.268724,652604.000000,3515.000000
1452.685291,2.269407,655304.000000,3524.000000
1455.899953,2.269621,652092.000000,3505.000000
1459.110409,2.278795,651192.000000,3427.000000
1463.384472,2.272543,650688.000000,3474.000000
1466.585111,2.277896,649656.000000,3426.000000
1469.781544,2.271555,648836.000000,3472.000000
1472.973769,2.270362,646124.000000,3467.000000
1476.161787,2.281649,645540.000000,3375.000000
1479.345598,2.275107,641164.000000,3403.000000
1482.525202,2.282036,638840.000000,3337.000000
1485.700600,2.280096,636564.000000,3340.000000
1489.927918,2.291355,631376.000000,3228.000000
1493.093499,2.280424,625792.000000,3281.000000
1496.254873,2.279762,622364.000000,3268.000000
1499.412039,2.290527,619828.000000,3175.000000
1502.564999,2.293716,616136.000000,3133.000000
1505.713752,2.288731,612992.000000,3153.000000
1508.858298,2.290805,608308.000000,3114.000000
1513.044481,2.294117,604304.000000,3070.000000
1516.179211,2.301922,600232.000000,2995.000000
1519.309733,2.294971,595040.000000,3017.000000
1522.436048,2.303109,590620.000000,2939.000000
1525.558157,2.312241,584700.000000,2849.000000
1528.676058,2.296700,579592.000000,2927.000000
1531.789752,2.319161,571988.000000,2743.000000
1534.899240,2.296710,565348.000000,2855.000000
1539.038678,2.309183,555124.000000,2724.000000
1542.138349,2.308114,548880.000000,2700.000000
1545.233813,2.314156,543996.000000,2639.000000
1548.325070,2.310454,536312.000000,2624.000000
1551.412120,2.335592,528856.000000,2442.000000
1554.494963,2.316955,519920.000000,2506.000000
1557.573599,2.318984,511724.000000,2455.000000
1561.671903,2.323417,501180.000000,2380.000000
1564.740722,2.343702,493812.000000,2238.000000
1567.805335,2.320832,486484.000000,2324.000000
1570.865740,2.336231,478016.000000,2204.000000
1573.921939,2.327404,470736.000000,2215.000000
1576.973930,2.352713,462940.000000,2055.000000
1580.021715,2.338853,455600.000000,2088.000000
1584.078883,2.352726,442228.000000,1963.000000
1587.116851,2.356249,434928.000000,1915.000000
1590.150612,2.356248,426524.000000,1878.000000
1593.180167,2.355790,417680.000000,1841.000000
1596.205514,2.349981,409220.000000,1828.000000
1599.226654,2.369179,400340.000000,1711.000000
1602.243587,2.376773,390020.000000,1638.000000
1605.256313,2.369504,383312.000000,1637.000000
1609.266737,2.362705,372056.000000,1614.000000
1612.269646,2.343778,361928.000000,1640.000000
1615.268349,2.366889,355176.000000,1526.000000
1618.262845,2.363706,346344.000000,1499.000000
1621.253133,2.366136,335508.000000,1444.000000
1624.239215,2.383462,326676.000000,1351.000000
1627.221090,2.356212,317936.000000,1400.000000
1631.190378,2.361004,303324.000000,1321.000000
1634.162437,2.377234,296520.000000,1244.000000
1637.130288,2.383818,287740.000000,1189.000000
1640.093932,2.385565,282096.000000,1161.000000
1643.053370,2.403627,273812.000000,1081.000000
1646.008600,2.372462,266404.000000,1130.000000
1648.959623,2.404770,258280.000000,1017.000000
1651.906439,2.416873,250172.000000,958.000000
1655.828983,2.351414,240100.000000,1069.000000
1658.765983,2.383729,230580.000000,953.000000
1661.698776,2.377366,222696.000000,934.000000
1664.627362,2.351988,214104.000000,952.000000
1667.551741,2.349683,206036.000000,921.000000
1670.471913,2.350362,198740.000000,887.000000
1673.387877,2.372749,191324.000000,811.000000
1677.269286,2.385292,180904.000000,745.000000
1680.175435,2.335550,173020.000000,799.000000
1683.077376,2.357563,163336.000000,717.000000
1685.975111,2.347867,153492.000000,689.000000
1688.868638,2.386228,144792.000000,595.000000
1691.757958,2.397180,134764.000000,540.000000
1694.643072,2.314469,125628.000000,609.000000
1697.523978,2.252942,116732.000000,652.000000
1701.358642,2.282688,104684.000000,546.000000
