Method:,Hadamard 1,,
1191.342149,2.406222,474972.000000,1864.000000
1194.882154,2.406535,479904.000000,1882.000000
1199.595616,2.407782,484864.000000,1896.000000
1203.125804,2.403343,488540.000000,1930.000000
1206.651786,2.412465,494516.000000,1913.000000
1210.173560,2.407691,499592.000000,1954.000000
1213.691128,2.387211,506092.000000,2075.000000
1217.204488,2.404676,518480.000000,2042.000000
1220.713641,2.364219,531812.000000,2299.000000
1224.218588,2.399457,543144.000000,2165.000000
1228.885305,2.368315,559736.000000,2397.000000
1232.380435,2.353448,573168.000000,2540.000000
1235.871358,2.349286,582452.000000,2606.000000
1239.358074,2.337373,589960.000000,2713.000000
1242.840583,2.328197,599556.000000,2816.000000
1246.318885,2.314503,605496.000000,2935.000000
1249.792980,2.310809,610800.000000,2986.000000
1254.418562,2.288779,616560.000000,3171.000000
1257.882841,2.286812,620936.000000,3208.000000
1261.342912,2.277171,624908.000000,3301.000000
1264.798777,2.280035,631140.000000,3312.000000
1268.250434,2.267619,634092.000000,3424.000000
1271.697885,2.269892,639840.000000,3437.000000
1275.141128,2.268778,644328.000000,3470.000000
1278.580165,2.281807,648644.000000,3390.000000
1283.159003,2.303777,654124.000000,3250.000000
1286.588223,2.294668,658088.000000,3339.000000
1290.013236,2.314324,663812.000000,3219.000000
1293.434042,2.346280,665888.000000,3000.000000
1296.850641,2.343541,668540.000000,3031.000000
1300.263033,2.367943,673348.000000,2886.000000
1303.671218,2.381508,676416.000000,2810.000000
1308.208921,2.425937,681284.000000,2555.000000
1311.607290,2.463560,682744.000000,2348.000000
1315.001451,2.462184,686672.000000,2369.000000
1318.391406,2.483337,690208.000000,2268.000000
1321.777154,2.510915,691356.000000,2132.000000
1325.158694,2.529763,693236.000000,2047.000000
1328.536028,2.540347,695416.000000,2004.000000
1331.909155,2.552287,695896.000000,1951.000000
1336.400113,2.561831,698232.000000,1915.000000
1339.763423,2.600952,698616.000000,1751.000000
1343.122526,2.570181,699520.000000,1882.000000
1346.477423,2.587014,698960.000000,1809.000000
1349.828112,2.585030,698852.000000,1817.000000
1353.174594,2.590131,696212.000000,1789.000000
1356.516869,2.589157,694264.000000,1788.000000
1360.966692,2.568123,690664.000000,1867.000000
1364.299151,2.587279,690108.000000,1785.000000
1367.627403,2.598033,689972.000000,1741.000000
1370.951448,2.566055,687384.000000,1867.000000
1374.271286,2.592281,685588.000000,1753.000000
1377.586916,2.583481,679500.000000,1773.000000
1380.898340,2.577313,675208.000000,1787.000000
1384.205557,2.589566,670044.000000,1724.000000
1388.608635,2.573853,662728.000000,1768.000000
1391.906036,2.589573,656840.000000,1690.000000
1395.199229,2.574621,654888.000000,1744.000000
1398.488216,2.601078,652124.000000,1634.000000
1401.772995,2.600966,651956.000000,1634.000000
1405.053567,2.599682,648440.000000,1630.000000
1408.329933,2.599062,645528.000000,1625.000000
1412.691876,2.591616,641584.000000,1643.000000
1415.958425,2.592173,642016.000000,1642.000000
1419.220767,2.605211,643048.000000,1596.000000
1422.478902,2.595498,644192.000000,1635.000000
1425.732830,2.628459,646104.000000,1520.000000
1428.982551,2.601369,645772.000000,1617.000000
1432.228065,2.638554,645636.000000,1484.000000
1435.469372,2.602610,648420.000000,1619.000000
1439.784570,2.583328,650528.000000,1698.000000
1443.016061,2.613207,651304.000000,1587.000000
1446.243345,2.604887,652232.000000,1620.000000
1449.466421,2.597429,652604.000000,1649.000000
1452.685291,2.618336,655304.000000,1578.000000
1455.899953,2.600260,652092.000000,1637.000000
1459.110409,2.629018,651192.000000,1530.000000
1463.384472,2.598264,650688.000000,1641.000000
1466.585111,2.595200,649656.000000,1650.000000
1469.781544,2.597291,648836.000000,1640.000000
1472.973769,2.646261,646124.000000,1459.000000
1476.161787,2.625232,645540.000000,1530.000000
1479.345598,2.602578,641164.000000,1601.000000
1482.525202,2.602359,638840.000000,1596.000000
1485.700600,2.610439,636564.000000,1561.000000
1489.927918,2.625647,631376.000000,1495.000000
1493.093499,2.604700,625792.000000,1555.000000
1496.254873,2.612201,622364.000000,1520.000000
1499.412039,2.612719,619828.000000,1512.000000
1502.564999,2.604985,616136.000000,1530.000000
1505.713752,2.623697,612992.000000,1458.000000
1508.858298,2.598015,608308.000000,1535.000000
1513.044481,2.608653,604304.000000,1488.000000
1516.179211,2.611002,600232.000000,1470.000000
1519.309733,2.633096,595040.000000,1385.000000
1522.436048,2.653374,590620.000000,1312.000000
1525.558157,2.619875,584700.000000,1403.000000
1528.676058,2.598175,579592.000000,1462.000000
1531.789752,2.637801,571988.000000,1317.000000
1534.899240,2.616865,565348.000000,1366.000000
1539.038678,2.639221,555124.000000,1274.000000
1542.138349,2.632947,548880.000000,1278.000000
1545.233813,2.618656,543996.000000,1309.000000
1548.325070,2.629392,536312.000000,1259.000000
1551.412120,2.658879,528856.000000,1160.000000
1554.494963,2.625678,519920.000000,1231.000000
1557.573599,2.615614,511724.000000,1240.000000
1561.671903,2.631066,501180.000000,1172.000000
1564.740722,2.632864,493812.000000,1150.000000
1567.805335,2.614084,486484.000000,1183.000000
1570.865740,2.638445,478016.000000,1099.000000
1573.921939,2.615492,470736.000000,1141.000000
1576.973930,2.665525,462940.000000,1000.000000
1580.021715,2.620361,455600.000000,1092.000000
1584.078883,2.627362,442228.000000,1043.000000
1587.116851,2.625159,434928.000000,1031.000000
1590.150612,2.659132,426524.000000,935.000000
1593.180167,2.626527,417680.000000,987.000000
1596.205514,2.650536,409220.000000,915.000000
1599.226654,2.621517,400340.000000,957.000000
1602.243587,2.613363,390020.000000,950.000000
1605.256313,2.606744,383312.000000,948.000000
1609.266737,2.646846,372056.000000,839.000000
1612.269646,2.651211,361928.000000,808.000000
1615.268349,2.588548,355176.000000,916.000000
1618.262845,2.647970,346344.000000,779.000000
1621.253133,2.652382,335508.000000,747.000000
1624.239215,2.620910,326676.000000,782.000000
1627.221090,2.643201,317936.000000,723.000000
1631.190378,2.665003,303324.000000,656.000000
1634.162437,2.618964,296520.000000,713.000000
1637.130288,2.606520,287740.000000,712.000000
1640.093932,2.622382,282096.000000,673.000000
1643.053370,2.623871,273812.000000,651.000000
1646.008600,2.638789,266404.000000,612.000000
1648.959623,2.565754,258280.000000,702.000000
1651.906439,2.614335,250172.000000,608.000000
1655.828983,2.635317,240100.000000,556.000000
1658.765983,2.610773,230580.000000,565.000000
1661.698776,2.561671,222696.000000,611.000000
1664.627362,2.570957,214104.000000,575.000000
1667.551741,2.580746,206036.000000,541.000000
1670.471913,2.498945,198740.000000,630.000000
1673.387877,2.568279,191324.000000,517.000000
1677.269286,2.549878,180904.000000,510.000000
1680.175435,2.605639,173020.000000,429.000000
1683.077376,2.529135,163336.000000,483.000000
1685.975111,2.531909,153492.000000,451.000000
1688.868638,2.559772,144792.000000,399.000000
1691.757958,2.507360,134764.000000,419.000000
1694.643072,2.606326,125628.000000,311.000000
1697.523978,2.570260,116732.000000,314.000000
1701.358642,2.370545,104684.000000,446.000000
