Method:,Hadamard 1,,
1235.871358,2.222062,582452.000000,3493.000000
1239.358074,2.209721,589960.000000,3640.000000
1242.840583,2.200223,599556.000000,3781.000000
1246.318885,2.193503,605496.000000,3878.000000
1249.792980,2.194834,610800.000000,3900.000000
1254.418562,2.168903,616560.000000,4179.000000
1257.882841,2.172703,620936.000000,4172.000000
1261.342912,2.175888,624908.000000,4168.000000
1264.798777,2.169088,631140.000000,4276.000000
1268.250434,2.167574,634092.000000,4311.000000
1271.697885,2.168682,639840.000000,4339.000000
1275.141128,2.178171,644328.000000,4275.000000
1278.580165,2.187106,648644.000000,4216.000000
1283.159003,2.204893,654124.000000,4081.000000
1286.588223,2.234066,658088.000000,3839.000000
1290.013236,2.243750,663812.000000,3787.000000
1293.434042,2.262777,665888.000000,3636.000000
1296.850641,2.299694,668540.000000,3353.000000
1300.263033,2.314756,673348.000000,3262.000000
1303.671218,2.348628,676416.000000,3031.000000
1308.208921,2.390692,681284.000000,2771.000000
1311.607290,2.429082,682744.000000,2542.000000
1315.001451,2.457988,686672.000000,2392.000000
1318.391406,2.499131,690208.000000,2187.000000
1321.777154,2.489842,691356.000000,2238.000000
1325.158694,2.518455,693236.000000,2101.000000
1328.536028,2.528377,695416.000000,2060.000000
1331.909155,2.546538,695896.000000,1977.000000
1336.400113,2.549534,698232.000000,1970.000000
1339.763423,2.564344,698616.000000,1905.000000
1343.122526,2.561273,699520.000000,1921.000000
1346.477423,2.551975,698960.000000,1961.000000
1349.828112,2.593234,698852.000000,1783.000000
1353.174594,2.575570,696212.000000,1850.000000
1356.516869,2.570380,694264.000000,1867.000000
1360.966692,2.595733,690664.000000,1752.000000
1364.299151,2.582681,690108.000000,1804.000000
1367.627403,2.578760,689972.000000,1820.000000
1370.951448,2.589963,687384.000000,1767.000000
1374.271286,2.589565,685588.000000,1764.000000
1377.586916,2.582991,679500.000000,1775.000000
1380.898340,2.592145,675208.000000,1727.000000
1384.205557,2.588308,670044.000000,1729.000000
1388.608635,2.588085,662728.000000,1711.000000
1391.906036,2.620179,656840.000000,1575.000000
1395.199229,2.586229,654888.000000,1698.000000
1398.488216,2.605083,652124.000000,1619.000000
1401.772995,2.622209,651956.000000,1556.000000
1405.053567,2.620419,648440.000000,1554.000000
1408.329933,2.604170,645528.000000,1606.000000
1412.691876,2.631452,641584.000000,1499.000000
1415.958425,2.592967,642016.000000,1639.000000
1419.220767,2.591286,643048.000000,1648.000000
1422.478902,2.586039,644192.000000,1671.000000
1425.732830,2.594137,646104.000000,1645.000000
1428.982551,2.593122,645772.000000,1648.000000
1432.228065,2.629002,645636.000000,1517.000000
1435.469372,2.603415,648420.000000,1616.000000
1439.784570,2.615710,650528.000000,1576.000000
1443.016061,2.586926,651304.000000,1686.000000
1446.243345,2.633130,652232.000000,1518.000000
1449.466421,2.607015,652604.000000,1613.000000
1452.685291,2.605322,655304.000000,1626.000000
1455.899953,2.606675,652092.000000,1613.000000
1459.110409,2.618917,651192.000000,1566.000000
1463.384472,2.591959,650688.000000,1665.000000
1466.585111,2.620953,649656.000000,1555.000000
1469.781544,2.608286,648836.000000,1599.000000
1472.973769,2.643590,646124.000000,1468.000000
1476.161787,2.621276,645540.000000,1544.000000
1479.345598,2.640539,641164.000000,1467.000000
1482.525202,2.609492,638840.000000,1570.000000
1485.700600,2.617734,636564.000000,1535.000000
1489.927918,2.644345,631376.000000,1432.000000
1493.093499,2.662891,625792.000000,1360.000000
1496.254873,2.658594,622364.000000,1366.000000
1499.412039,2.636632,619828.000000,1431.000000
1502.564999,2.641382,616136.000000,1407.000000
1505.713752,2.630906,612992.000000,1434.000000
1508.858298,2.658642,608308.000000,1335.000000
1513.044481,2.629886,604304.000000,1417.000000
1516.179211,2.621165,600232.000000,1436.000000
1519.309733,2.615280,595040.000000,1443.000000
1522.436048,2.643232,590620.000000,1343.000000
1525.558157,2.635314,584700.000000,1354.000000
1528.676058,2.629264,579592.000000,1361.000000
1531.789752,2.672096,571988.000000,1217.000000
1534.899240,2.626509,565348.000000,1336.000000
1539.038678,2.663764,555124.000000,1204.000000
1542.138349,2.652051,548880.000000,1223.000000
1545.233813,2.616340,543996.000000,1316.000000
1548.325070,2.652413,536312.000000,1194.000000
1551.412120,2.627123,528856.000000,1248.000000
1554.494963,2.636755,519920.000000,1200.000000
1557.573599,2.652894,511724.000000,1138.000000
1561.671903,2.639296,501180.000000,1150.000000
1564.740722,2.629853,493812.000000,1158.000000
1567.805335,2.652440,486484.000000,1083.000000
1570.865740,2.656602,478016.000000,1054.000000
1573.921939,2.645428,470736.000000,1065.000000
1576.973930,2.641039,462940.000000,1058.000000
1580.021715,2.675409,455600.000000,962.000000
1584.078883,2.642186,442228.000000,1008.000000
1587.116851,2.665752,434928.000000,939.000000
1590.150612,2.612493,426524.000000,1041.000000
1593.180167,2.669021,417680.000000,895.000000
1596.205514,2.625633,409220.000000,969.000000
1599.226654,2.660421,400340.000000,875.000000
1602.243587,2.641209,390020.000000,891.000000
1605.256313,2.637592,383312.000000,883.000000
1609.266737,2.637627,372056.000000,857.000000
1612.269646,2.611188,361928.000000,886.000000
1615.268349,2.642495,355176.000000,809.000000
1618.262845,2.633712,346344.000000,805.000000
1621.253133,2.659416,335508.000000,735.000000
1624.239215,2.583168,326676.000000,853.000000
1627.221090,2.589586,317936.000000,818.000000
1631.190378,2.683256,303324.000000,629.000000
1634.162437,2.586128,296520.000000,769.000000
1637.130288,2.618267,287740.000000,693.000000
1640.093932,2.612178,282096.000000,689.000000
1643.053370,2.686173,273812.000000,564.000000
1646.008600,2.574895,266404.000000,709.000000
1648.959623,2.653936,258280.000000,573.000000
1651.906439,2.633316,250172.000000,582.000000
1655.828983,2.605146,240100.000000,596.000000
1658.765983,2.646818,230580.000000,520.000000
1661.698776,2.616930,222696.000000,538.000000
1664.627362,2.652106,214104.000000,477.000000
1667.551741,2.588031,206036.000000,532.000000
1670.471913,2.595855,198740.000000,504.000000
1673.387877,2.674314,191324.000000,405.000000
1677.269286,2.597532,180904.000000,457.000000
1680.175435,2.592674,173020.000000,442.000000
1683.077376,2.563747,163336.000000,446.000000
1685.975111,2.595021,153492.000000,390.000000
1688.868638,2.634405,144792.000000,336.000000
1691.757958,2.454713,134764.000000,473.000000
1694.643072,2.481038,125628.000000,415.000000
1697.523978,2.479479,116732.000000,387.000000
1701.358642,2.426594,104684.000000,392.000000
