Method:,Hadamard 1,,
1548.325070,2.631813,536312.000000,1252.000000
1551.412120,2.614434,528856.000000,1285.000000
1554.494963,2.639296,519920.000000,1193.000000
1557.573599,2.597773,511724.000000,1292.000000
1561.671903,2.624082,501180.000000,1191.000000
1564.740722,2.595611,493812.000000,1253.000000
1567.805335,2.602135,486484.000000,1216.000000
1570.865740,2.580107,478016.000000,1257.000000
1573.921939,2.596866,470736.000000,1191.000000
1576.973930,2.608239,462940.000000,1141.000000
1580.021715,2.630012,455600.000000,1068.000000
1584.078883,2.588741,442228.000000,1140.000000
1587.116851,2.618886,434928.000000,1046.000000
1590.150612,2.600966,426524.000000,1069.000000
1593.180167,2.619976,417680.000000,1002.000000
1596.205514,2.636525,409220.000000,945.000000
1599.226654,2.609875,400340.000000,983.000000
1602.243587,2.594575,390020.000000,992.000000
1605.256313,2.596781,383312.000000,970.000000
1609.266737,2.573222,372056.000000,994.000000
1612.269646,2.611679,361928.000000,885.000000
1615.268349,2.635044,355176.000000,823.000000
1618.262845,2.613680,346344.000000,843.000000
1621.253133,2.628076,335508.000000,790.000000
1624.239215,2.603493,326676.000000,814.000000
1627.221090,2.562820,317936.000000,870.000000
1631.190378,2.605689,303324.000000,752.000000
1634.162437,2.602822,296520.000000,740.000000
1637.130288,2.617641,287740.000000,694.000000
1640.093932,2.632171,282096.000000,658.000000
1643.053370,2.596093,273812.000000,694.000000
1646.008600,2.535120,266404.000000,777.000000
1648.959623,2.555966,258280.000000,718.000000
1651.906439,2.597522,250172.000000,632.000000
1655.828983,2.505910,240100.000000,749.000000
1658.765983,2.669095,230580.000000,494.000000
1661.698776,2.551832,222696.000000,625.000000
1664.627362,2.530595,214104.000000,631.000000
1667.551741,2.544566,206036.000000,588.000000
1670.471913,2.561093,198740.000000,546.000000
1673.387877,2.559136,191324.000000,528.000000
1677.269286,2.548178,180904.000000,512.000000
1680.175435,2.496945,173020.000000,551.000000
1683.077376,2.522886,163336.000000,490.000000
1685.975111,2.475968,153492.000000,513.000000
1688.868638,2.550084,144792.000000,408.000000
1691.757958,2.502208,134764.000000,424.000000
1694.643072,2.542784,125628.000000,360.000000
1697.523978,2.523122,116732.000000,350.000000
1701.358642,2.502684,104684.000000,329.000000
