Method:,Hadamard 1,,
1482.525202,2.598027,638840.000000,1612.000000
1485.700600,2.595132,636564.000000,1617.000000
1489.927918,2.580442,631376.000000,1659.000000
1493.093499,2.597773,625792.000000,1580.000000
1496.254873,2.593468,622364.000000,1587.000000
1499.412039,2.582220,619828.000000,1622.000000
1502.564999,2.606977,616136.000000,1523.000000
1505.713752,2.585239,612992.000000,1593.000000
1508.858298,2.602280,608308.000000,1520.000000
1513.044481,2.586186,604304.000000,1567.000000
1516.179211,2.584360,600232.000000,1563.000000
1519.309733,2.606933,595040.000000,1471.000000
1522.436048,2.584070,590620.000000,1539.000000
1525.558157,2.606465,584700.000000,1447.000000
1528.676058,2.601156,579592.000000,1452.000000
1531.789752,2.595720,571988.000000,1451.000000
1534.899240,2.575646,565348.000000,1502.000000
1539.038678,2.591796,555124.000000,1421.000000
1542.138349,2.598655,548880.000000,1383.000000
1545.233813,2.599827,543996.000000,1367.000000
1548.325070,2.587028,536312.000000,1388.000000
1551.412120,2.609060,528856.000000,1301.000000
1554.494963,2.611449,519920.000000,1272.000000
1557.573599,2.615614,511724.000000,1240.000000
1561.671903,2.576142,501180.000000,1330.000000
1564.740722,2.604010,493812.000000,1229.000000
1567.805335,2.608612,486484.000000,1198.000000
1570.865740,2.622157,478016.000000,1141.000000
1573.921939,2.586774,470736.000000,1219.000000
1576.973930,2.618250,462940.000000,1115.000000
1580.021715,2.600537,455600.000000,1143.000000
1584.078883,2.607026,442228.000000,1093.000000
1587.116851,2.563967,434928.000000,1187.000000
1590.150612,2.586581,426524.000000,1105.000000
1593.180167,2.602143,417680.000000,1044.000000
1596.205514,2.625185,409220.000000,970.000000
1599.226654,2.563015,400340.000000,1095.000000
1602.243587,2.591521,390020.000000,999.000000
1605.256313,2.603095,383312.000000,956.000000
1609.266737,2.571478,372056.000000,998.000000
1612.269646,2.636936,361928.000000,835.000000
1615.268349,2.595237,355176.000000,902.000000
1618.262845,2.617821,346344.000000,835.000000
1621.253133,2.562860,335508.000000,918.000000
1624.239215,2.593472,326676.000000,833.000000
1627.221090,2.549063,317936.000000,898.000000
1631.190378,2.597678,303324.000000,766.000000
1634.162437,2.568421,296520.000000,801.000000
1637.130288,2.551052,287740.000000,809.000000
1640.093932,2.605299,282096.000000,700.000000
1643.053370,2.587419,273812.000000,708.000000
1646.008600,2.521908,266404.000000,801.000000
1648.959623,2.545803,258280.000000,735.000000
1651.906439,2.592059,250172.000000,640.000000
1655.828983,2.612495,240100.000000,586.000000
1658.765983,2.562105,230580.000000,632.000000
1661.698776,2.540854,222696.000000,641.000000
1664.627362,2.553198,214104.000000,599.000000
1667.551741,2.535069,206036.000000,601.000000
1670.471913,2.604558,198740.000000,494.000000
1673.387877,2.520594,191324.000000,577.000000
1677.269286,2.560219,180904.000000,498.000000
1680.175435,2.565998,173020.000000,470.000000
1683.077376,2.532746,163336.000000,479.000000
1685.975111,2.568038,153492.000000,415.000000
1688.868638,2.514341,144792.000000,443.000000
1691.757958,2.456553,134764.000000,471.000000
1694.643072,2.435386,125628.000000,461.000000
1697.523978,2.483991,116732.000000,383.000000
1701.358642,2.457587,104684.000000,365.000000
