Method:,Hadamard 1,,
1534.899240,2.685990,565348.000000,1165.000000
1539.038678,2.669574,555124.000000,1188.000000
1542.138349,2.689485,548880.000000,1122.000000
1545.233813,2.674143,543996.000000,1152.000000
1548.325070,2.686842,536312.000000,1103.000000
1551.412120,2.668342,528856.000000,1135.000000
1554.494963,2.719863,519920.000000,991.000000
1557.573599,2.716482,511724.000000,983.000000
1561.671903,2.685053,501180.000000,1035.000000
1564.740722,2.681569,493812.000000,1028.000000
1567.805335,2.661353,486484.000000,1061.000000
1570.865740,2.678142,478016.000000,1003.000000
1573.921939,2.691865,470736.000000,957.000000
1576.973930,2.665525,462940.000000,1000.000000
1580.021715,2.678126,455600.000000,956.000000
1584.078883,2.696744,442228.000000,889.000000
1587.116851,2.699898,434928.000000,868.000000
1590.150612,2.644068,426524.000000,968.000000
1593.180167,2.674391,417680.000000,884.000000
1596.205514,2.672438,409220.000000,870.000000
1599.226654,2.655977,400340.000000,884.000000
1602.243587,2.707994,390020.000000,764.000000
1605.256313,2.658240,383312.000000,842.000000
1609.266737,2.674634,372056.000000,787.000000
1612.269646,2.677809,361928.000000,760.000000
1615.268349,2.679455,355176.000000,743.000000
1618.262845,2.630487,346344.000000,811.000000
1621.253133,2.636401,335508.000000,775.000000
1624.239215,2.662859,326676.000000,710.000000
1627.221090,2.639612,317936.000000,729.000000
1631.190378,2.683256,303324.000000,629.000000
1634.162437,2.719238,296520.000000,566.000000
1637.130288,2.658283,287740.000000,632.000000
1640.093932,2.700661,282096.000000,562.000000
1643.053370,2.647167,273812.000000,617.000000
1646.008600,2.644504,266404.000000,604.000000
1648.959623,2.618999,258280.000000,621.000000
1651.906439,2.618642,250172.000000,602.000000
1655.828983,2.617714,240100.000000,579.000000
1658.765983,2.615410,230580.000000,559.000000
1661.698776,2.629211,222696.000000,523.000000
1664.627362,2.643989,214104.000000,486.000000
1667.551741,2.583969,206036.000000,537.000000
1670.471913,2.663808,198740.000000,431.000000
1673.387877,2.581066,191324.000000,502.000000
1677.269286,2.598483,180904.000000,456.000000
1680.175435,2.507314,173020.000000,538.000000
1683.077376,2.605627,163336.000000,405.000000
1685.975111,2.634636,153492.000000,356.000000
1688.868638,2.619165,144792.000000,348.000000
1691.757958,2.661227,134764.000000,294.000000
1694.643072,2.694253,125628.000000,254.000000
1697.523978,2.509683,116732.000000,361.000000
1701.358642,2.520193,104684.000000,316.000000
