Method:,Hadamard 1,,
1545.233813,2.620318,543996.000000,1304.000000
1548.325070,2.628014,536312.000000,1263.000000
1551.412120,2.615788,528856.000000,1281.000000
1554.494963,2.608727,519920.000000,1280.000000
1557.573599,2.640479,511724.000000,1171.000000
1561.671903,2.617567,501180.000000,1209.000000
1564.740722,2.662962,493812.000000,1073.000000
1567.805335,2.654853,486484.000000,1077.000000
1570.865740,2.653318,478016.000000,1062.000000
1573.921939,2.634157,470736.000000,1093.000000
1576.973930,2.640629,462940.000000,1059.000000
1580.021715,2.631234,455600.000000,1065.000000
1584.078883,2.592184,442228.000000,1131.000000
1587.116851,2.666678,434928.000000,937.000000
1590.150612,2.623906,426524.000000,1014.000000
1593.180167,2.629618,417680.000000,980.000000
1596.205514,2.590768,409220.000000,1050.000000
1599.226654,2.641958,400340.000000,913.000000
1602.243587,2.616575,390020.000000,943.000000
1605.256313,2.673462,383312.000000,813.000000
1609.266737,2.602593,372056.000000,929.000000
1612.269646,2.637456,361928.000000,834.000000
1615.268349,2.625648,355176.000000,841.000000
1618.262845,2.620953,346344.000000,829.000000
1621.253133,2.628076,335508.000000,790.000000
1624.239215,2.612114,326676.000000,798.000000
1627.221090,2.648034,317936.000000,715.000000
1631.190378,2.617989,303324.000000,731.000000
1634.162437,2.643394,296520.000000,674.000000
1637.130288,2.620151,287740.000000,690.000000
1640.093932,2.571301,282096.000000,757.000000
1643.053370,2.571756,273812.000000,734.000000
1646.008600,2.624824,266404.000000,632.000000
1648.959623,2.580861,258280.000000,678.000000
1651.906439,2.575417,250172.000000,665.000000
1655.828983,2.599355,240100.000000,604.000000
1658.765983,2.642662,230580.000000,525.000000
1661.698776,2.613713,222696.000000,542.000000
1664.627362,2.541044,214104.000000,616.000000
1667.551741,2.647425,206036.000000,464.000000
1670.471913,2.555560,198740.000000,553.000000
1673.387877,2.562438,191324.000000,524.000000
1677.269286,2.547331,180904.000000,513.000000
1680.175435,2.592674,173020.000000,442.000000
1683.077376,2.547501,163336.000000,463.000000
1685.975111,2.529988,153492.000000,453.000000
1688.868638,2.482226,144792.000000,477.000000
1691.757958,2.502208,134764.000000,424.000000
1694.643072,2.510255,125628.000000,388.000000
1697.523978,2.467307,116732.000000,398.000000
1701.358642,2.479551,104684.000000,347.000000
