Method:,Hadamard 1,,
1339.763423,2.531215,698616.000000,2056.000000
1343.122526,2.544422,699520.000000,1997.000000
1346.477423,2.538456,698960.000000,2023.000000
1349.828112,2.551908,698852.000000,1961.000000
1353.174594,2.563759,696212.000000,1901.000000
1356.516869,2.549712,694264.000000,1958.000000
1360.966692,2.530916,690664.000000,2034.000000
1364.299151,2.549997,690108.000000,1945.000000
1367.627403,2.552600,689972.000000,1933.000000
1370.951448,2.570028,687384.000000,1850.000000
1374.271286,2.546697,685588.000000,1947.000000
1377.586916,2.526408,679500.000000,2022.000000
1380.898340,2.542757,675208.000000,1935.000000
1384.205557,2.550101,670044.000000,1888.000000
1388.608635,2.543497,662728.000000,1896.000000
1391.906036,2.542379,656840.000000,1884.000000
1395.199229,2.547121,654888.000000,1858.000000
1398.488216,2.549041,652124.000000,1842.000000
1401.772995,2.542377,651956.000000,1870.000000
1405.053567,2.565125,648440.000000,1765.000000
1408.329933,2.546516,645528.000000,1834.000000
1412.691876,2.541728,641584.000000,1843.000000
1415.958425,2.551309,642016.000000,1804.000000
1419.220767,2.557579,643048.000000,1781.000000
1422.478902,2.538104,644192.000000,1866.000000
1425.732830,2.560615,646104.000000,1777.000000
1428.982551,2.556499,645772.000000,1793.000000
1432.228065,2.548487,645636.000000,1826.000000
1435.469372,2.561192,648420.000000,1781.000000
1439.784570,2.550815,650528.000000,1830.000000
1443.016061,2.570250,651304.000000,1752.000000
1446.243345,2.561549,652232.000000,1790.000000
1449.466421,2.537958,652604.000000,1891.000000
1452.685291,2.550917,655304.000000,1843.000000
1455.899953,2.582584,652092.000000,1705.000000
1459.110409,2.549600,651192.000000,1837.000000
1463.384472,2.586515,650688.000000,1686.000000
1466.585111,2.598900,649656.000000,1636.000000
1469.781544,2.578124,648836.000000,1714.000000
1472.973769,2.598928,646124.000000,1627.000000
1476.161787,2.570874,645540.000000,1734.000000
1479.345598,2.565672,641164.000000,1743.000000
1482.525202,2.570116,638840.000000,1719.000000
1485.700600,2.581906,636564.000000,1667.000000
1489.927918,2.593193,631376.000000,1611.000000
1493.093499,2.582647,625792.000000,1636.000000
1496.254873,2.595937,622364.000000,1578.000000
1499.412039,2.584906,619828.000000,1612.000000
1502.564999,2.596274,616136.000000,1561.000000
1505.713752,2.576601,612992.000000,1625.000000
1508.858298,2.580275,608308.000000,1599.000000
1513.044481,2.584803,604304.000000,1572.000000
1516.179211,2.582973,600232.000000,1568.000000
1519.309733,2.583934,595040.000000,1551.000000
1522.436048,2.612644,590620.000000,1441.000000
1525.558157,2.590842,584700.000000,1500.000000
1528.676058,2.599365,579592.000000,1458.000000
1531.789752,2.620666,571988.000000,1370.000000
1534.899240,2.568477,565348.000000,1527.000000
1539.038678,2.593941,555124.000000,1414.000000
1542.138349,2.586273,548880.000000,1423.000000
1545.233813,2.558059,543996.000000,1505.000000
1548.325070,2.592697,536312.000000,1370.000000
1551.412120,2.612748,528856.000000,1290.000000
1554.494963,2.613846,519920.000000,1265.000000
1557.573599,2.617017,511724.000000,1236.000000
1561.671903,2.611858,501180.000000,1225.000000
1564.740722,2.603657,493812.000000,1230.000000
1567.805335,2.605721,486484.000000,1206.000000
1570.865740,2.620637,478016.000000,1145.000000
1573.921939,2.592151,470736.000000,1204.000000
1576.973930,2.623343,462940.000000,1102.000000
1580.021715,2.580127,455600.000000,1198.000000
1584.078883,2.620340,442228.000000,1060.000000
1587.116851,2.625580,434928.000000,1030.000000
1590.150612,2.620918,426524.000000,1021.000000
1593.180167,2.616953,417680.000000,1009.000000
1596.205514,2.607206,409220.000000,1011.000000
1599.226654,2.630689,400340.000000,937.000000
1602.243587,2.596770,390020.000000,987.000000
1605.256313,2.578801,383312.000000,1011.000000
1609.266737,2.568442,372056.000000,1005.000000
1612.269646,2.565186,361928.000000,985.000000
1615.268349,2.584302,355176.000000,925.000000
1618.262845,2.557236,346344.000000,960.000000
1621.253133,2.610831,335508.000000,822.000000
1624.239215,2.612114,326676.000000,798.000000
1627.221090,2.646215,317936.000000,718.000000
1631.190378,2.654538,303324.000000,672.000000
1634.162437,2.592385,296520.000000,758.000000
1637.130288,2.566349,287740.000000,781.000000
1640.093932,2.607788,282096.000000,696.000000
1643.053370,2.577714,273812.000000,724.000000
1646.008600,2.596237,266404.000000,675.000000
1648.959623,2.590577,258280.000000,663.000000
1651.906439,2.603054,250172.000000,624.000000
1655.828983,2.671971,240100.000000,511.000000
1658.765983,2.656958,230580.000000,508.000000
1661.698776,2.594129,222696.000000,567.000000
1664.627362,2.597428,214104.000000,541.000000
1667.551741,2.537242,206036.000000,598.000000
1670.471913,2.633643,198740.000000,462.000000
1673.387877,2.556675,191324.000000,531.000000
1677.269286,2.584427,180904.000000,471.000000
1680.175435,2.525447,173020.000000,516.000000
1683.077376,2.540061,163336.000000,471.000000
1685.975111,2.503941,153492.000000,481.000000
1688.868638,2.472325,144792.000000,488.000000
1691.757958,2.617691,134764.000000,325.000000
1694.643072,2.463603,125628.000000,432.000000
1697.523978,2.506089,116732.000000,364.000000
1701.358642,2.616760,104684.000000,253.000000
