Method:,Hadamard 1,,
1108.760905,1.461502,359264.000000,12414.000000
1112.397671,1.481044,364780.000000,12050.000000
1117.240148,1.511266,373868.000000,11520.000000
1120.867097,1.545576,382616.000000,10894.000000
1124.489840,1.590272,390496.000000,10031.000000
1128.108376,1.656538,399044.000000,8800.000000
1131.722704,1.747359,406288.000000,7269.000000
1135.332826,1.870886,414124.000000,5575.000000
1138.938741,2.008303,420360.000000,4124.000000
1143.740082,2.179188,427236.000000,2828.000000
1147.336181,2.244838,431936.000000,2458.000000
1150.928072,2.293834,436704.000000,2220.000000
1154.515756,2.307675,439676.000000,2165.000000
1158.099233,2.320628,442316.000000,2114.000000
1161.678504,2.319339,444760.000000,2132.000000
1165.253567,2.318654,447392.000000,2148.000000
1168.824423,2.348984,452728.000000,2027.000000
1173.579020,2.345897,458836.000000,2069.000000
1177.140060,2.363297,462588.000000,2004.000000
1180.696893,2.349041,465744.000000,2085.000000
1184.249519,2.346138,469076.000000,2114.000000
1187.797937,2.361829,470920.000000,2047.000000
1191.342149,2.370029,474972.000000,2026.000000
1194.882154,2.375803,479904.000000,2020.000000
1199.595616,2.375990,484864.000000,2040.000000
1203.125804,2.366474,488540.000000,2101.000000
1206.651786,2.354729,494516.000000,2185.000000
1210.173560,2.347593,499592.000000,2244.000000
1213.691128,2.357876,506092.000000,2220.000000
1217.204488,2.364096,518480.000000,2242.000000
1220.713641,2.362334,531812.000000,2309.000000
1224.218588,2.345926,543144.000000,2449.000000
1228.885305,2.335019,559736.000000,2588.000000
1232.380435,2.350551,573168.000000,2557.000000
1235.871358,2.333093,582452.000000,2705.000000
1239.358074,2.336094,589960.000000,2721.000000
1242.840583,2.322680,599556.000000,2852.000000
1246.318885,2.314651,605496.000000,2934.000000
1249.792980,2.291605,610800.000000,3121.000000
1254.418562,2.305533,616560.000000,3051.000000
1257.882841,2.295150,620936.000000,3147.000000
1261.342912,2.294894,624908.000000,3169.000000
1264.798777,2.284252,631140.000000,3280.000000
1268.250434,2.276589,634092.000000,3354.000000
1271.697885,2.293520,639840.000000,3255.000000
1275.141128,2.298026,644328.000000,3244.000000
1278.580165,2.299989,648644.000000,3251.000000
1283.159003,2.307400,654124.000000,3223.000000
1286.588223,2.339862,658088.000000,3009.000000
1290.013236,2.348704,663812.000000,2974.000000
1293.434042,2.369014,665888.000000,2847.000000
1296.850641,2.378901,668540.000000,2794.000000
1300.263033,2.403521,673348.000000,2659.000000
1303.671218,2.421635,676416.000000,2562.000000
1308.208921,2.463371,681284.000000,2344.000000
1311.607290,2.468396,682744.000000,2322.000000
1315.001451,2.485533,686672.000000,2245.000000
1318.391406,2.492823,690208.000000,2219.000000
1321.777154,2.534781,691356.000000,2018.000000
1325.158694,2.547519,693236.000000,1965.000000
1328.536028,2.526904,695416.000000,2067.000000
1331.909155,2.578199,695896.000000,1838.000000
1336.400113,2.560699,698232.000000,1920.000000
1339.763423,2.569388,698616.000000,1883.000000
1343.122526,2.566047,699520.000000,1900.000000
1346.477423,2.574006,698960.000000,1864.000000
1349.828112,2.575807,698852.000000,1856.000000
1353.174594,2.578869,696212.000000,1836.000000
1356.516869,2.598487,694264.000000,1750.000000
1360.966692,2.580390,690664.000000,1815.000000
1364.299151,2.579801,690108.000000,1816.000000
1367.627403,2.596042,689972.000000,1749.000000
1370.951448,2.588001,687384.000000,1775.000000
1374.271286,2.581999,685588.000000,1795.000000
1377.586916,2.594143,679500.000000,1730.000000
1380.898340,2.607502,675208.000000,1667.000000
1384.205557,2.578621,670044.000000,1768.000000
1388.608635,2.594220,662728.000000,1687.000000
1391.906036,2.596306,656840.000000,1664.000000
1395.199229,2.578875,654888.000000,1727.000000
1398.488216,2.614027,652124.000000,1586.000000
1401.772995,2.616938,651956.000000,1575.000000
1405.053567,2.630884,648440.000000,1517.000000
1408.329933,2.605795,645528.000000,1600.000000
1412.691876,2.640232,641584.000000,1469.000000
1415.958425,2.602071,642016.000000,1605.000000
1419.220767,2.635057,643048.000000,1490.000000
1422.478902,2.608165,644192.000000,1588.000000
1425.732830,2.612471,646104.000000,1577.000000
1428.982551,2.617512,645772.000000,1558.000000
1432.228065,2.626149,645636.000000,1527.000000
1435.469372,2.615404,648420.000000,1572.000000
1439.784570,2.606170,650528.000000,1611.000000
1443.016061,2.606419,651304.000000,1612.000000
1446.243345,2.623231,652232.000000,1553.000000
1449.466421,2.642631,652604.000000,1486.000000
1452.685291,2.603457,655304.000000,1633.000000
1455.899953,2.644928,652092.000000,1477.000000
1459.110409,2.616980,651192.000000,1573.000000
1463.384472,2.627831,650688.000000,1533.000000
1466.585111,2.616231,649656.000000,1572.000000
1469.781544,2.618454,648836.000000,1562.000000
1472.973769,2.639468,646124.000000,1482.000000
1476.161787,2.617356,645540.000000,1558.000000
1479.345598,2.626270,641164.000000,1516.000000
1482.525202,2.604268,638840.000000,1589.000000
1485.700600,2.614352,636564.000000,1547.000000
1489.927918,2.623618,631376.000000,1502.000000
1493.093499,2.665775,625792.000000,1351.000000
1496.254873,2.622611,622364.000000,1484.000000
1499.412039,2.618794,619828.000000,1491.000000
1502.564999,2.633127,616136.000000,1434.000000
1505.713752,2.637620,612992.000000,1412.000000
1508.858298,2.648355,608308.000000,1367.000000
1513.044481,2.625009,604304.000000,1433.000000
1516.179211,2.626031,600232.000000,1420.000000
1519.309733,2.624404,595040.000000,1413.000000
1522.436048,2.635540,590620.000000,1367.000000
1525.558157,2.646688,584700.000000,1319.000000
1528.676058,2.638618,579592.000000,1332.000000
1531.789752,2.620033,571988.000000,1372.000000
1534.899240,2.632730,565348.000000,1317.000000
1539.038678,2.654838,555124.000000,1229.000000
1542.138349,2.668332,548880.000000,1178.000000
1545.233813,2.661511,543996.000000,1186.000000
1548.325070,2.638454,536312.000000,1233.000000
1551.412120,2.655895,528856.000000,1168.000000
1554.494963,2.651104,519920.000000,1161.000000
1557.573599,2.614914,511724.000000,1242.000000
1561.671903,2.646531,501180.000000,1131.000000
1564.740722,2.666212,493812.000000,1065.000000
1567.805335,2.671290,486484.000000,1037.000000
1570.865740,2.658667,478016.000000,1049.000000
1573.921939,2.670611,470736.000000,1005.000000
1576.973930,2.624922,462940.000000,1098.000000
1580.021715,2.620759,455600.000000,1091.000000
1584.078883,2.639180,442228.000000,1015.000000
1587.116851,2.628542,434928.000000,1023.000000
1590.150612,2.655432,426524.000000,943.000000
1593.180167,2.652361,417680.000000,930.000000
1596.205514,2.622507,409220.000000,976.000000
1599.226654,2.666418,400340.000000,863.000000
1602.243587,2.638294,390020.000000,897.000000
1605.256313,2.643036,383312.000000,872.000000
1609.266737,2.606349,372056.000000,921.000000
1612.269646,2.614140,361928.000000,880.000000
1615.268349,2.637690,355176.000000,818.000000
1618.262845,2.620953,346344.000000,829.000000
1621.253133,2.617218,335508.000000,810.000000
1624.239215,2.574598,326676.000000,870.000000
1627.221090,2.619815,317936.000000,763.000000
1631.190378,2.590927,303324.000000,778.000000
1634.162437,2.643394,296520.000000,674.000000
1637.130288,2.666609,287740.000000,620.000000
1640.093932,2.607788,282096.000000,696.000000
1643.053370,2.654264,273812.000000,607.000000
1646.008600,2.674262,266404.000000,564.000000
1648.959623,2.612750,258280.000000,630.000000
1651.906439,2.631083,250172.000000,585.000000
1655.828983,2.604418,240100.000000,597.000000
1658.765983,2.624834,230580.000000,547.000000
1661.698776,2.670105,222696.000000,476.000000
1664.627362,2.602271,214104.000000,535.000000
1667.551741,2.667539,206036.000000,443.000000
1670.471913,2.624343,198740.000000,472.000000
1673.387877,2.546171,191324.000000,544.000000
1677.269286,2.560219,180904.000000,498.000000
1680.175435,2.572515,173020.000000,463.000000
1683.077376,2.579613,163336.000000,430.000000
1685.975111,2.595021,153492.000000,390.000000
1688.868638,2.615437,144792.000000,351.000000
1691.757958,2.615026,134764.000000,327.000000
1694.643072,2.701146,125628.000000,250.000000
1697.523978,2.528114,116732.000000,346.000000
1701.358642,2.416736,104684.000000,401.000000
