Method:,Hadamard 1,,
1086.851961,1.217167,336140.000000,20387.000000
1090.513970,1.225392,340248.000000,20249.000000
1094.171771,1.237756,342156.000000,19791.000000
1097.825365,1.249133,345700.000000,19479.000000
1101.474752,1.263437,349572.000000,19059.000000
1105.119932,1.278310,353400.000000,18619.000000
1108.760905,1.297160,359264.000000,18124.000000
1112.397671,1.316296,364780.000000,17609.000000
1117.240148,1.347125,373868.000000,16811.000000
1120.867097,1.384134,382616.000000,15799.000000
1124.489840,1.433073,390496.000000,14406.000000
1128.108376,1.509670,399044.000000,12341.000000
1131.722704,1.610487,406288.000000,9962.000000
1135.332826,1.745266,414124.000000,7445.000000
1138.938741,1.900987,420360.000000,5280.000000
1143.740082,2.067068,427236.000000,3661.000000
1147.336181,2.151690,431936.000000,3046.000000
1150.928072,2.190555,436704.000000,2816.000000
1154.515756,2.202538,439676.000000,2758.000000
1158.099233,2.229758,442316.000000,2606.000000
1161.678504,2.218696,444760.000000,2688.000000
1165.253567,2.229578,447392.000000,2637.000000
1168.824423,2.222228,452728.000000,2714.000000
1173.579020,2.231421,458836.000000,2693.000000
1177.140060,2.247723,462588.000000,2615.000000
1180.696893,2.243592,465744.000000,2658.000000
1184.249519,2.242137,469076.000000,2686.000000
1187.797937,2.248065,470920.000000,2660.000000
1191.342149,2.272176,474972.000000,2538.000000
1194.882154,2.259550,479904.000000,2640.000000
1199.595616,2.255868,484864.000000,2690.000000
1203.125804,2.265818,488540.000000,2649.000000
1206.651786,2.258495,494516.000000,2727.000000
1210.173560,2.260390,499592.000000,2743.000000
1213.691128,2.243783,506092.000000,2887.000000
1217.204488,2.243734,518480.000000,2958.000000
1220.713641,2.257559,531812.000000,2939.000000
1224.218588,2.225712,543144.000000,3230.000000
1228.885305,2.222032,559736.000000,3357.000000
1232.380435,2.211739,573168.000000,3520.000000
1235.871358,2.225432,582452.000000,3466.000000
1239.358074,2.218398,589960.000000,3568.000000
1242.840583,2.193499,599556.000000,3840.000000
1246.318885,2.194513,605496.000000,3869.000000
1249.792980,2.180917,610800.000000,4027.000000
1254.418562,2.177828,616560.000000,4094.000000
1257.882841,2.166091,620936.000000,4236.000000
1261.342912,2.177454,624908.000000,4153.000000
1264.798777,2.181137,631140.000000,4159.000000
1268.250434,2.165664,634092.000000,4330.000000
1271.697885,2.172805,639840.000000,4298.000000
1275.141128,2.189284,644328.000000,4167.000000
1278.580165,2.188344,648644.000000,4204.000000
1283.159003,2.203088,654124.000000,4098.000000
1286.588223,2.218619,658088.000000,3978.000000
1290.013236,2.246626,663812.000000,3762.000000
1293.434042,2.276612,665888.000000,3522.000000
1296.850641,2.297369,668540.000000,3371.000000
1300.263033,2.314489,673348.000000,3264.000000
1303.671218,2.343075,676416.000000,3070.000000
1308.208921,2.372731,681284.000000,2888.000000
1311.607290,2.402412,682744.000000,2703.000000
1315.001451,2.424961,686672.000000,2581.000000
1318.391406,2.439826,690208.000000,2507.000000
1321.777154,2.487519,691356.000000,2250.000000
1325.158694,2.490633,693236.000000,2240.000000
1328.536028,2.493940,695416.000000,2230.000000
1331.909155,2.487668,695896.000000,2264.000000
1336.400113,2.498822,698232.000000,2214.000000
1339.763423,2.508580,698616.000000,2166.000000
1343.122526,2.504158,699520.000000,2191.000000
1346.477423,2.526180,698960.000000,2081.000000
1349.828112,2.510334,698852.000000,2158.000000
1353.174594,2.511314,696212.000000,2145.000000
1356.516869,2.514984,694264.000000,2121.000000
1360.966692,2.529211,690664.000000,2042.000000
1364.299151,2.532278,690108.000000,2026.000000
1367.627403,2.528563,689972.000000,2043.000000
1370.951448,2.532709,687384.000000,2016.000000
1374.271286,2.519883,685588.000000,2071.000000
1377.586916,2.535524,679500.000000,1980.000000
1380.898340,2.528408,675208.000000,2000.000000
1384.205557,2.528343,670044.000000,1985.000000
1388.608635,2.522919,662728.000000,1988.000000
1391.906036,2.531003,656840.000000,1934.000000
1395.199229,2.536044,654888.000000,1906.000000
1398.488216,2.549512,652124.000000,1840.000000
1401.772995,2.566245,651956.000000,1770.000000
1405.053567,2.539100,648440.000000,1874.000000
1408.329933,2.545570,645528.000000,1838.000000
1412.691876,2.564464,641584.000000,1749.000000
1415.958425,2.544620,642016.000000,1832.000000
1419.220767,2.540602,643048.000000,1852.000000
1422.478902,2.535320,644192.000000,1878.000000
1425.732830,2.543836,646104.000000,1847.000000
1428.982551,2.551442,645772.000000,1814.000000
1432.228065,2.554474,645636.000000,1801.000000
1435.469372,2.554658,648420.000000,1808.000000
1439.784570,2.582051,650528.000000,1703.000000
1443.016061,2.562876,651304.000000,1782.000000
1446.243345,2.559612,652232.000000,1798.000000
1449.466421,2.562039,652604.000000,1789.000000
1452.685291,2.571918,655304.000000,1756.000000
1455.899953,2.575009,652092.000000,1735.000000
1459.110409,2.581221,651192.000000,1708.000000
1463.384472,2.599324,650688.000000,1637.000000
1466.585111,2.557411,649656.000000,1800.000000
1469.781544,2.586309,648836.000000,1682.000000
1472.973769,2.575799,646124.000000,1716.000000
1476.161787,2.562932,645540.000000,1766.000000
1479.345598,2.572958,641164.000000,1714.000000
1482.525202,2.577505,638840.000000,1690.000000
1485.700600,2.592989,636564.000000,1625.000000
1489.927918,2.587036,631376.000000,1634.000000
1493.093499,2.588257,625792.000000,1615.000000
1496.254873,2.613632,622364.000000,1515.000000
1499.412039,2.593614,619828.000000,1580.000000
1502.564999,2.562562,616136.000000,1687.000000
1505.713752,2.579820,612992.000000,1613.000000
1508.858298,2.586567,608308.000000,1576.000000
1513.044481,2.587853,604304.000000,1561.000000
1516.179211,2.575558,600232.000000,1595.000000
1519.309733,2.584214,595040.000000,1550.000000
1522.436048,2.614154,590620.000000,1436.000000
1525.558157,2.593164,584700.000000,1492.000000
1528.676058,2.589645,579592.000000,1491.000000
1531.789752,2.592737,571988.000000,1461.000000
1534.899240,2.585294,565348.000000,1469.000000
1539.038678,2.572956,555124.000000,1484.000000
1542.138349,2.589950,548880.000000,1411.000000
1545.233813,2.600463,543996.000000,1365.000000
1548.325070,2.590484,536312.000000,1377.000000
1551.412120,2.583458,528856.000000,1380.000000
1554.494963,2.589480,519920.000000,1338.000000
1557.573599,2.588462,511724.000000,1320.000000
1561.671903,2.556667,501180.000000,1391.000000
1564.740722,2.601895,493812.000000,1235.000000
1567.805335,2.598578,486484.000000,1226.000000
1570.865740,2.568180,478016.000000,1292.000000
1573.921939,2.609820,470736.000000,1156.000000
1576.973930,2.562748,462940.000000,1267.000000
1580.021715,2.603971,455600.000000,1134.000000
1584.078883,2.580440,442228.000000,1162.000000
1587.116851,2.583039,434928.000000,1136.000000
1590.150612,2.586188,426524.000000,1106.000000
1593.180167,2.572791,417680.000000,1117.000000
1596.205514,2.576527,409220.000000,1085.000000
1599.226654,2.590436,400340.000000,1028.000000
1602.243587,2.602974,390020.000000,973.000000
1605.256313,2.589235,383312.000000,987.000000
1609.266737,2.554830,372056.000000,1037.000000
1612.269646,2.543262,361928.000000,1036.000000
1615.268349,2.568172,355176.000000,960.000000
1618.262845,2.626224,346344.000000,819.000000
1621.253133,2.566661,335508.000000,910.000000
1624.239215,2.588290,326676.000000,843.000000
1627.221090,2.546652,317936.000000,903.000000
1631.190378,2.633102,303324.000000,706.000000
1634.162437,2.588961,296520.000000,764.000000
1637.130288,2.569699,287740.000000,775.000000
1640.093932,2.609664,282096.000000,693.000000
1643.053370,2.591115,273812.000000,702.000000
1646.008600,2.578585,266404.000000,703.000000
1648.959623,2.589923,258280.000000,664.000000
1651.906439,2.527835,250172.000000,742.000000
1655.828983,2.564151,240100.000000,655.000000
1658.765983,2.570430,230580.000000,620.000000
1661.698776,2.638442,222696.000000,512.000000
1664.627362,2.573229,214104.000000,572.000000
1667.551741,2.572004,206036.000000,552.000000
1670.471913,2.484038,198740.000000,652.000000
1673.387877,2.551795,191324.000000,537.000000
1677.269286,2.539778,180904.000000,522.000000
1680.175435,2.553251,173020.000000,484.000000
1683.077376,2.577598,163336.000000,432.000000
1685.975111,2.529988,153492.000000,453.000000
1688.868638,2.523255,144792.000000,434.000000
1691.757958,2.621718,134764.000000,322.000000
1694.643072,2.519303,125628.000000,380.000000
1697.523978,2.356227,116732.000000,514.000000
1701.358642,2.679436,104684.000000,219.000000
