Method:,Hadamard 1,,
1184.249519,2.250627,469076.000000,2634.000000
1187.797937,2.247576,470920.000000,2663.000000
1191.342149,2.256547,474972.000000,2631.000000
1194.882154,2.246585,479904.000000,2720.000000
1199.595616,2.266987,484864.000000,2622.000000
1203.125804,2.243763,488540.000000,2787.000000
1206.651786,2.261853,494516.000000,2706.000000
1210.173560,2.254727,499592.000000,2779.000000
1213.691128,2.247105,506092.000000,2865.000000
1217.204488,2.244910,518480.000000,2950.000000
1220.713641,2.236081,531812.000000,3088.000000
1224.218588,2.233171,543144.000000,3175.000000
1228.885305,2.223587,559736.000000,3345.000000
1232.380435,2.204278,573168.000000,3581.000000
1235.871358,2.209320,582452.000000,3597.000000
1239.358074,2.211874,589960.000000,3622.000000
1242.840583,2.194858,599556.000000,3828.000000
1246.318885,2.179834,605496.000000,4002.000000
1249.792980,2.174176,610800.000000,4090.000000
1254.418562,2.175184,616560.000000,4119.000000
1257.882841,2.172703,620936.000000,4172.000000
1261.342912,2.162651,624908.000000,4297.000000
1264.798777,2.166153,631140.000000,4305.000000
1268.250434,2.163963,634092.000000,4347.000000
1271.697885,2.175237,639840.000000,4274.000000
1275.141128,2.177968,644328.000000,4277.000000
1278.580165,2.191246,648644.000000,4176.000000
1283.159003,2.218294,654124.000000,3957.000000
1286.588223,2.229788,658088.000000,3877.000000
1290.013236,2.238167,663812.000000,3836.000000
1293.434042,2.260633,665888.000000,3654.000000
1296.850641,2.288443,668540.000000,3441.000000
1300.263033,2.312366,673348.000000,3280.000000
1303.671218,2.345487,676416.000000,3053.000000
1308.208921,2.367499,681284.000000,2923.000000
1311.607290,2.407421,682744.000000,2672.000000
1315.001451,2.427831,686672.000000,2564.000000
1318.391406,2.442606,690208.000000,2491.000000
1321.777154,2.469004,691356.000000,2348.000000
1325.158694,2.491992,693236.000000,2233.000000
1328.536028,2.501801,695416.000000,2190.000000
1331.909155,2.501902,695896.000000,2191.000000
1336.400113,2.506940,698232.000000,2173.000000
1339.763423,2.527639,698616.000000,2073.000000
1343.122526,2.524031,699520.000000,2093.000000
1346.477423,2.526598,698960.000000,2079.000000
1349.828112,2.531151,698852.000000,2057.000000
1353.174594,2.533964,696212.000000,2036.000000
1356.516869,2.539194,694264.000000,2006.000000
1360.966692,2.544360,690664.000000,1972.000000
1364.299151,2.537670,690108.000000,2001.000000
1367.627403,2.540852,689972.000000,1986.000000
1370.951448,2.551642,687384.000000,1930.000000
1374.271286,2.556396,685588.000000,1904.000000
1377.586916,2.563846,679500.000000,1855.000000
1380.898340,2.540072,675208.000000,1947.000000
1384.205557,2.576172,670044.000000,1778.000000
1388.608635,2.567755,662728.000000,1793.000000
1391.906036,2.585226,656840.000000,1707.000000
1395.199229,2.588023,654888.000000,1691.000000
1398.488216,2.586443,652124.000000,1690.000000
1401.772995,2.574169,651956.000000,1738.000000
1405.053567,2.615141,648440.000000,1573.000000
1408.329933,2.594278,645528.000000,1643.000000
1412.691876,2.586884,641584.000000,1661.000000
1415.958425,2.585090,642016.000000,1669.000000
1419.220767,2.591550,643048.000000,1647.000000
1422.478902,2.600037,644192.000000,1618.000000
1425.732830,2.615788,646104.000000,1565.000000
1428.982551,2.621151,645772.000000,1545.000000
1432.228065,2.608864,645636.000000,1589.000000
1435.469372,2.613199,648420.000000,1580.000000
1439.784570,2.594206,650528.000000,1656.000000
1443.016061,2.592370,651304.000000,1665.000000
1446.243345,2.595080,652232.000000,1657.000000
1449.466421,2.615443,652604.000000,1582.000000
1452.685291,2.596858,655304.000000,1658.000000
1455.899953,2.631039,652092.000000,1525.000000
1459.110409,2.609047,651192.000000,1602.000000
1463.384472,2.582924,650688.000000,1700.000000
1466.585111,2.597310,649656.000000,1642.000000
1469.781544,2.600481,648836.000000,1628.000000
1472.973769,2.599463,646124.000000,1625.000000
1476.161787,2.611266,645540.000000,1580.000000
1479.345598,2.620861,641164.000000,1535.000000
1482.525202,2.622977,638840.000000,1522.000000
1485.700600,2.608496,636564.000000,1568.000000
1489.927918,2.603559,631376.000000,1573.000000
1493.093499,2.633866,625792.000000,1454.000000
1496.254873,2.609069,622364.000000,1531.000000
1499.412039,2.619960,619828.000000,1487.000000
1502.564999,2.662248,616136.000000,1341.000000
1505.713752,2.613977,612992.000000,1491.000000
1508.858298,2.624857,608308.000000,1443.000000
1513.044481,2.622893,604304.000000,1440.000000
1516.179211,2.605133,600232.000000,1490.000000
1519.309733,2.632470,595040.000000,1387.000000
1522.436048,2.629545,590620.000000,1386.000000
1525.558157,2.626425,584700.000000,1382.000000
1528.676058,2.601455,579592.000000,1451.000000
1531.789752,2.662218,571988.000000,1245.000000
1534.899240,2.632400,565348.000000,1318.000000
1539.038678,2.635487,555124.000000,1285.000000
1542.138349,2.613996,548880.000000,1335.000000
1545.233813,2.637991,543996.000000,1252.000000
1548.325070,2.646273,536312.000000,1211.000000
1551.412120,2.641271,528856.000000,1208.000000
1554.494963,2.629221,519920.000000,1221.000000
1557.573599,2.662931,511724.000000,1112.000000
1561.671903,2.612923,501180.000000,1222.000000
1564.740722,2.612214,493812.000000,1206.000000
1567.805335,2.624863,486484.000000,1154.000000
1570.865740,2.625980,478016.000000,1131.000000
1573.921939,2.658677,470736.000000,1033.000000
1576.973930,2.643509,462940.000000,1052.000000
1580.021715,2.657283,455600.000000,1003.000000
1584.078883,2.620340,442228.000000,1060.000000
1587.116851,2.597025,434928.000000,1100.000000
1590.150612,2.627777,426524.000000,1005.000000
1593.180167,2.675375,417680.000000,882.000000
1596.205514,2.618080,409220.000000,986.000000
1599.226654,2.629301,400340.000000,940.000000
1602.243587,2.627771,390020.000000,919.000000
1605.256313,2.594993,383312.000000,974.000000
1609.266737,2.598869,372056.000000,937.000000
1612.269646,2.584571,361928.000000,942.000000
1615.268349,2.572263,355176.000000,951.000000
1618.262845,2.615746,346344.000000,839.000000
1621.253133,2.602977,335508.000000,837.000000
1624.239215,2.582659,326676.000000,854.000000
1627.221090,2.601427,317936.000000,796.000000
1631.190378,2.604535,303324.000000,754.000000
1634.162437,2.605176,296520.000000,736.000000
1637.130288,2.608354,287740.000000,709.000000
1640.093932,2.590059,282096.000000,725.000000
1643.053370,2.672529,273812.000000,582.000000
1646.008600,2.588584,266404.000000,687.000000
1648.959623,2.626050,258280.000000,611.000000
1651.906439,2.596149,250172.000000,634.000000
1655.828983,2.509988,240100.000000,742.000000
1658.765983,2.604667,230580.000000,573.000000
1661.698776,2.568116,222696.000000,602.000000
1664.627362,2.551028,214104.000000,602.000000
1667.551741,2.583969,206036.000000,537.000000
1670.471913,2.664817,198740.000000,430.000000
1673.387877,2.622805,191324.000000,456.000000
1677.269286,2.580755,180904.000000,475.000000
1680.175435,2.597615,173020.000000,437.000000
1683.077376,2.564722,163336.000000,445.000000
1685.975111,2.569085,153492.000000,414.000000
1688.868638,2.452324,144792.000000,511.000000
1691.757958,2.489092,134764.000000,437.000000
1694.643072,2.471721,125628.000000,424.000000
1697.523978,2.496647,116732.000000,372.000000
1701.358642,2.542759,104684.000000,300.000000
