Method:,Hadamard 1,,
1203.125804,2.291482,488540.000000,2497.000000
1206.651786,2.265236,494516.000000,2685.000000
1210.173560,2.262294,499592.000000,2731.000000
1213.691128,2.266796,506092.000000,2738.000000
1217.204488,2.265562,518480.000000,2813.000000
1220.713641,2.253880,531812.000000,2964.000000
1224.218588,2.242294,543144.000000,3109.000000
1228.885305,2.242969,559736.000000,3199.000000
1232.380435,2.233756,573168.000000,3346.000000
1235.871358,2.227441,582452.000000,3450.000000
1239.358074,2.230243,589960.000000,3472.000000
1242.840583,2.229195,599556.000000,3537.000000
1246.318885,2.215085,605496.000000,3690.000000
1249.792980,2.202020,610800.000000,3836.000000
1254.418562,2.193818,616560.000000,3946.000000
1257.882841,2.189361,620936.000000,4015.000000
1261.342912,2.194191,624908.000000,3996.000000
1264.798777,2.196548,631140.000000,4014.000000
1268.250434,2.191173,634092.000000,4083.000000
1271.697885,2.199905,639840.000000,4038.000000
1275.141128,2.210098,644328.000000,3972.000000
1278.580165,2.212232,648644.000000,3979.000000
1283.159003,2.229298,654124.000000,3858.000000
1286.588223,2.254092,658088.000000,3666.000000
1290.013236,2.273165,663812.000000,3539.000000
1293.434042,2.290010,665888.000000,3415.000000
1296.850641,2.326817,668540.000000,3150.000000
1300.263033,2.337579,673348.000000,3095.000000
1303.671218,2.369016,676416.000000,2892.000000
1308.208921,2.392891,681284.000000,2757.000000
1311.607290,2.420623,682744.000000,2592.000000
1315.001451,2.455634,686672.000000,2405.000000
1318.391406,2.463682,690208.000000,2373.000000
1321.777154,2.497477,691356.000000,2199.000000
1325.158694,2.505624,693236.000000,2164.000000
1328.536028,2.502396,695416.000000,2187.000000
1331.909155,2.510510,695896.000000,2148.000000
1336.400113,2.527400,698232.000000,2073.000000
1339.763423,2.534821,698616.000000,2039.000000
1343.122526,2.528620,699520.000000,2071.000000
1346.477423,2.532063,698960.000000,2053.000000
1349.828112,2.526949,698852.000000,2077.000000
1353.174594,2.535459,696212.000000,2029.000000
1356.516869,2.530619,694264.000000,2046.000000
1360.966692,2.545462,690664.000000,1967.000000
1364.299151,2.556295,690108.000000,1917.000000
1367.627403,2.546354,689972.000000,1961.000000
1370.951448,2.548057,687384.000000,1946.000000
1374.271286,2.540057,685588.000000,1977.000000
1377.586916,2.530075,679500.000000,2005.000000
1380.898340,2.552058,675208.000000,1894.000000
1384.205557,2.547350,670044.000000,1900.000000
1388.608635,2.554868,662728.000000,1847.000000
1391.906036,2.545618,656840.000000,1870.000000
1395.199229,2.544790,654888.000000,1868.000000
1398.488216,2.541329,652124.000000,1875.000000
1401.772995,2.556780,651956.000000,1809.000000
1405.053567,2.552993,648440.000000,1815.000000
1408.329933,2.553197,645528.000000,1806.000000
1412.691876,2.558300,641584.000000,1774.000000
1415.958425,2.545570,642016.000000,1828.000000
1419.220767,2.573473,643048.000000,1717.000000
1422.478902,2.577801,644192.000000,1703.000000
1425.732830,2.558421,646104.000000,1786.000000
1428.982551,2.584253,645772.000000,1682.000000
1432.228065,2.558836,645636.000000,1783.000000
1435.469372,2.577339,648420.000000,1716.000000
1439.784570,2.584096,650528.000000,1695.000000
1443.016061,2.583846,651304.000000,1698.000000
1446.243345,2.572856,652232.000000,1744.000000
1449.466421,2.588308,652604.000000,1684.000000
1452.685291,2.588556,655304.000000,1690.000000
1455.899953,2.573760,652092.000000,1740.000000
1459.110409,2.571168,651192.000000,1748.000000
1463.384472,2.569591,650688.000000,1753.000000
1466.585111,2.597046,649656.000000,1643.000000
1469.781544,2.584248,648836.000000,1690.000000
1472.973769,2.556493,646124.000000,1794.000000
1476.161787,2.584614,645540.000000,1680.000000
1479.345598,2.595582,641164.000000,1627.000000
1482.525202,2.583978,638840.000000,1665.000000
1485.700600,2.584520,636564.000000,1657.000000
1489.927918,2.598891,631376.000000,1590.000000
1493.093499,2.596127,625792.000000,1586.000000
1496.254873,2.589653,622364.000000,1601.000000
1499.412039,2.580884,619828.000000,1627.000000
1502.564999,2.569046,616136.000000,1662.000000
1505.713752,2.593774,612992.000000,1562.000000
1508.858298,2.601424,608308.000000,1523.000000
1513.044481,2.573890,604304.000000,1612.000000
1516.179211,2.599630,600232.000000,1509.000000
1519.309733,2.577817,595040.000000,1573.000000
1522.436048,2.575408,590620.000000,1570.000000
1525.558157,2.570481,584700.000000,1572.000000
1528.676058,2.604157,579592.000000,1442.000000
1531.789752,2.582165,571988.000000,1497.000000
1534.899240,2.592448,565348.000000,1445.000000
1539.038678,2.586933,555124.000000,1437.000000
1542.138349,2.599284,548880.000000,1381.000000
1545.233813,2.604298,543996.000000,1353.000000
1548.325070,2.582360,536312.000000,1403.000000
1551.412120,2.584403,528856.000000,1377.000000
1554.494963,2.582398,519920.000000,1360.000000
1557.573599,2.626250,511724.000000,1210.000000
1561.671903,2.632923,501180.000000,1167.000000
1564.740722,2.589075,493812.000000,1272.000000
1567.805335,2.607887,486484.000000,1200.000000
1570.865740,2.592016,478016.000000,1223.000000
1573.921939,2.615492,470736.000000,1141.000000
1576.973930,2.608239,462940.000000,1141.000000
1580.021715,2.617191,455600.000000,1100.000000
1584.078883,2.591416,442228.000000,1133.000000
1587.116851,2.598211,434928.000000,1097.000000
1590.150612,2.629943,426524.000000,1000.000000
1593.180167,2.585814,417680.000000,1084.000000
1596.205514,2.597017,409220.000000,1035.000000
1599.226654,2.629763,400340.000000,939.000000
1602.243587,2.573219,390020.000000,1042.000000
1605.256313,2.575805,383312.000000,1018.000000
1609.266737,2.603060,372056.000000,928.000000
1612.269646,2.597676,361928.000000,914.000000
1615.268349,2.595237,355176.000000,902.000000
1618.262845,2.572428,346344.000000,927.000000
1621.253133,2.606102,335508.000000,831.000000
1624.239215,2.595039,326676.000000,830.000000
1627.221090,2.613038,317936.000000,775.000000
1631.190378,2.662363,303324.000000,660.000000
1634.162437,2.597572,296520.000000,749.000000
1637.130288,2.548376,287740.000000,814.000000
1640.093932,2.612808,282096.000000,688.000000
1643.053370,2.584363,273812.000000,713.000000
1646.008600,2.589217,266404.000000,686.000000
1648.959623,2.577670,258280.000000,683.000000
1651.906439,2.576071,250172.000000,664.000000
1655.828983,2.588702,240100.000000,619.000000
1658.765983,2.589767,230580.000000,593.000000
1661.698776,2.572466,222696.000000,596.000000
1664.627362,2.548152,214104.000000,606.000000
1667.551741,2.483354,206036.000000,677.000000
1670.471913,2.554776,198740.000000,554.000000
1673.387877,2.630491,191324.000000,448.000000
1677.269286,2.580755,180904.000000,475.000000
1680.175435,2.471683,173020.000000,584.000000
1683.077376,2.519355,163336.000000,494.000000
1685.975111,2.523328,153492.000000,460.000000
1688.868638,2.458314,144792.000000,504.000000
1691.757958,2.435847,134764.000000,494.000000
1694.643072,2.527378,125628.000000,373.000000
1697.523978,2.452293,116732.000000,412.000000
1701.358642,2.429931,104684.000000,389.000000
