Method:,Hadamard 1,,
1239.358074,2.286096,589960.000000,3053.000000
1242.840583,2.299985,599556.000000,3005.000000
1246.318885,2.277776,605496.000000,3194.000000
1249.792980,2.270025,610800.000000,3280.000000
1254.418562,2.268837,616560.000000,3320.000000
1257.882841,2.250097,620936.000000,3491.000000
1261.342912,2.263954,624908.000000,3403.000000
1264.798777,2.254819,631140.000000,3510.000000
1268.250434,2.249119,634092.000000,3573.000000
1271.697885,2.258543,639840.000000,3528.000000
1275.141128,2.260104,644328.000000,3540.000000
1278.580165,2.274943,648644.000000,3444.000000
1283.159003,2.303510,654124.000000,3252.000000
1286.588223,2.306133,658088.000000,3252.000000
1290.013236,2.327334,663812.000000,3124.000000
1293.434042,2.356385,665888.000000,2931.000000
1296.850641,2.380458,668540.000000,2784.000000
1300.263033,2.408614,673348.000000,2628.000000
1303.671218,2.434887,676416.000000,2485.000000
1308.208921,2.461522,681284.000000,2354.000000
1311.607290,2.504657,682744.000000,2136.000000
1315.001451,2.509595,686672.000000,2124.000000
1318.391406,2.547833,690208.000000,1955.000000
1321.777154,2.585879,691356.000000,1794.000000
1325.158694,2.607377,693236.000000,1712.000000
1328.536028,2.617712,695416.000000,1677.000000
1331.909155,2.619048,695896.000000,1673.000000
1336.400113,2.616113,698232.000000,1690.000000
1339.763423,2.631252,698616.000000,1633.000000
1343.122526,2.641223,699520.000000,1598.000000
1346.477423,2.653001,698960.000000,1554.000000
1349.828112,2.652655,698852.000000,1555.000000
1353.174594,2.664917,696212.000000,1506.000000
1356.516869,2.648122,694264.000000,1561.000000
1360.966692,2.671654,690664.000000,1471.000000
1364.299151,2.654794,690108.000000,1528.000000
1367.627403,2.665645,689972.000000,1490.000000
1370.951448,2.663722,687384.000000,1491.000000
1374.271286,2.629237,685588.000000,1610.000000
1377.586916,2.651204,679500.000000,1517.000000
1380.898340,2.636035,675208.000000,1561.000000
1384.205557,2.631867,670044.000000,1564.000000
1388.608635,2.638350,662728.000000,1524.000000
1391.906036,2.674445,656840.000000,1390.000000
1395.199229,2.665411,654888.000000,1415.000000
1398.488216,2.649383,652124.000000,1462.000000
1401.772995,2.637548,651956.000000,1502.000000
1405.053567,2.646032,648440.000000,1465.000000
1408.329933,2.652761,645528.000000,1436.000000
1412.691876,2.643794,641584.000000,1457.000000
1415.958425,2.656789,642016.000000,1415.000000
1419.220767,2.662115,643048.000000,1400.000000
1422.478902,2.656421,644192.000000,1421.000000
1425.732830,2.671053,646104.000000,1378.000000
1428.982551,2.646918,645772.000000,1456.000000
1432.228065,2.684506,645636.000000,1335.000000
1435.469372,2.672292,648420.000000,1379.000000
1439.784570,2.660672,650528.000000,1421.000000
1443.016061,2.658144,651304.000000,1431.000000
1446.243345,2.649455,652232.000000,1462.000000
1449.466421,2.668522,652604.000000,1400.000000
1452.685291,2.685145,655304.000000,1353.000000
1455.899953,2.691765,652092.000000,1326.000000
1459.110409,2.678576,651192.000000,1365.000000
1463.384472,2.657127,650688.000000,1433.000000
1466.585111,2.665007,649656.000000,1405.000000
1469.781544,2.682445,648836.000000,1348.000000
1472.973769,2.645666,646124.000000,1461.000000
1476.161787,2.672569,645540.000000,1372.000000
1479.345598,2.668035,641164.000000,1377.000000
1482.525202,2.649752,638840.000000,1431.000000
1485.700600,2.685247,636564.000000,1314.000000
1489.927918,2.678072,631376.000000,1325.000000
1493.093499,2.701610,625792.000000,1244.000000
1496.254873,2.682446,622364.000000,1293.000000
1499.412039,2.685061,619828.000000,1280.000000
1502.564999,2.672074,616136.000000,1311.000000
1505.713752,2.688811,612992.000000,1255.000000
1508.858298,2.674545,608308.000000,1287.000000
1513.044481,2.675065,604304.000000,1277.000000
1516.179211,2.698776,600232.000000,1201.000000
1519.309733,2.684288,595040.000000,1231.000000
1522.436048,2.691404,590620.000000,1202.000000
1525.558157,2.687029,584700.000000,1202.000000
1528.676058,2.671104,579592.000000,1236.000000
1531.789752,2.667835,571988.000000,1229.000000
1534.899240,2.678964,565348.000000,1184.000000
1539.038678,2.690927,555124.000000,1131.000000
1542.138349,2.655259,548880.000000,1214.000000
1545.233813,2.664450,543996.000000,1178.000000
1548.325070,2.701253,536312.000000,1067.000000
1551.412120,2.672185,528856.000000,1125.000000
1554.494963,2.681709,519920.000000,1082.000000
1557.573599,2.715159,511724.000000,986.000000
1561.671903,2.718175,501180.000000,959.000000
1564.740722,2.694431,493812.000000,998.000000
1567.805335,2.672968,486484.000000,1033.000000
1570.865740,2.666605,478016.000000,1030.000000
1573.921939,2.676704,470736.000000,991.000000
1576.973930,2.707439,462940.000000,908.000000
1580.021715,2.684533,455600.000000,942.000000
1584.078883,2.712159,442228.000000,858.000000
1587.116851,2.693935,434928.000000,880.000000
1590.150612,2.668522,426524.000000,915.000000
1593.180167,2.690914,417680.000000,851.000000
1596.205514,2.676450,409220.000000,862.000000
1599.226654,2.715938,400340.000000,770.000000
1602.243587,2.643653,390020.000000,886.000000
1605.256313,2.640553,383312.000000,877.000000
1609.266737,2.660518,372056.000000,813.000000
1612.269646,2.655532,361928.000000,800.000000
1615.268349,2.649531,355176.000000,796.000000
1618.262845,2.661561,346344.000000,755.000000
1621.253133,2.690012,335508.000000,685.000000
1624.239215,2.749941,326676.000000,581.000000
1627.221090,2.608024,317936.000000,784.000000
1631.190378,2.658433,303324.000000,666.000000
1634.162437,2.665196,296520.000000,641.000000
1637.130288,2.677963,287740.000000,604.000000
1640.093932,2.712410,282096.000000,547.000000
1643.053370,2.670297,273812.000000,585.000000
1646.008600,2.649566,266404.000000,597.000000
1648.959623,2.656216,258280.000000,570.000000
1651.906439,2.642364,250172.000000,570.000000
1655.828983,2.595775,240100.000000,609.000000
1658.765983,2.598646,230580.000000,581.000000
1661.698776,2.583536,222696.000000,581.000000
1664.627362,2.591052,214104.000000,549.000000
1667.551741,2.638165,206036.000000,474.000000
1670.471913,2.625264,198740.000000,471.000000
1673.387877,2.616188,191324.000000,463.000000
1677.269286,2.648922,180904.000000,406.000000
1680.175435,2.602613,173020.000000,432.000000
1683.077376,2.591906,163336.000000,418.000000
1685.975111,2.606302,153492.000000,380.000000
1688.868638,2.604442,144792.000000,360.000000
1691.757958,2.504261,134764.000000,422.000000
1694.643072,2.550083,125628.000000,354.000000
1697.523978,2.604792,116732.000000,290.000000
1701.358642,2.500052,104684.000000,331.000000
