Method:,Hadamard 1,,
1032.659171,1.118702,294080.000000,22375.000000
1036.382882,1.116056,297832.000000,22799.000000
1040.102386,1.096852,302472.000000,24201.000000
1043.817683,1.081589,307436.000000,25478.000000
1047.528772,1.061522,312288.000000,27104.000000
1051.235655,1.049633,319864.000000,28532.000000
1054.938331,1.042899,323972.000000,29350.000000
1059.868688,1.040711,326528.000000,29731.000000
1063.561548,1.036846,325616.000000,29913.000000
1067.250200,1.039014,326852.000000,29877.000000
1070.934645,1.044161,328800.000000,29701.000000
1074.614884,1.037878,328944.000000,30147.000000
1078.290915,1.034714,330976.000000,30555.000000
1081.962740,1.044350,333296.000000,30094.000000
1086.851961,1.039339,336140.000000,30703.000000
1090.513970,1.042878,340248.000000,30826.000000
1094.171771,1.041157,342156.000000,31122.000000
1097.825365,1.043808,345700.000000,31253.000000
1101.474752,1.052077,349572.000000,31007.000000
1105.119932,1.046154,353400.000000,31777.000000
1108.760905,1.056855,359264.000000,31518.000000
1112.397671,1.064700,364780.000000,31429.000000
1117.240148,1.069241,373868.000000,31877.000000
1120.867097,1.085267,382616.000000,31441.000000
1124.489840,1.103927,390496.000000,30739.000000
1128.108376,1.119521,399044.000000,30304.000000
1131.722704,1.144479,406288.000000,29131.000000
1135.332826,1.170624,414124.000000,27958.000000
1138.938741,1.191888,420360.000000,27023.000000
1143.740082,1.204531,427236.000000,26677.000000
1147.336181,1.211306,431936.000000,26553.000000
1150.928072,1.203722,436704.000000,27319.000000
1154.515756,1.206160,439676.000000,27351.000000
1158.099233,1.212940,442316.000000,27089.000000
1161.678504,1.206415,444760.000000,27651.000000
1165.253567,1.204151,447392.000000,27960.000000
1168.824423,1.210513,452728.000000,27882.000000
1173.579020,1.214903,458836.000000,27974.000000
1177.140060,1.211677,462588.000000,28413.000000
1180.696893,1.210856,465744.000000,28661.000000
1184.249519,1.217741,469076.000000,28412.000000
1187.797937,1.211089,470920.000000,28964.000000
1191.342149,1.209860,474972.000000,29296.000000
1194.882154,1.209291,479904.000000,29639.000000
1199.595616,1.206390,484864.000000,30146.000000
1203.125804,1.209526,488540.000000,30156.000000
1206.651786,1.210393,494516.000000,30464.000000
1210.173560,1.206526,499592.000000,31052.000000
1213.691128,1.211637,506092.000000,31088.000000
1217.204488,1.208552,518480.000000,32076.000000
1220.713641,1.213835,531812.000000,32503.000000
1224.218588,1.226291,543144.000000,32257.000000
1228.885305,1.225578,559736.000000,33297.000000
1232.380435,1.233095,573168.000000,33511.000000
1235.871358,1.237811,582452.000000,33686.000000
1239.358074,1.237979,589960.000000,34107.000000
1242.840583,1.240968,599556.000000,34424.000000
1246.318885,1.244229,605496.000000,34505.000000
1249.792980,1.240679,610800.000000,35093.000000
1254.418562,1.240163,616560.000000,35466.000000
1257.882841,1.242904,620936.000000,35493.000000
1261.342912,1.236101,624908.000000,36284.000000
1264.798777,1.238333,631140.000000,36458.000000
1268.250434,1.244344,634092.000000,36125.000000
1271.697885,1.235540,639840.000000,37199.000000
1275.141128,1.240847,644328.000000,37005.000000
1278.580165,1.244392,648644.000000,36950.000000
1283.159003,1.252488,654124.000000,36574.000000
1286.588223,1.250035,658088.000000,37004.000000
1290.013236,1.248419,663812.000000,37465.000000
1293.434042,1.254168,665888.000000,37088.000000
1296.850641,1.253337,668540.000000,37307.000000
1300.263033,1.255809,673348.000000,37362.000000
1303.671218,1.254691,676416.000000,37629.000000
1308.208921,1.258533,681284.000000,37566.000000
1311.607290,1.262212,682744.000000,37329.000000
1315.001451,1.258511,686672.000000,37865.000000
1318.391406,1.262063,690208.000000,37750.000000
1321.777154,1.267376,691356.000000,37353.000000
1325.158694,1.264666,693236.000000,37689.000000
1328.536028,1.266238,695416.000000,37671.000000
1331.909155,1.269533,695896.000000,37412.000000
1336.400113,1.260756,698232.000000,38304.000000
1339.763423,1.265095,698616.000000,37944.000000
1343.122526,1.268851,699520.000000,37666.000000
1346.477423,1.267639,698960.000000,37741.000000
1349.828112,1.264922,698852.000000,37972.000000
1353.174594,1.266538,696212.000000,37688.000000
1356.516869,1.272514,694264.000000,37069.000000
1360.966692,1.265351,690664.000000,37490.000000
1364.299151,1.266243,690108.000000,37383.000000
1367.627403,1.264696,689972.000000,37509.000000
1370.951448,1.260467,687384.000000,37734.000000
1374.271286,1.264343,685588.000000,37301.000000
1377.586916,1.255606,679500.000000,37721.000000
1380.898340,1.256171,675208.000000,37434.000000
1384.205557,1.254394,670044.000000,37300.000000
1388.608635,1.254285,662728.000000,36902.000000
1391.906036,1.249634,656840.000000,36968.000000
1395.199229,1.253137,654888.000000,36562.000000
1398.488216,1.255610,652124.000000,36201.000000
1401.772995,1.257397,651956.000000,36043.000000
1405.053567,1.259469,648440.000000,35678.000000
1408.329933,1.251903,645528.000000,36142.000000
1412.691876,1.251700,641584.000000,35938.000000
1415.958425,1.255803,642016.000000,35624.000000
1419.220767,1.251977,643048.000000,35997.000000
1422.478902,1.252026,644192.000000,36057.000000
1425.732830,1.258523,646104.000000,35627.000000
1428.982551,1.261027,645772.000000,35404.000000
1432.228065,1.260212,645636.000000,35463.000000
1435.469372,1.260858,648420.000000,35563.000000
1439.784570,1.267106,650528.000000,35169.000000
1443.016061,1.264045,651304.000000,35460.000000
1446.243345,1.267539,652232.000000,35226.000000
1449.466421,1.263676,652604.000000,35561.000000
1452.685291,1.265310,655304.000000,35574.000000
1455.899953,1.267137,652092.000000,35251.000000
1459.110409,1.274985,651192.000000,34572.000000
1463.384472,1.271170,650688.000000,34850.000000
1466.585111,1.273256,649656.000000,34628.000000
1469.781544,1.273235,648836.000000,34586.000000
1472.973769,1.273190,646124.000000,34445.000000
1476.161787,1.276024,645540.000000,34190.000000
1479.345598,1.271738,641164.000000,34295.000000
1482.525202,1.275000,638840.000000,33915.000000
1485.700600,1.279394,636564.000000,33454.000000
1489.927918,1.283660,631376.000000,32857.000000
1493.093499,1.280371,625792.000000,32814.000000
1496.254873,1.283741,622364.000000,32382.000000
1499.412039,1.285185,619828.000000,32143.000000
1502.564999,1.281308,616136.000000,32238.000000
1505.713752,1.289062,612992.000000,31506.000000
1508.858298,1.282927,608308.000000,31710.000000
1513.044481,1.290062,604304.000000,30988.000000
1516.179211,1.295403,600232.000000,30403.000000
1519.309733,1.300738,595040.000000,29772.000000
1522.436048,1.300530,590620.000000,29565.000000
1525.558157,1.307691,584700.000000,28790.000000
1528.676058,1.307547,579592.000000,28548.000000
1531.789752,1.313358,571988.000000,27799.000000
1534.899240,1.318386,565348.000000,27160.000000
1539.038678,1.326852,555124.000000,26154.000000
1542.138349,1.330932,548880.000000,25618.000000
1545.233813,1.338386,543996.000000,24958.000000
1548.325070,1.333445,536312.000000,24887.000000
1551.412120,1.342024,528856.000000,24061.000000
1554.494963,1.350411,519920.000000,23202.000000
1557.573599,1.367502,511724.000000,21955.000000
1561.671903,1.366909,501180.000000,21532.000000
1564.740722,1.377025,493812.000000,20727.000000
1567.805335,1.379936,486484.000000,20283.000000
1570.865740,1.386213,478016.000000,19644.000000
1573.921939,1.392768,470736.000000,19055.000000
1576.973930,1.401557,462940.000000,18364.000000
1580.021715,1.401001,455600.000000,18096.000000
1584.078883,1.415504,442228.000000,16988.000000
1587.116851,1.433836,434928.000000,16017.000000
1590.150612,1.435512,426524.000000,15647.000000
1593.180167,1.438515,417680.000000,15217.000000
1596.205514,1.469880,409220.000000,13870.000000
1599.226654,1.460102,400340.000000,13878.000000
1602.243587,1.473915,390020.000000,13097.000000
1605.256313,1.473299,383312.000000,12890.000000
1609.266737,1.488254,372056.000000,12088.000000
1612.269646,1.503971,361928.000000,11341.000000
1615.268349,1.489368,355176.000000,11510.000000
1618.262845,1.508665,346344.000000,10736.000000
1621.253133,1.532884,335508.000000,9836.000000
1624.239215,1.533841,326676.000000,9556.000000
1627.221090,1.545835,317936.000000,9047.000000
1631.190378,1.556337,303324.000000,8425.000000
1634.162437,1.574042,296520.000000,7907.000000
1637.130288,1.562529,287740.000000,7879.000000
1640.093932,1.573198,282096.000000,7537.000000
1643.053370,1.608728,273812.000000,6741.000000
1646.008600,1.596559,266404.000000,6745.000000
1648.959623,1.612406,258280.000000,6305.000000
1651.906439,1.563246,250172.000000,6839.000000
1655.828983,1.596989,240100.000000,6073.000000
1658.765983,1.606490,230580.000000,5706.000000
1661.698776,1.650309,222696.000000,4982.000000
1664.627362,1.638130,214104.000000,4926.000000
1667.551741,1.628201,206036.000000,4850.000000
1670.471913,1.592422,198740.000000,5080.000000
1673.387877,1.601071,191324.000000,4794.000000
1677.269286,1.614292,180904.000000,4397.000000
1680.175435,1.619944,173020.000000,4151.000000
1683.077376,1.603808,163336.000000,4067.000000
1685.975111,1.627497,153492.000000,3619.000000
1688.868638,1.564587,144792.000000,3946.000000
1691.757958,1.568473,134764.000000,3640.000000
1694.643072,1.581627,125628.000000,3292.000000
1697.523978,1.617712,116732.000000,2815.000000
1701.358642,1.583082,104684.000000,2734.000000
