Method:,Hadamard 1,,
1557.573599,2.615964,511724.000000,1239.000000
1561.671903,2.589741,501180.000000,1289.000000
1564.740722,2.567430,493812.000000,1337.000000
1567.805335,2.563870,486484.000000,1328.000000
1570.865740,2.616109,478016.000000,1157.000000
1573.921939,2.613593,470736.000000,1146.000000
1576.973930,2.612446,462940.000000,1130.000000
1580.021715,2.580853,455600.000000,1196.000000
1584.078883,2.596041,442228.000000,1121.000000
1587.116851,2.596630,434928.000000,1101.000000
1590.150612,2.568868,426524.000000,1151.000000
1593.180167,2.594719,417680.000000,1062.000000
1596.205514,2.602081,409220.000000,1023.000000
1599.226654,2.539471,400340.000000,1156.000000
1602.243587,2.610629,390020.000000,956.000000
1605.256313,2.592770,383312.000000,979.000000
1609.266737,2.582942,372056.000000,972.000000
1612.269646,2.600058,361928.000000,909.000000
1615.268349,2.599106,355176.000000,894.000000
1618.262845,2.540377,346344.000000,998.000000
1621.253133,2.564282,335508.000000,915.000000
1624.239215,2.619248,326676.000000,785.000000
1627.221090,2.620385,317936.000000,762.000000
1631.190378,2.588145,303324.000000,783.000000
1634.162437,2.601065,296520.000000,743.000000
1637.130288,2.587427,287740.000000,744.000000
1640.093932,2.561656,282096.000000,774.000000
1643.053370,2.631273,273812.000000,640.000000
1646.008600,2.578585,266404.000000,703.000000
1648.959623,2.580221,258280.000000,679.000000
1651.906439,2.617202,250172.000000,604.000000
1655.828983,2.622996,240100.000000,572.000000
1658.765983,2.568334,230580.000000,623.000000
1661.698776,2.538153,222696.000000,645.000000
1664.627362,2.545295,214104.000000,610.000000
1667.551741,2.599613,206036.000000,518.000000
1670.471913,2.550873,198740.000000,559.000000
1673.387877,2.575906,191324.000000,508.000000
1677.269286,2.504632,180904.000000,566.000000
1680.175435,2.592674,173020.000000,442.000000
1683.077376,2.519355,163336.000000,494.000000
1685.975111,2.428690,153492.000000,572.000000
1688.868638,2.497044,144792.000000,461.000000
1691.757958,2.465873,134764.000000,461.000000
1694.643072,2.387279,125628.000000,515.000000
1697.523978,2.506089,116732.000000,364.000000
1701.358642,2.520193,104684.000000,316.000000
