Method:,Hadamard 1,,
1063.561548,1.339840,325616.000000,14889.000000
1067.250200,1.334943,326852.000000,15115.000000
1070.934645,1.329637,328800.000000,15392.000000
1074.614884,1.325503,328944.000000,15546.000000
1078.290915,1.330924,330976.000000,15448.000000
1081.962740,1.332526,333296.000000,15499.000000
1086.851961,1.342028,336140.000000,15293.000000
1090.513970,1.351727,340248.000000,15138.000000
1094.171771,1.362264,342156.000000,14858.000000
1097.825365,1.374317,345700.000000,14601.000000
1101.474752,1.387078,349572.000000,14337.000000
1105.119932,1.399911,353400.000000,14072.000000
1108.760905,1.418503,359264.000000,13706.000000
1112.397671,1.433470,364780.000000,13445.000000
1117.240148,1.466629,373868.000000,12767.000000
1120.867097,1.493247,382616.000000,12289.000000
1124.489840,1.543447,390496.000000,11173.000000
1128.108376,1.609795,399044.000000,9800.000000
1131.722704,1.703740,406288.000000,8037.000000
1135.332826,1.822294,414124.000000,6235.000000
1138.938741,1.959167,420360.000000,4618.000000
1143.740082,2.108615,427236.000000,3327.000000
1147.336181,2.171676,431936.000000,2909.000000
1150.928072,2.231778,436704.000000,2561.000000
1154.515756,2.234384,439676.000000,2563.000000
1158.099233,2.254445,442316.000000,2462.000000
1161.678504,2.263056,444760.000000,2427.000000
1165.253567,2.271020,447392.000000,2397.000000
1168.824423,2.250320,452728.000000,2544.000000
1173.579020,2.259396,458836.000000,2525.000000
1177.140060,2.286796,462588.000000,2390.000000
1180.696893,2.262630,465744.000000,2544.000000
1184.249519,2.293209,469076.000000,2388.000000
1187.797937,2.282719,470920.000000,2456.000000
1191.342149,2.283620,474972.000000,2472.000000
1194.882154,2.279582,479904.000000,2521.000000
1199.595616,2.276363,484864.000000,2566.000000
1203.125804,2.287672,488540.000000,2519.000000
1206.651786,2.296762,494516.000000,2497.000000
1210.173560,2.286659,499592.000000,2582.000000
1213.691128,2.275447,506092.000000,2684.000000
1217.204488,2.275241,518480.000000,2751.000000
1220.713641,2.275509,531812.000000,2820.000000
1224.218588,2.271619,543144.000000,2906.000000
1228.885305,2.260421,559736.000000,3073.000000
1232.380435,2.263293,573168.000000,3126.000000
1235.871358,2.248328,582452.000000,3288.000000
1239.358074,2.248900,589960.000000,3326.000000
1242.840583,2.243296,599556.000000,3424.000000
1246.318885,2.246058,605496.000000,3436.000000
1249.792980,2.230926,610800.000000,3589.000000
1254.418562,2.216524,616560.000000,3745.000000
1257.882841,2.211780,620936.000000,3813.000000
1261.342912,2.207993,624908.000000,3871.000000
1264.798777,2.217040,631140.000000,3829.000000
1268.250434,2.216128,634092.000000,3855.000000
1271.697885,2.222080,639840.000000,3837.000000
1275.141128,2.234844,644328.000000,3752.000000
1278.580165,2.229375,648644.000000,3825.000000
1283.159003,2.248046,654124.000000,3695.000000
1286.588223,2.264158,658088.000000,3582.000000
1290.013236,2.283849,663812.000000,3453.000000
1293.434042,2.290774,665888.000000,3409.000000
1296.850641,2.322564,668540.000000,3181.000000
1300.263033,2.340536,673348.000000,3074.000000
1303.671218,2.367516,676416.000000,2902.000000
1308.208921,2.390222,681284.000000,2774.000000
1311.607290,2.434238,682744.000000,2512.000000
1315.001451,2.429188,686672.000000,2556.000000
1318.391406,2.455883,690208.000000,2416.000000
1321.777154,2.465503,691356.000000,2367.000000
1325.158694,2.473153,693236.000000,2332.000000
1328.536028,2.489676,695416.000000,2252.000000
1331.909155,2.498349,695896.000000,2209.000000
1336.400113,2.515824,698232.000000,2129.000000
1339.763423,2.513825,698616.000000,2140.000000
1343.122526,2.526111,699520.000000,2083.000000
1346.477423,2.536101,698960.000000,2034.000000
1349.828112,2.518459,698852.000000,2118.000000
1353.174594,2.521350,696212.000000,2096.000000
1356.516869,2.537897,694264.000000,2012.000000
1360.966692,2.540632,690664.000000,1989.000000
1364.299151,2.528861,690108.000000,2042.000000
1367.627403,2.555078,689972.000000,1922.000000
1370.951448,2.541193,687384.000000,1977.000000
1374.271286,2.547144,685588.000000,1945.000000
1377.586916,2.545508,679500.000000,1935.000000
1380.898340,2.553436,675208.000000,1888.000000
1384.205557,2.559166,670044.000000,1849.000000
1388.608635,2.581036,662728.000000,1739.000000
1391.906036,2.559301,656840.000000,1812.000000
1395.199229,2.573377,654888.000000,1749.000000
1398.488216,2.568078,652124.000000,1763.000000
1401.772995,2.609556,651956.000000,1602.000000
1405.053567,2.594386,648440.000000,1650.000000
1408.329933,2.601474,645528.000000,1616.000000
1412.691876,2.591088,641584.000000,1645.000000
1415.958425,2.600720,642016.000000,1610.000000
1419.220767,2.593929,643048.000000,1638.000000
1422.478902,2.586819,644192.000000,1668.000000
1425.732830,2.584993,646104.000000,1680.000000
1428.982551,2.607591,645772.000000,1594.000000
1432.228065,2.567198,645636.000000,1749.000000
1435.469372,2.611006,648420.000000,1588.000000
1439.784570,2.585894,650528.000000,1688.000000
1443.016061,2.594199,651304.000000,1658.000000
1446.243345,2.626599,652232.000000,1541.000000
1449.466421,2.600336,652604.000000,1638.000000
1452.685291,2.625271,655304.000000,1553.000000
1455.899953,2.602921,652092.000000,1627.000000
1459.110409,2.620584,651192.000000,1560.000000
1463.384472,2.598794,650688.000000,1639.000000
1466.585111,2.624318,649656.000000,1543.000000
1469.781544,2.588639,648836.000000,1673.000000
1472.973769,2.631915,646124.000000,1508.000000
1476.161787,2.586947,645540.000000,1671.000000
1479.345598,2.604753,641164.000000,1593.000000
1482.525202,2.616745,638840.000000,1544.000000
1485.700600,2.618300,636564.000000,1533.000000
1489.927918,2.627102,631376.000000,1490.000000
1493.093499,2.619182,625792.000000,1504.000000
1496.254873,2.619113,622364.000000,1496.000000
1499.412039,2.635117,619828.000000,1436.000000
1502.564999,2.616782,616136.000000,1489.000000
1505.713752,2.613686,612992.000000,1492.000000
1508.858298,2.638927,608308.000000,1397.000000
1513.044481,2.609822,604304.000000,1484.000000
1516.179211,2.633123,600232.000000,1397.000000
1519.309733,2.612281,595040.000000,1453.000000
1522.436048,2.613549,590620.000000,1438.000000
1525.558157,2.609476,584700.000000,1437.000000
1528.676058,2.593742,579592.000000,1477.000000
1531.789752,2.606938,571988.000000,1414.000000
1534.899240,2.588261,565348.000000,1459.000000
1539.038678,2.637859,555124.000000,1278.000000
1542.138349,2.625200,548880.000000,1301.000000
1545.233813,2.630767,543996.000000,1273.000000
1548.325070,2.615474,536312.000000,1300.000000
1551.412120,2.636978,528856.000000,1220.000000
1554.494963,2.598665,519920.000000,1310.000000
1557.573599,2.649851,511724.000000,1146.000000
1561.671903,2.619007,501180.000000,1205.000000
1564.740722,2.619843,493812.000000,1185.000000
1567.805335,2.632456,486484.000000,1134.000000
1570.865740,2.635295,478016.000000,1107.000000
1573.921939,2.625113,470736.000000,1116.000000
1576.973930,2.587068,462940.000000,1198.000000
1580.021715,2.635743,455600.000000,1054.000000
1584.078883,2.602284,442228.000000,1105.000000
1587.116851,2.629817,434928.000000,1020.000000
1590.150612,2.648125,426524.000000,959.000000
1593.180167,2.604646,417680.000000,1038.000000
1596.205514,2.605491,409220.000000,1015.000000
1599.226654,2.636757,400340.000000,924.000000
1602.243587,2.638779,390020.000000,896.000000
1605.256313,2.634162,383312.000000,890.000000
1609.266737,2.622685,372056.000000,887.000000
1612.269646,2.634343,361928.000000,840.000000
1615.268349,2.558775,355176.000000,981.000000
1618.262845,2.646857,346344.000000,781.000000
1621.253133,2.610831,335508.000000,822.000000
1624.239215,2.626500,326676.000000,772.000000
1627.221090,2.572921,317936.000000,850.000000
1631.190378,2.627601,303324.000000,715.000000
1634.162437,2.606358,296520.000000,734.000000
1637.130288,2.644753,287740.000000,652.000000
1640.093932,2.582341,282096.000000,738.000000
1643.053370,2.628567,273812.000000,644.000000
1646.008600,2.685178,266404.000000,550.000000
1648.959623,2.601858,258280.000000,646.000000
1651.906439,2.524918,250172.000000,747.000000
1655.828983,2.588702,240100.000000,619.000000
1658.765983,2.645151,230580.000000,522.000000
1661.698776,2.503857,222696.000000,698.000000
1664.627362,2.603084,214104.000000,534.000000
1667.551741,2.576750,206036.000000,546.000000
1670.471913,2.606320,198740.000000,492.000000
1673.387877,2.557494,191324.000000,530.000000
1677.269286,2.627020,180904.000000,427.000000
1680.175435,2.500109,173020.000000,547.000000
1683.077376,2.533654,163336.000000,478.000000
1685.975111,2.587295,153492.000000,397.000000
1688.868638,2.534404,144792.000000,423.000000
1691.757958,2.505292,134764.000000,421.000000
1694.643072,2.477910,125628.000000,418.000000
1697.523978,2.490849,116732.000000,377.000000
1701.358642,2.404983,104684.000000,412.000000
