Method:,Hadamard 1,,
1117.240148,2.334421,373868.000000,1731.000000
1120.867097,2.375398,382616.000000,1612.000000
1124.489840,2.385331,390496.000000,1608.000000
1128.108376,2.429587,399044.000000,1484.000000
1131.722704,2.480435,406288.000000,1344.000000
1135.332826,2.517105,414124.000000,1259.000000
1138.938741,2.539045,420360.000000,1215.000000
1143.740082,2.612384,427236.000000,1043.000000
1147.336181,2.594027,431936.000000,1100.000000
1150.928072,2.627350,436704.000000,1030.000000
1154.515756,2.593140,439676.000000,1122.000000
1158.099233,2.603157,442316.000000,1103.000000
1161.678504,2.622820,444760.000000,1060.000000
1165.253567,2.617264,447392.000000,1080.000000
1168.824423,2.607396,452728.000000,1118.000000
1173.579020,2.608964,458836.000000,1129.000000
1177.140060,2.606389,462588.000000,1145.000000
1180.696893,2.609342,465744.000000,1145.000000
1184.249519,2.590617,469076.000000,1204.000000
1187.797937,2.604390,470920.000000,1171.000000
1191.342149,2.607370,474972.000000,1173.000000
1194.882154,2.602335,479904.000000,1199.000000
1199.595616,2.625678,484864.000000,1148.000000
1203.125804,2.588185,488540.000000,1261.000000
1206.651786,2.574595,494516.000000,1317.000000
1210.173560,2.622339,499592.000000,1192.000000
1213.691128,2.584974,506092.000000,1316.000000
1217.204488,2.598789,518480.000000,1306.000000
1220.713641,2.613824,531812.000000,1294.000000
1224.218588,2.599782,543144.000000,1365.000000
1228.885305,2.611897,559736.000000,1368.000000
1232.380435,2.605077,573168.000000,1423.000000
1235.871358,2.607199,582452.000000,1439.000000
1239.358074,2.585847,589960.000000,1531.000000
1242.840583,2.614668,599556.000000,1456.000000
1246.318885,2.602272,605496.000000,1513.000000
1249.792980,2.589446,610800.000000,1572.000000
1254.418562,2.597129,616560.000000,1559.000000
1257.882841,2.617825,620936.000000,1497.000000
1261.342912,2.606888,624908.000000,1545.000000
1264.798777,2.567638,631140.000000,1708.000000
1268.250434,2.602123,634092.000000,1585.000000
1271.697885,2.615180,639840.000000,1552.000000
1275.141128,2.600934,644328.000000,1615.000000
1278.580165,2.624204,648644.000000,1541.000000
1283.159003,2.601877,654124.000000,1636.000000
1286.588223,2.635869,658088.000000,1522.000000
1290.013236,2.618740,663812.000000,1597.000000
1293.434042,2.609618,665888.000000,1636.000000
1296.850641,2.652524,668540.000000,1488.000000
1300.263033,2.632340,673348.000000,1570.000000
1303.671218,2.636533,676416.000000,1562.000000
1308.208921,2.621941,681284.000000,1627.000000
1311.607290,2.662239,682744.000000,1486.000000
1315.001451,2.616903,686672.000000,1659.000000
1318.391406,2.660867,690208.000000,1507.000000
1321.777154,2.630723,691356.000000,1618.000000
1325.158694,2.670033,693236.000000,1482.000000
1328.536028,2.656986,695416.000000,1532.000000
1331.909155,2.677894,695896.000000,1461.000000
1336.400113,2.647271,698232.000000,1573.000000
1339.763423,2.636873,698616.000000,1612.000000
1343.122526,2.669288,699520.000000,1498.000000
1346.477423,2.697395,698960.000000,1403.000000
1349.828112,2.659978,698852.000000,1529.000000
1353.174594,2.660042,696212.000000,1523.000000
1356.516869,2.639582,694264.000000,1592.000000
1360.966692,2.657709,690664.000000,1519.000000
1364.299151,2.692479,690108.000000,1401.000000
1367.627403,2.680469,689972.000000,1440.000000
1370.951448,2.657648,687384.000000,1512.000000
1374.271286,2.666095,685588.000000,1479.000000
1377.586916,2.636843,679500.000000,1568.000000
1380.898340,2.631055,675208.000000,1579.000000
1384.205557,2.640561,670044.000000,1533.000000
1388.608635,2.642071,662728.000000,1511.000000
1391.906036,2.630503,656840.000000,1538.000000
1395.199229,2.662048,654888.000000,1426.000000
1398.488216,2.667892,652124.000000,1401.000000
1401.772995,2.654651,651956.000000,1444.000000
1405.053567,2.666363,648440.000000,1398.000000
1408.329933,2.650348,645528.000000,1444.000000
1412.691876,2.670216,641584.000000,1371.000000
1415.958425,2.639048,642016.000000,1474.000000
1419.220767,2.694969,643048.000000,1298.000000
1422.478902,2.670081,644192.000000,1377.000000
1425.732830,2.673582,646104.000000,1370.000000
1428.982551,2.676221,645772.000000,1361.000000
1432.228065,2.659846,645636.000000,1413.000000
1435.469372,2.655610,648420.000000,1433.000000
1439.784570,2.675595,650528.000000,1373.000000
1443.016061,2.691568,651304.000000,1325.000000
1446.243345,2.663032,652232.000000,1417.000000
1449.466421,2.675716,652604.000000,1377.000000
1452.685291,2.693899,655304.000000,1326.000000
1455.899953,2.688177,652092.000000,1337.000000
1459.110409,2.679851,651192.000000,1361.000000
1463.384472,2.668487,650688.000000,1396.000000
1466.585111,2.697406,649656.000000,1304.000000
1469.781544,2.681158,648836.000000,1352.000000
1472.973769,2.676139,646124.000000,1362.000000
1476.161787,2.659167,645540.000000,1415.000000
1479.345598,2.664893,641164.000000,1387.000000
1482.525202,2.677640,638840.000000,1342.000000
1485.700600,2.685577,636564.000000,1313.000000
1489.927918,2.675458,631376.000000,1333.000000
1493.093499,2.706172,625792.000000,1231.000000
1496.254873,2.691611,622364.000000,1266.000000
1499.412039,2.729689,619828.000000,1155.000000
1502.564999,2.694507,616136.000000,1245.000000
1505.713752,2.654235,612992.000000,1359.000000
1508.858298,2.688605,608308.000000,1246.000000
1513.044481,2.689940,604304.000000,1234.000000
1516.179211,2.685949,600232.000000,1237.000000
1519.309733,2.687830,595040.000000,1221.000000
1522.436048,2.671282,590620.000000,1259.000000
1525.558157,2.702475,584700.000000,1160.000000
1528.676058,2.703559,579592.000000,1147.000000
1531.789752,2.654953,571988.000000,1266.000000
1534.899240,2.690863,565348.000000,1152.000000
1539.038678,2.682184,555124.000000,1154.000000
1542.138349,2.716637,548880.000000,1054.000000
1545.233813,2.673766,543996.000000,1153.000000
1548.325070,2.679812,536312.000000,1121.000000
1551.412120,2.672185,528856.000000,1125.000000
1554.494963,2.684528,519920.000000,1075.000000
1557.573599,2.741488,511724.000000,928.000000
1561.671903,2.686314,501180.000000,1032.000000
1564.740722,2.732615,493812.000000,914.000000
1567.805335,2.726598,486484.000000,913.000000
1570.865740,2.721357,478016.000000,908.000000
1573.921939,2.654910,470736.000000,1042.000000
1576.973930,2.675186,462940.000000,978.000000
1580.021715,2.656850,455600.000000,1004.000000
1584.078883,2.694795,442228.000000,893.000000
1587.116851,2.675575,434928.000000,918.000000
1590.150612,2.693430,426524.000000,864.000000
1593.180167,2.721570,417680.000000,793.000000
1596.205514,2.659649,409220.000000,896.000000
1599.226654,2.722187,400340.000000,759.000000
1602.243587,2.680462,390020.000000,814.000000
1605.256313,2.707912,383312.000000,751.000000
1609.266737,2.677957,372056.000000,781.000000
1612.269646,2.664306,361928.000000,784.000000
1615.268349,2.687716,355176.000000,729.000000
1618.262845,2.663868,346344.000000,751.000000
1621.253133,2.717492,335508.000000,643.000000
1624.239215,2.707259,326676.000000,641.000000
1627.221090,2.629019,317936.000000,747.000000
1631.190378,2.683947,303324.000000,628.000000
1634.162437,2.659809,296520.000000,649.000000
1637.130288,2.628412,287740.000000,677.000000
1640.093932,2.676610,282096.000000,594.000000
1643.053370,2.720615,273812.000000,521.000000
1646.008600,2.598171,266404.000000,672.000000
1648.959623,2.680502,258280.000000,539.000000
1651.906439,2.713393,250172.000000,484.000000
1655.828983,2.662722,240100.000000,522.000000
1658.765983,2.606947,230580.000000,570.000000
1661.698776,2.730712,222696.000000,414.000000
1664.627362,2.650289,214104.000000,479.000000
1667.551741,2.602136,206036.000000,515.000000
1670.471913,2.694059,198740.000000,402.000000
1673.387877,2.652360,191324.000000,426.000000
1677.269286,2.586275,180904.000000,469.000000
1680.175435,2.519595,173020.000000,523.000000
1683.077376,2.641373,163336.000000,373.000000
1685.975111,2.513988,153492.000000,470.000000
1688.868638,2.609295,144792.000000,356.000000
1691.757958,2.479266,134764.000000,447.000000
1694.643072,2.609128,125628.000000,309.000000
1697.523978,2.432713,116732.000000,431.000000
1701.358642,2.551533,104684.000000,294.000000
