Method:,Hadamard 3,,
1761.967931,2.363186,1931112.000000,8368.000000
1766.531066,2.367463,1882872.000000,8079.000000
1771.085521,2.373389,1836208.000000,7772.000000
1775.631297,2.382239,1791544.000000,7430.000000
1781.301310,2.384660,1738032.000000,7168.000000
1785.827556,2.381577,1693960.000000,7036.000000
1790.345123,2.397179,1653352.000000,6625.000000
1794.854010,2.398653,1613648.000000,6444.000000
1799.354217,2.388840,1572208.000000,6422.000000
1803.845744,2.398028,1531560.000000,6125.000000
1808.328592,2.393429,1493408.000000,6036.000000
1812.802759,2.402314,1457608.000000,5772.000000
1817.268247,2.399739,1425392.000000,5678.000000
1821.725056,2.395358,1393440.000000,5607.000000
1826.173185,2.418135,1360832.000000,5196.000000
1830.612634,2.404447,1328760.000000,5236.000000
1835.043403,2.405371,1298784.000000,5107.000000
1839.465492,2.405621,1271032.000000,4995.000000
1843.878902,2.401130,1245112.000000,4944.000000
1848.283632,2.404019,1219704.000000,4811.000000
1852.679682,2.399001,1197672.000000,4779.000000
1857.067053,2.387295,1174848.000000,4816.000000
1861.445744,2.376631,1152064.000000,4840.000000
1865.815755,2.378938,1130680.000000,4725.000000
1870.177087,2.378116,1109912.000000,4647.000000
1874.529738,2.360593,1094696.000000,4772.000000
1878.873710,2.380037,1077408.000000,4491.000000
1883.209003,2.369899,1065672.000000,4547.000000
1887.535615,2.379363,1056336.000000,4410.000000
1891.853548,2.367587,1045096.000000,4483.000000
1896.162801,2.388993,1039856.000000,4246.000000
1900.463374,2.362804,1032496.000000,4478.000000
1904.755268,2.364121,1032856.000000,4466.000000
1909.038482,2.354742,1032744.000000,4563.000000
1913.313016,2.356445,1036120.000000,4560.000000
1917.578871,2.357378,1037664.000000,4557.000000
1921.836045,2.366678,1041048.000000,4475.000000
1926.084540,2.358304,1044672.000000,4578.000000
1930.324356,2.348285,1047384.000000,4697.000000
1934.555491,2.345878,1057560.000000,4769.000000
1938.777947,2.351671,1068392.000000,4754.000000
1942.991723,2.345432,1079736.000000,4874.000000
1947.196820,2.341259,1095960.000000,4995.000000
1951.393236,2.346025,1110272.000000,5005.000000
1955.580973,2.337066,1127368.000000,5188.000000
1959.760031,2.342851,1145128.000000,5200.000000
1963.930408,2.344106,1165008.000000,5275.000000
1969.131174,2.356317,1188688.000000,5233.000000
1973.282022,2.346128,1206168.000000,5436.000000
1977.424191,2.343518,1224304.000000,5551.000000
1981.557679,2.350800,1241640.000000,5536.000000
1985.682488,2.356510,1260120.000000,5545.000000
1989.798618,2.343721,1280704.000000,5804.000000
1993.906067,2.359603,1305288.000000,5703.000000
1998.004837,2.357538,1325976.000000,5821.000000
2002.094927,2.350093,1347776.000000,6019.000000
2006.176337,2.343182,1369472.000000,6214.000000
2010.249068,2.354480,1387696.000000,6135.000000
2014.313119,2.345225,1406264.000000,6351.000000
2018.368490,2.357304,1423160.000000,6251.000000
2022.415181,2.342636,1440168.000000,6543.000000
2026.453193,2.355426,1456688.000000,6426.000000
2030.482525,2.353845,1475336.000000,6532.000000
2034.503177,2.357681,1489336.000000,6536.000000
2038.515150,2.360099,1507736.000000,6580.000000
2042.518443,2.360781,1523184.000000,6637.000000
2046.513056,2.356416,1542032.000000,6787.000000
2050.498989,2.354360,1560528.000000,6901.000000
2054.476243,2.362710,1580680.000000,6857.000000
2058.444817,2.366591,1599520.000000,6877.000000
2062.404711,2.367272,1614144.000000,6929.000000
2066.355926,2.362395,1630904.000000,7080.000000
2070.298460,2.362167,1645472.000000,7147.000000
2074.232315,2.351312,1658072.000000,7384.000000
2078.157491,2.350508,1670472.000000,7453.000000
2082.073986,2.370407,1680512.000000,7162.000000
2085.981802,2.360738,1689864.000000,7364.000000
2089.880938,2.362746,1696544.000000,7359.000000
2093.771395,2.377182,1704312.000000,7151.000000
2097.653171,2.368532,1710184.000000,7320.000000
2101.526268,2.372990,1717208.000000,7275.000000
2105.390686,2.361745,1723688.000000,7494.000000
2109.246423,2.364137,1731128.000000,7485.000000
2113.093481,2.361814,1734776.000000,7541.000000
2116.931859,2.356931,1739264.000000,7646.000000
2120.761557,2.365598,1741368.000000,7504.000000
2124.582576,2.365368,1737200.000000,7490.000000
2128.394915,2.368482,1737320.000000,7437.000000
2132.198574,2.361207,1736944.000000,7561.000000
2135.993553,2.363361,1734040.000000,7511.000000
2140.725072,2.357911,1733160.000000,7602.000000
2144.500522,2.358372,1732264.000000,7590.000000
2148.267292,2.364270,1729576.000000,7476.000000
2152.025383,2.354316,1729952.000000,7651.000000
2155.774794,2.372481,1729344.000000,7335.000000
2159.515525,2.366057,1729736.000000,7446.000000
2163.247576,2.367767,1728864.000000,7413.000000
2166.970948,2.372344,1726440.000000,7325.000000
2170.685640,2.365643,1725536.000000,7435.000000
2174.391652,2.372916,1719984.000000,7288.000000
2178.088985,2.377871,1713224.000000,7177.000000
2181.777638,2.374032,1704536.000000,7204.000000
2185.457611,2.379702,1691456.000000,7056.000000
2189.128904,2.363623,1680800.000000,7276.000000
2192.791518,2.359240,1667352.000000,7291.000000
2196.445452,2.379525,1653144.000000,6899.000000
2200.090706,2.358790,1643464.000000,7194.000000
2203.727281,2.363640,1630736.000000,7059.000000
2207.355175,2.381609,1618720.000000,6723.000000
2210.974390,2.356304,1609552.000000,7086.000000
2214.584926,2.374043,1602832.000000,6774.000000
2218.186781,2.360134,1598144.000000,6974.000000
2221.779957,2.362784,1593400.000000,6911.000000
2225.364453,2.367831,1592432.000000,6827.000000
2228.940270,2.370778,1589184.000000,6767.000000
2232.507406,2.372242,1588896.000000,6743.000000
2236.065863,2.364987,1585744.000000,6843.000000
2239.615641,2.370203,1583328.000000,6751.000000
2243.156738,2.349545,1575080.000000,7043.000000
2246.689156,2.351538,1570416.000000,6990.000000
2250.212894,2.374820,1563272.000000,6595.000000
2253.727952,2.371842,1556592.000000,6612.000000
2257.234331,2.343839,1550768.000000,7026.000000
2260.732030,2.345404,1543520.000000,6968.000000
2264.221049,2.350155,1535416.000000,6856.000000
2267.701389,2.340704,1528000.000000,6973.000000
2271.173048,2.355081,1523256.000000,6725.000000
2274.636028,2.341541,1516240.000000,6906.000000
2278.090329,2.330929,1510704.000000,7051.000000
2281.535949,2.331070,1503696.000000,7016.000000
2284.972890,2.330814,1497240.000000,6990.000000
2288.401151,2.325899,1488016.000000,7026.000000
2291.820732,2.328118,1478608.000000,6946.000000
2296.083003,2.318542,1467184.000000,7046.000000
2299.483055,2.323459,1456512.000000,6916.000000
2302.874428,2.317220,1448400.000000,6977.000000
2306.257120,2.302085,1437888.000000,7172.000000
2309.631133,2.295788,1429048.000000,7232.000000
2312.996466,2.306382,1423840.000000,7032.000000
2316.353119,2.306027,1418832.000000,7013.000000
2319.701093,2.314578,1412792.000000,6847.000000
2323.040387,2.304513,1404216.000000,6965.000000
2326.371001,2.308138,1391184.000000,6843.000000
2329.692936,2.295915,1383016.000000,6997.000000
2333.006191,2.280758,1372992.000000,7193.000000
2336.310766,2.291632,1366312.000000,6981.000000
2339.606661,2.283580,1360616.000000,7082.000000
2342.893876,2.287668,1353120.000000,6977.000000
2346.172412,2.277636,1349512.000000,7121.000000
2349.442268,2.288169,1348080.000000,6943.000000
2352.703445,2.283032,1343552.000000,7002.000000
2355.955942,2.275606,1341144.000000,7110.000000
2359.199759,2.274937,1334184.000000,7084.000000
2362.434896,2.269178,1327944.000000,7145.000000
2365.661353,2.261443,1318928.000000,7224.000000
2368.879131,2.266126,1308496.000000,7090.000000
2372.088229,2.262791,1299584.000000,7096.000000
2375.288648,2.263081,1287808.000000,7027.000000
2378.480386,2.280847,1277816.000000,6693.000000
2381.663445,2.264930,1266432.000000,6881.000000
2384.837824,2.269513,1253640.000000,6740.000000
2388.003524,2.261621,1242024.000000,6800.000000
2391.160543,2.272788,1231832.000000,6573.000000
2394.308883,2.272177,1219432.000000,6516.000000
2397.448544,2.265516,1205296.000000,6540.000000
2400.579524,2.270640,1189576.000000,6379.000000
