Method:,Hadamard 3,,
1790.345123,2.659897,1653352.000000,3618.000000
1794.854010,2.649580,1613648.000000,3616.000000
1799.354217,2.654931,1572208.000000,3480.000000
1803.845744,2.640074,1531560.000000,3508.000000
1808.328592,2.645005,1493408.000000,3382.000000
1812.802759,2.674104,1457608.000000,3087.000000
1817.268247,2.603951,1425392.000000,3548.000000
1821.725056,2.633543,1393440.000000,3240.000000
1826.173185,2.621520,1360832.000000,3253.000000
1830.612634,2.664507,1328760.000000,2877.000000
1835.043403,2.634250,1298784.000000,3015.000000
1839.465492,2.643710,1271032.000000,2887.000000
1843.878902,2.649293,1245112.000000,2792.000000
1848.283632,2.662517,1219704.000000,2653.000000
1852.679682,2.628705,1197672.000000,2816.000000
1857.067053,2.642658,1174848.000000,2675.000000
1861.445744,2.631886,1152064.000000,2689.000000
1865.815755,2.665772,1130680.000000,2441.000000
1870.177087,2.651187,1109912.000000,2478.000000
1874.529738,2.643618,1094696.000000,2487.000000
1878.873710,2.650003,1077408.000000,2412.000000
1883.209003,2.632297,1065672.000000,2485.000000
1887.535615,2.656260,1056336.000000,2331.000000
1891.853548,2.645141,1045096.000000,2366.000000
1896.162801,2.645167,1039856.000000,2354.000000
1900.463374,2.625254,1032496.000000,2447.000000
1904.755268,2.649864,1032856.000000,2313.000000
1909.038482,2.677733,1032744.000000,2169.000000
1913.313016,2.674966,1036120.000000,2190.000000
1917.578871,2.637477,1037664.000000,2391.000000
1921.836045,2.684628,1041048.000000,2152.000000
1926.084540,2.648282,1044672.000000,2348.000000
1930.324356,2.648484,1047384.000000,2353.000000
1934.555491,2.656576,1057560.000000,2332.000000
1938.777947,2.683553,1068392.000000,2214.000000
1942.991723,2.671590,1079736.000000,2300.000000
1947.196820,2.637877,1095960.000000,2523.000000
1951.393236,2.641623,1110272.000000,2534.000000
1955.580973,2.640783,1127368.000000,2578.000000
1959.760031,2.662306,1145128.000000,2492.000000
1963.930408,2.681438,1165008.000000,2426.000000
1969.131174,2.642580,1188688.000000,2707.000000
1973.282022,2.659311,1206168.000000,2643.000000
1977.424191,2.654760,1224304.000000,2711.000000
1981.557679,2.661347,1241640.000000,2708.000000
1985.682488,2.666322,1260120.000000,2717.000000
1989.798618,2.663404,1280704.000000,2780.000000
1993.906067,2.658885,1305288.000000,2863.000000
1998.004837,2.643681,1325976.000000,3012.000000
2002.094927,2.653076,1347776.000000,2996.000000
2006.176337,2.658853,1369472.000000,3004.000000
2010.249068,2.672325,1387696.000000,2951.000000
2014.313119,2.668492,1406264.000000,3017.000000
2018.368490,2.678455,1423160.000000,2984.000000
2022.415181,2.648002,1440168.000000,3239.000000
2026.453193,2.688131,1456688.000000,2987.000000
2030.482525,2.672931,1475336.000000,3133.000000
2034.503177,2.672345,1489336.000000,3167.000000
2038.515150,2.670874,1507736.000000,3217.000000
2042.518443,2.666217,1523184.000000,3285.000000
2046.513056,2.647389,1542032.000000,3473.000000
2050.498989,2.659754,1560528.000000,3416.000000
2054.476243,2.690045,1580680.000000,3227.000000
2058.444817,2.661413,1599520.000000,3488.000000
2062.404711,2.663626,1614144.000000,3502.000000
2066.355926,2.668360,1630904.000000,3500.000000
2070.298460,2.675711,1645472.000000,3472.000000
2074.232315,2.677401,1658072.000000,3485.000000
2078.157491,2.685650,1670472.000000,3445.000000
2082.073986,2.690274,1680512.000000,3429.000000
2085.981802,2.678236,1689864.000000,3545.000000
2089.880938,2.668464,1696544.000000,3640.000000
2093.771395,2.681198,1704312.000000,3551.000000
2097.653171,2.679039,1710184.000000,3581.000000
2101.526268,2.666973,1717208.000000,3697.000000
2105.390686,2.684399,1723688.000000,3565.000000
2109.246423,2.683840,1731128.000000,3585.000000
2113.093481,2.683786,1734776.000000,3593.000000
2116.931859,2.669472,1739264.000000,3723.000000
2120.761557,2.673276,1741368.000000,3695.000000
2124.582576,2.670242,1737200.000000,3712.000000
2128.394915,2.706235,1737320.000000,3417.000000
2132.198574,2.672054,1736944.000000,3696.000000
2135.993553,2.679631,1734040.000000,3626.000000
2140.725072,2.663304,1733160.000000,3763.000000
2144.500522,2.675964,1732264.000000,3653.000000
2148.267292,2.667397,1729576.000000,3720.000000
2152.025383,2.690259,1729952.000000,3530.000000
2155.774794,2.694932,1729344.000000,3491.000000
2159.515525,2.674499,1729736.000000,3660.000000
2163.247576,2.687288,1728864.000000,3552.000000
2166.970948,2.659775,1726440.000000,3779.000000
2170.685640,2.669662,1725536.000000,3692.000000
2174.391652,2.714648,1719984.000000,3318.000000
2178.088985,2.685425,1713224.000000,3535.000000
2181.777638,2.673498,1704536.000000,3615.000000
2185.457611,2.686806,1691456.000000,3479.000000
2189.128904,2.674554,1680800.000000,3556.000000
2192.791518,2.674499,1667352.000000,3528.000000
2196.445452,2.666373,1653144.000000,3564.000000
2200.090706,2.698960,1643464.000000,3287.000000
2203.727281,2.665348,1630736.000000,3524.000000
2207.355175,2.667343,1618720.000000,3482.000000
2210.974390,2.676890,1609552.000000,3387.000000
2214.584926,2.670862,1602832.000000,3420.000000
2218.186781,2.677406,1598144.000000,3359.000000
2221.779957,2.659873,1593400.000000,3487.000000
2225.364453,2.664998,1592432.000000,3444.000000
2228.940270,2.674706,1589184.000000,3361.000000
2232.507406,2.653321,1588896.000000,3530.000000
2236.065863,2.662288,1585744.000000,3451.000000
2239.615641,2.669371,1583328.000000,3390.000000
2243.156738,2.679711,1575080.000000,3293.000000
2246.689156,2.657441,1570416.000000,3456.000000
2250.212894,2.665889,1563272.000000,3374.000000
2253.727952,2.647859,1556592.000000,3502.000000
2257.234331,2.637028,1550768.000000,3577.000000
2260.732030,2.669998,1543520.000000,3300.000000
2264.221049,2.634776,1535416.000000,3560.000000
2267.701389,2.605599,1528000.000000,3789.000000
2271.173048,2.621314,1523256.000000,3643.000000
2274.636028,2.595307,1516240.000000,3850.000000
2278.090329,2.602262,1510704.000000,3775.000000
2281.535949,2.591812,1503696.000000,3849.000000
2284.972890,2.596194,1497240.000000,3794.000000
2288.401151,2.561203,1488016.000000,4087.000000
2291.820732,2.569861,1478608.000000,3981.000000
2296.083003,2.558922,1467184.000000,4051.000000
2299.483055,2.556288,1456512.000000,4046.000000
2302.874428,2.534240,1448400.000000,4233.000000
2306.257120,2.542196,1437888.000000,4126.000000
2309.631133,2.527374,1429048.000000,4243.000000
2312.996466,2.527840,1423840.000000,4223.000000
2316.353119,2.493633,1418832.000000,4553.000000
2319.701093,2.507021,1412792.000000,4396.000000
2323.040387,2.482792,1404216.000000,4620.000000
2326.371001,2.475558,1391184.000000,4654.000000
2329.692936,2.455892,1383016.000000,4841.000000
2333.006191,2.437310,1372992.000000,5016.000000
2336.310766,2.423996,1366312.000000,5147.000000
2339.606661,2.422266,1360616.000000,5146.000000
2342.893876,2.413250,1353120.000000,5225.000000
2346.172412,2.416518,1349512.000000,5172.000000
2349.442268,2.399095,1348080.000000,5378.000000
2352.703445,2.392177,1343552.000000,5446.000000
2355.955942,2.372516,1341144.000000,5688.000000
2359.199759,2.379517,1334184.000000,5568.000000
2362.434896,2.367991,1327944.000000,5691.000000
2365.661353,2.352768,1318928.000000,5854.000000
2368.879131,2.337032,1308496.000000,6022.000000
2372.088229,2.326556,1299584.000000,6127.000000
2375.288648,2.316480,1287808.000000,6214.000000
2378.480386,2.332463,1277816.000000,5943.000000
2381.663445,2.319250,1266432.000000,6072.000000
2384.837824,2.321109,1253640.000000,5985.000000
2388.003524,2.311156,1242024.000000,6067.000000
2391.160543,2.318377,1231832.000000,5918.000000
2394.308883,2.299548,1219432.000000,6118.000000
2397.448544,2.324914,1205296.000000,5704.000000
2400.579524,2.307272,1189576.000000,5863.000000
