Method:,Hadamard 3,,
1748.226447,2.273702,2092688.000000,11143.000000
1752.815621,2.272053,2037608.000000,10891.000000
1757.396116,2.260898,1984664.000000,10884.000000
1761.967931,2.259111,1931112.000000,10634.000000
1766.531066,2.257704,1882872.000000,10402.000000
1771.085521,2.247390,1836208.000000,10388.000000
1775.631297,2.246719,1791544.000000,10151.000000
1781.301310,2.238497,1738032.000000,10036.000000
1785.827556,2.227429,1693960.000000,10034.000000
1790.345123,2.223696,1653352.000000,9878.000000
1794.854010,2.213492,1613648.000000,9870.000000
1799.354217,2.212658,1572208.000000,9635.000000
1803.845744,2.207456,1531560.000000,9499.000000
1808.328592,2.201652,1493408.000000,9387.000000
1812.802759,2.191808,1457608.000000,9372.000000
1817.268247,2.185265,1425392.000000,9304.000000
1821.725056,2.179028,1393440.000000,9227.000000
1826.173185,2.177396,1360832.000000,9045.000000
1830.612634,2.167422,1328760.000000,9037.000000
1835.043403,2.159343,1298784.000000,8999.000000
1839.465492,2.143924,1271032.000000,9125.000000
1843.878902,2.147726,1245112.000000,8861.000000
1848.283632,2.139458,1219704.000000,8847.000000
1852.679682,2.133559,1197672.000000,8806.000000
1857.067053,2.123087,1174848.000000,8849.000000
1861.445744,2.112038,1152064.000000,8901.000000
1865.815755,2.117581,1130680.000000,8625.000000
1870.177087,2.107119,1109912.000000,8673.000000
1874.529738,2.106465,1094696.000000,8567.000000
1878.873710,2.101177,1077408.000000,8535.000000
1883.209003,2.098767,1065672.000000,8489.000000
1887.535615,2.098593,1056336.000000,8418.000000
1891.853548,2.092402,1045096.000000,8448.000000
1896.162801,2.095495,1039856.000000,8346.000000
1900.463374,2.088267,1032496.000000,8426.000000
1904.755268,2.096272,1032856.000000,8275.000000
1909.038482,2.083145,1032744.000000,8528.000000
1913.313016,2.078344,1036120.000000,8651.000000
1917.578871,2.074595,1037664.000000,8739.000000
1921.836045,2.082922,1041048.000000,8601.000000
1926.084540,2.081813,1044672.000000,8653.000000
1930.324356,2.082337,1047384.000000,8665.000000
1934.555491,2.072094,1057560.000000,8958.000000
1938.777947,2.074971,1068392.000000,8990.000000
1942.991723,2.086423,1079736.000000,8849.000000
1947.196820,2.085890,1095960.000000,8993.000000
1951.393236,2.080698,1110272.000000,9220.000000
1955.580973,2.086347,1127368.000000,9241.000000
1959.760031,2.086651,1145128.000000,9380.000000
1963.930408,2.085780,1165008.000000,9562.000000
1969.131174,2.089552,1188688.000000,9672.000000
1973.282022,2.088457,1206168.000000,9839.000000
1977.424191,2.085075,1224304.000000,10065.000000
1981.557679,2.091786,1241640.000000,10051.000000
1985.682488,2.094203,1260120.000000,10144.000000
1989.798618,2.097361,1280704.000000,10235.000000
1993.906067,2.099007,1305288.000000,10392.000000
1998.004837,2.103004,1325976.000000,10460.000000
2002.094927,2.102350,1347776.000000,10648.000000
2006.176337,2.110224,1369472.000000,10625.000000
2010.249068,2.108388,1387696.000000,10812.000000
2014.313119,2.116699,1406264.000000,10749.000000
2018.368490,2.116864,1423160.000000,10874.000000
2022.415181,2.116350,1440168.000000,11017.000000
2026.453193,2.113645,1456688.000000,11213.000000
2030.482525,2.122396,1475336.000000,11130.000000
2034.503177,2.120530,1489336.000000,11284.000000
2038.515150,2.118762,1507736.000000,11470.000000
2042.518443,2.120622,1523184.000000,11538.000000
2046.513056,2.121283,1542032.000000,11663.000000
2050.498989,2.126275,1560528.000000,11668.000000
2054.476243,2.126263,1580680.000000,11819.000000
2058.444817,2.136324,1599520.000000,11686.000000
2062.404711,2.128327,1614144.000000,12012.000000
2066.355926,2.131405,1630904.000000,12051.000000
2070.298460,2.133721,1645472.000000,12094.000000
2074.232315,2.136531,1658072.000000,12108.000000
2078.157491,2.135164,1670472.000000,12237.000000
2082.073986,2.138299,1680512.000000,12222.000000
2085.981802,2.140496,1689864.000000,12228.000000
2089.880938,2.139907,1696544.000000,12293.000000
2093.771395,2.139566,1704312.000000,12359.000000
2097.653171,2.145510,1710184.000000,12233.000000
2101.526268,2.144741,1717208.000000,12305.000000
2105.390686,2.149352,1723688.000000,12221.000000
2109.246423,2.142184,1731128.000000,12478.000000
2113.093481,2.142611,1734776.000000,12492.000000
2116.931859,2.145406,1739264.000000,12444.000000
2120.761557,2.140141,1741368.000000,12611.000000
2124.582576,2.150651,1737200.000000,12280.000000
2128.394915,2.145199,1737320.000000,12436.000000
2132.198574,2.146820,1736944.000000,12387.000000
2135.993553,2.148589,1734040.000000,12316.000000
2140.725072,2.147840,1733160.000000,12331.000000
2144.500522,2.152219,1732264.000000,12201.000000
2148.267292,2.151722,1729576.000000,12196.000000
2152.025383,2.157985,1729952.000000,12024.000000
2155.774794,2.153055,1729344.000000,12157.000000
2159.515525,2.149064,1729736.000000,12272.000000
2163.247576,2.157712,1728864.000000,12024.000000
2166.970948,2.156886,1726440.000000,12030.000000
2170.685640,2.152491,1725536.000000,12146.000000
2174.391652,2.157176,1719984.000000,11977.000000
2178.088985,2.153657,1713224.000000,12027.000000
2181.777638,2.155221,1704536.000000,11923.000000
2185.457611,2.155386,1691456.000000,11827.000000
2189.128904,2.162821,1680800.000000,11553.000000
2192.791518,2.159483,1667352.000000,11549.000000
2196.445452,2.158407,1653144.000000,11479.000000
2200.090706,2.166193,1643464.000000,11209.000000
2203.727281,2.165967,1630736.000000,11128.000000
2207.355175,2.160652,1618720.000000,11182.000000
2210.974390,2.174449,1609552.000000,10771.000000
2214.584926,2.176479,1602832.000000,10676.000000
2218.186781,2.173664,1598144.000000,10714.000000
2221.779957,2.184666,1593400.000000,10415.000000
2225.364453,2.187121,1592432.000000,10350.000000
2228.940270,2.184433,1589184.000000,10393.000000
2232.507406,2.193007,1588896.000000,10188.000000
2236.065863,2.191378,1585744.000000,10206.000000
2239.615641,2.192506,1583328.000000,10164.000000
2243.156738,2.198477,1575080.000000,9973.000000
2246.689156,2.196710,1570416.000000,9984.000000
2250.212894,2.209597,1563272.000000,9648.000000
2253.727952,2.207288,1556592.000000,9658.000000
2257.234331,2.200741,1550768.000000,9768.000000
2260.732030,2.216865,1543520.000000,9368.000000
2264.221049,2.209464,1535416.000000,9479.000000
2267.701389,2.211735,1528000.000000,9384.000000
2271.173048,2.216443,1523256.000000,9254.000000
2274.636028,2.216178,1516240.000000,9217.000000
2278.090329,2.223059,1510704.000000,9039.000000
2281.535949,2.222146,1503696.000000,9016.000000
2284.972890,2.218019,1497240.000000,9063.000000
2288.401151,2.224586,1488016.000000,8872.000000
2291.820732,2.216819,1478608.000000,8975.000000
2296.083003,2.220524,1467184.000000,8830.000000
2299.483055,2.220017,1456512.000000,8776.000000
2302.874428,2.231623,1448400.000000,8497.000000
2306.257120,2.226369,1437888.000000,8538.000000
2309.631133,2.219237,1429048.000000,8626.000000
2312.996466,2.230736,1423840.000000,8370.000000
2316.353119,2.214965,1418832.000000,8649.000000
2319.701093,2.225696,1412792.000000,8402.000000
2323.040387,2.217811,1404216.000000,8504.000000
2326.371001,2.202321,1391184.000000,8731.000000
2329.692936,2.215618,1383016.000000,8418.000000
2333.006191,2.204383,1372992.000000,8576.000000
2336.310766,2.208436,1366312.000000,8455.000000
2339.606661,2.205135,1360616.000000,8484.000000
2342.893876,2.198052,1353120.000000,8576.000000
2346.172412,2.197297,1349512.000000,8568.000000
2349.442268,2.198004,1348080.000000,8545.000000
2352.703445,2.193251,1343552.000000,8610.000000
2355.955942,2.201699,1341144.000000,8429.000000
2359.199759,2.193148,1334184.000000,8552.000000
2362.434896,2.173595,1327944.000000,8904.000000
2365.661353,2.187088,1318928.000000,8573.000000
2368.879131,2.183133,1308496.000000,8583.000000
2372.088229,2.174535,1299584.000000,8695.000000
2375.288648,2.186037,1287808.000000,8391.000000
2378.480386,2.187129,1277816.000000,8305.000000
2381.663445,2.181520,1266432.000000,8338.000000
2384.837824,2.180195,1253640.000000,8279.000000
2388.003524,2.182174,1242024.000000,8165.000000
2391.160543,2.190348,1231832.000000,7947.000000
2394.308883,2.181658,1219432.000000,8026.000000
2397.448544,2.174974,1205296.000000,8056.000000
2400.579524,2.175189,1189576.000000,7947.000000
