Method:,Hadamard 3,,
2026.453193,2.477983,1456688.000000,4846.000000
2030.482525,2.489645,1475336.000000,4778.000000
2034.503177,2.485375,1489336.000000,4871.000000
2038.515150,2.479964,1507736.000000,4993.000000
2042.518443,2.473652,1523184.000000,5118.000000
2046.513056,2.461366,1542032.000000,5330.000000
2050.498989,2.482055,1560528.000000,5143.000000
2054.476243,2.489065,1580680.000000,5126.000000
2058.444817,2.479632,1599520.000000,5301.000000
2062.404711,2.481460,1614144.000000,5327.000000
2066.355926,2.475236,1630904.000000,5460.000000
2070.298460,2.466863,1645472.000000,5616.000000
2074.232315,2.493202,1658072.000000,5326.000000
2078.157491,2.473180,1670472.000000,5619.000000
2082.073986,2.463814,1680512.000000,5776.000000
2085.981802,2.481841,1689864.000000,5572.000000
2089.880938,2.495886,1696544.000000,5416.000000
2093.771395,2.472486,1704312.000000,5742.000000
2097.653171,2.481841,1710184.000000,5639.000000
2101.526268,2.492176,1717208.000000,5529.000000
2105.390686,2.485257,1723688.000000,5639.000000
2109.246423,2.488825,1731128.000000,5617.000000
2113.093481,2.467582,1734776.000000,5911.000000
2116.931859,2.481151,1739264.000000,5744.000000
2120.761557,2.468862,1741368.000000,5916.000000
2124.582576,2.481771,1737200.000000,5729.000000
2128.394915,2.472650,1737320.000000,5851.000000
2132.198574,2.467904,1736944.000000,5914.000000
2135.993553,2.476606,1734040.000000,5787.000000
2140.725072,2.474513,1733160.000000,5812.000000
2144.500522,2.477965,1732264.000000,5763.000000
2148.267292,2.479028,1729576.000000,5740.000000
2152.025383,2.474906,1729952.000000,5796.000000
2155.774794,2.473930,1729344.000000,5807.000000
2159.515525,2.463536,1729736.000000,5949.000000
2163.247576,2.483412,1728864.000000,5680.000000
2166.970948,2.468735,1726440.000000,5867.000000
2170.685640,2.472076,1725536.000000,5819.000000
2174.391652,2.468294,1719984.000000,5851.000000
2178.088985,2.481151,1713224.000000,5658.000000
2181.777638,2.469153,1704536.000000,5787.000000
2185.457611,2.456233,1691456.000000,5916.000000
2189.128904,2.473929,1680800.000000,5644.000000
2192.791518,2.474382,1667352.000000,5593.000000
2196.445452,2.460308,1653144.000000,5728.000000
2200.090706,2.470217,1643464.000000,5566.000000
2203.727281,2.468717,1630736.000000,5542.000000
2207.355175,2.456816,1618720.000000,5654.000000
2210.974390,2.463274,1609552.000000,5539.000000
2214.584926,2.471610,1602832.000000,5411.000000
2218.186781,2.472511,1598144.000000,5384.000000
2221.779957,2.475028,1593400.000000,5337.000000
2225.364453,2.463994,1592432.000000,5471.000000
2228.940270,2.471038,1589184.000000,5372.000000
2232.507406,2.460970,1588896.000000,5497.000000
2236.065863,2.470987,1585744.000000,5361.000000
2239.615641,2.468789,1583328.000000,5380.000000
2243.156738,2.466278,1575080.000000,5383.000000
2246.689156,2.474451,1570416.000000,5267.000000
2250.212894,2.459155,1563272.000000,5431.000000
2253.727952,2.460425,1556592.000000,5392.000000
2257.234331,2.463494,1550768.000000,5334.000000
2260.732030,2.459753,1543520.000000,5355.000000
2264.221049,2.449033,1535416.000000,5460.000000
2267.701389,2.441477,1528000.000000,5529.000000
2271.173048,2.442568,1523256.000000,5498.000000
2274.636028,2.441750,1516240.000000,5483.000000
2278.090329,2.438896,1510704.000000,5499.000000
2281.535949,2.425804,1503696.000000,5641.000000
2284.972890,2.424089,1497240.000000,5639.000000
2288.401151,2.421868,1488016.000000,5633.000000
2291.820732,2.430043,1478608.000000,5493.000000
2296.083003,2.418452,1467184.000000,5598.000000
2299.483055,2.397944,1456512.000000,5826.000000
2302.874428,2.406234,1448400.000000,5684.000000
2306.257120,2.416731,1437888.000000,5508.000000
2309.631133,2.389229,1429048.000000,5832.000000
2312.996466,2.387197,1423840.000000,5838.000000
2316.353119,2.386710,1418832.000000,5824.000000
2319.701093,2.381440,1412792.000000,5870.000000
2323.040387,2.373501,1404216.000000,5942.000000
2326.371001,2.367556,1391184.000000,5968.000000
2329.692936,2.366895,1383016.000000,5942.000000
2333.006191,2.369030,1372992.000000,5870.000000
2336.310766,2.358268,1366312.000000,5988.000000
2339.606661,2.344719,1360616.000000,6152.000000
2342.893876,2.338455,1353120.000000,6207.000000
2346.172412,2.324065,1349512.000000,6399.000000
2349.442268,2.321910,1348080.000000,6424.000000
2352.703445,2.317015,1343552.000000,6475.000000
2355.955942,2.317983,1341144.000000,6449.000000
2359.199759,2.308180,1334184.000000,6562.000000
2362.434896,2.301928,1327944.000000,6626.000000
2365.661353,2.302854,1318928.000000,6567.000000
2368.879131,2.283052,1308496.000000,6819.000000
2372.088229,2.300557,1299584.000000,6505.000000
2375.288648,2.306941,1287808.000000,6352.000000
2378.480386,2.299746,1277816.000000,6408.000000
2381.663445,2.291074,1266432.000000,6479.000000
2384.837824,2.281004,1253640.000000,6564.000000
2388.003524,2.293344,1242024.000000,6321.000000
2391.160543,2.308796,1231832.000000,6050.000000
2394.308883,2.299832,1219432.000000,6114.000000
2397.448544,2.271534,1205296.000000,6450.000000
2400.579524,2.285177,1189576.000000,6169.000000
