Method:,Hadamard 3,,
2010.249068,2.553911,1387696.000000,3876.000000
2014.313119,2.540505,1406264.000000,4051.000000
2018.368490,2.581894,1423160.000000,3727.000000
2022.415181,2.539215,1440168.000000,4161.000000
2026.453193,2.557093,1456688.000000,4039.000000
2030.482525,2.560579,1475336.000000,4058.000000
2034.503177,2.550157,1489336.000000,4196.000000
2038.515150,2.540036,1507736.000000,4348.000000
2042.518443,2.553037,1523184.000000,4263.000000
2046.513056,2.532571,1542032.000000,4524.000000
2050.498989,2.545889,1560528.000000,4440.000000
2054.476243,2.542842,1580680.000000,4529.000000
2058.444817,2.538596,1599520.000000,4628.000000
2062.404711,2.558121,1614144.000000,4465.000000
2066.355926,2.560376,1630904.000000,4488.000000
2070.298460,2.547439,1645472.000000,4665.000000
2074.232315,2.546398,1658072.000000,4712.000000
2078.157491,2.541688,1670472.000000,4799.000000
2082.073986,2.543387,1680512.000000,4809.000000
2085.981802,2.538721,1689864.000000,4888.000000
2089.880938,2.549956,1696544.000000,4782.000000
2093.771395,2.547153,1704312.000000,4835.000000
2097.653171,2.533465,1710184.000000,5007.000000
2101.526268,2.550067,1717208.000000,4839.000000
2105.390686,2.524483,1723688.000000,5152.000000
2109.246423,2.538838,1731128.000000,5006.000000
2113.093481,2.531078,1734776.000000,5107.000000
2116.931859,2.540701,1739264.000000,5008.000000
2120.761557,2.531536,1741368.000000,5121.000000
2124.582576,2.544543,1737200.000000,4958.000000
2128.394915,2.529932,1737320.000000,5128.000000
2132.198574,2.521284,1736944.000000,5230.000000
2135.993553,2.519148,1734040.000000,5247.000000
2140.725072,2.533403,1733160.000000,5075.000000
2144.500522,2.523196,1732264.000000,5193.000000
2148.267292,2.517946,1729576.000000,5248.000000
2152.025383,2.523704,1729952.000000,5180.000000
2155.774794,2.509122,1729344.000000,5355.000000
2159.515525,2.507844,1729736.000000,5372.000000
2163.247576,2.519093,1728864.000000,5232.000000
2166.970948,2.520230,1726440.000000,5211.000000
2170.685640,2.515938,1725536.000000,5260.000000
2174.391652,2.518437,1719984.000000,5213.000000
2178.088985,2.500135,1713224.000000,5416.000000
2181.777638,2.515436,1704536.000000,5202.000000
2185.457611,2.512007,1691456.000000,5203.000000
2189.128904,2.500422,1680800.000000,5310.000000
2192.791518,2.507614,1667352.000000,5181.000000
2196.445452,2.497655,1653144.000000,5256.000000
2200.090706,2.504966,1643464.000000,5138.000000
2203.727281,2.495879,1630736.000000,5206.000000
2207.355175,2.504592,1618720.000000,5065.000000
2210.974390,2.481447,1609552.000000,5312.000000
2214.584926,2.498939,1602832.000000,5081.000000
2218.186781,2.494346,1598144.000000,5120.000000
2221.779957,2.493140,1593400.000000,5119.000000
2225.364453,2.505442,1592432.000000,4973.000000
2228.940270,2.479446,1589184.000000,5269.000000
2232.507406,2.489204,1588896.000000,5151.000000
2236.065863,2.491557,1585744.000000,5113.000000
2239.615641,2.467660,1583328.000000,5394.000000
2243.156738,2.480465,1575080.000000,5210.000000
2246.689156,2.498175,1570416.000000,4987.000000
2250.212894,2.451545,1563272.000000,5527.000000
2253.727952,2.467653,1556592.000000,5303.000000
2257.234331,2.454868,1550768.000000,5441.000000
2260.732030,2.467031,1543520.000000,5266.000000
2264.221049,2.451506,1535416.000000,5429.000000
2267.701389,2.449964,1528000.000000,5422.000000
2271.173048,2.449977,1523256.000000,5405.000000
2274.636028,2.434445,1516240.000000,5576.000000
2278.090329,2.432078,1510704.000000,5586.000000
2281.535949,2.448157,1503696.000000,5358.000000
2284.972890,2.424166,1497240.000000,5638.000000
2288.401151,2.412034,1488016.000000,5762.000000
2291.820732,2.415352,1478608.000000,5682.000000
2296.083003,2.405309,1467184.000000,5770.000000
2299.483055,2.427715,1456512.000000,5440.000000
2302.874428,2.400089,1448400.000000,5765.000000
2306.257120,2.388422,1437888.000000,5879.000000
2309.631133,2.389676,1429048.000000,5826.000000
2312.996466,2.380187,1423840.000000,5933.000000
2316.353119,2.375738,1418832.000000,5973.000000
2319.701093,2.381958,1412792.000000,5863.000000
2323.040387,2.373355,1404216.000000,5944.000000
2326.371001,2.359410,1391184.000000,6081.000000
2329.692936,2.355284,1383016.000000,6103.000000
2333.006191,2.351343,1372992.000000,6114.000000
2336.310766,2.329234,1366312.000000,6402.000000
2339.606661,2.319089,1360616.000000,6526.000000
2342.893876,2.321979,1353120.000000,6447.000000
2346.172412,2.308270,1349512.000000,6636.000000
2349.442268,2.302540,1348080.000000,6717.000000
2352.703445,2.305759,1343552.000000,6645.000000
2355.955942,2.287056,1341144.000000,6925.000000
2359.199759,2.291941,1334184.000000,6812.000000
2362.434896,2.283325,1327944.000000,6916.000000
2365.661353,2.293758,1318928.000000,6706.000000
2368.879131,2.269755,1308496.000000,7031.000000
2372.088229,2.272695,1299584.000000,6936.000000
2375.288648,2.255059,1287808.000000,7158.000000
2378.480386,2.271031,1277816.000000,6846.000000
2381.663445,2.266701,1266432.000000,6853.000000
2384.837824,2.255751,1253640.000000,6957.000000
2388.003524,2.256478,1242024.000000,6881.000000
2391.160543,2.261055,1231832.000000,6753.000000
2394.308883,2.261316,1219432.000000,6681.000000
2397.448544,2.257685,1205296.000000,6659.000000
2400.579524,2.254600,1189576.000000,6619.000000
