Method:,Hadamard 3,,
1826.173185,2.633431,1360832.000000,3165.000000
1830.612634,2.632225,1328760.000000,3099.000000
1835.043403,2.608387,1298784.000000,3200.000000
1839.465492,2.614761,1271032.000000,3086.000000
1843.878902,2.601750,1245112.000000,3115.000000
1848.283632,2.610003,1219704.000000,2994.000000
1852.679682,2.625938,1197672.000000,2834.000000
1857.067053,2.618195,1174848.000000,2830.000000
1861.445744,2.656472,1152064.000000,2541.000000
1865.815755,2.640375,1130680.000000,2588.000000
1870.177087,2.632324,1109912.000000,2588.000000
1874.529738,2.613759,1094696.000000,2664.000000
1878.873710,2.640387,1077408.000000,2466.000000
1883.209003,2.592895,1065672.000000,2721.000000
1887.535615,2.654215,1056336.000000,2342.000000
1891.853548,2.622260,1045096.000000,2494.000000
1896.162801,2.631546,1039856.000000,2429.000000
1900.463374,2.659588,1032496.000000,2261.000000
1904.755268,2.625228,1032856.000000,2448.000000
1909.038482,2.618492,1032744.000000,2486.000000
1913.313016,2.645452,1036120.000000,2344.000000
1917.578871,2.630450,1037664.000000,2430.000000
1921.836045,2.635274,1041048.000000,2411.000000
1926.084540,2.631768,1044672.000000,2439.000000
1930.324356,2.638810,1047384.000000,2406.000000
1934.555491,2.607166,1057560.000000,2613.000000
1938.777947,2.670605,1068392.000000,2281.000000
1942.991723,2.650400,1079736.000000,2415.000000
1947.196820,2.628680,1095960.000000,2577.000000
1951.393236,2.658396,1110272.000000,2438.000000
1955.580973,2.651873,1127368.000000,2513.000000
1959.760031,2.658834,1145128.000000,2512.000000
1963.930408,2.650354,1165008.000000,2606.000000
1969.131174,2.667847,1188688.000000,2554.000000
1973.282022,2.637519,1206168.000000,2779.000000
1977.424191,2.660241,1224304.000000,2677.000000
1981.557679,2.634151,1241640.000000,2883.000000
1985.682488,2.627217,1260120.000000,2973.000000
1989.798618,2.658742,1280704.000000,2810.000000
1993.906067,2.658279,1305288.000000,2867.000000
1998.004837,2.654041,1325976.000000,2941.000000
2002.094927,2.659354,1347776.000000,2953.000000
2006.176337,2.674605,1369472.000000,2897.000000
2010.249068,2.656715,1387696.000000,3059.000000
2014.313119,2.689731,1406264.000000,2873.000000
2018.368490,2.644455,1423160.000000,3227.000000
2022.415181,2.655713,1440168.000000,3182.000000
2026.453193,2.662856,1456688.000000,3166.000000
2030.482525,2.663198,1475336.000000,3204.000000
2034.503177,2.678282,1489336.000000,3124.000000
2038.515150,2.676171,1507736.000000,3178.000000
2042.518443,2.677331,1523184.000000,3202.000000
2046.513056,2.661625,1542032.000000,3361.000000
2050.498989,2.657218,1560528.000000,3436.000000
2054.476243,2.666854,1580680.000000,3404.000000
2058.444817,2.653639,1599520.000000,3551.000000
2062.404711,2.674806,1614144.000000,3413.000000
2066.355926,2.689463,1630904.000000,3334.000000
2070.298460,2.685067,1645472.000000,3398.000000
2074.232315,2.666206,1658072.000000,3576.000000
2078.157491,2.683136,1670472.000000,3465.000000
2082.073986,2.690401,1680512.000000,3428.000000
2085.981802,2.669143,1689864.000000,3620.000000
2089.880938,2.674229,1696544.000000,3592.000000
2093.771395,2.684144,1704312.000000,3527.000000
2097.653171,2.692713,1710184.000000,3470.000000
2101.526268,2.679970,1717208.000000,3588.000000
2105.390686,2.649984,1723688.000000,3859.000000
2109.246423,2.670950,1731128.000000,3693.000000
2113.093481,2.696791,1734776.000000,3487.000000
2116.931859,2.679145,1739264.000000,3641.000000
2120.761557,2.688101,1741368.000000,3571.000000
2124.582576,2.674592,1737200.000000,3675.000000
2128.394915,2.662503,1737320.000000,3779.000000
2132.198574,2.662409,1736944.000000,3779.000000
2135.993553,2.683119,1734040.000000,3597.000000
2140.725072,2.653829,1733160.000000,3846.000000
2144.500522,2.669709,1732264.000000,3706.000000
2148.267292,2.679111,1729576.000000,3621.000000
2152.025383,2.663540,1729952.000000,3754.000000
2155.774794,2.651294,1729344.000000,3860.000000
2159.515525,2.666620,1729736.000000,3727.000000
2163.247576,2.683999,1728864.000000,3579.000000
2166.970948,2.660350,1726440.000000,3774.000000
2170.685640,2.685230,1725536.000000,3562.000000
2174.391652,2.671925,1719984.000000,3661.000000
2178.088985,2.661291,1713224.000000,3737.000000
2181.777638,2.654574,1704536.000000,3776.000000
2185.457611,2.664068,1691456.000000,3666.000000
2189.128904,2.682193,1680800.000000,3494.000000
2192.791518,2.670090,1667352.000000,3564.000000
2196.445452,2.692101,1653144.000000,3359.000000
2200.090706,2.647206,1643464.000000,3703.000000
2203.727281,2.668068,1630736.000000,3502.000000
2207.355175,2.654804,1618720.000000,3584.000000
2210.974390,2.674460,1609552.000000,3406.000000
2214.584926,2.681012,1602832.000000,3341.000000
2218.186781,2.655964,1598144.000000,3529.000000
2221.779957,2.663123,1593400.000000,3461.000000
2225.364453,2.657745,1592432.000000,3502.000000
2228.940270,2.681740,1589184.000000,3307.000000
2232.507406,2.656160,1588896.000000,3507.000000
2236.065863,2.667351,1585744.000000,3411.000000
2239.615641,2.670012,1583328.000000,3385.000000
2243.156738,2.665313,1575080.000000,3404.000000
2246.689156,2.649966,1570416.000000,3516.000000
2250.212894,2.650836,1563272.000000,3493.000000
2253.727952,2.651095,1556592.000000,3476.000000
2257.234331,2.633883,1550768.000000,3603.000000
2260.732030,2.639264,1543520.000000,3542.000000
2264.221049,2.626080,1535416.000000,3632.000000
2267.701389,2.611484,1528000.000000,3738.000000
2271.173048,2.627678,1523256.000000,3590.000000
2274.636028,2.610692,1516240.000000,3716.000000
2278.090329,2.602147,1510704.000000,3776.000000
2281.535949,2.597491,1503696.000000,3799.000000
2284.972890,2.580788,1497240.000000,3931.000000
2288.401151,2.577111,1488016.000000,3940.000000
2291.820732,2.579123,1478608.000000,3897.000000
2296.083003,2.564859,1467184.000000,3996.000000
2299.483055,2.544116,1456512.000000,4161.000000
2302.874428,2.526613,1448400.000000,4308.000000
2306.257120,2.523349,1437888.000000,4309.000000
2309.631133,2.533871,1429048.000000,4180.000000
2312.996466,2.524256,1423840.000000,4258.000000
2316.353119,2.508182,1418832.000000,4403.000000
2319.701093,2.486566,1412792.000000,4608.000000
2323.040387,2.481853,1404216.000000,4630.000000
2326.371001,2.469167,1391184.000000,4723.000000
2329.692936,2.470674,1383016.000000,4679.000000
2333.006191,2.452823,1372992.000000,4840.000000
2336.310766,2.450884,1366312.000000,4838.000000
2339.606661,2.430444,1360616.000000,5050.000000
2342.893876,2.413416,1353120.000000,5223.000000
2346.172412,2.403205,1349512.000000,5333.000000
2349.442268,2.407246,1348080.000000,5278.000000
2352.703445,2.387497,1343552.000000,5505.000000
2355.955942,2.377971,1341144.000000,5617.000000
2359.199759,2.356060,1334184.000000,5877.000000
2362.434896,2.354024,1327944.000000,5877.000000
2365.661353,2.355821,1318928.000000,5813.000000
2368.879131,2.342328,1308496.000000,5949.000000
2372.088229,2.337685,1299584.000000,5972.000000
2375.288648,2.330832,1287808.000000,6012.000000
2378.480386,2.322636,1277816.000000,6079.000000
2381.663445,2.332245,1266432.000000,5893.000000
2384.837824,2.317784,1253640.000000,6031.000000
2388.003524,2.336430,1242024.000000,5724.000000
2391.160543,2.311388,1231832.000000,6014.000000
2394.308883,2.317741,1219432.000000,5867.000000
2397.448544,2.315202,1205296.000000,5833.000000
2400.579524,2.304246,1189576.000000,5904.000000
