Method:,Hadamard 3,,
1752.815621,2.258354,2037608.000000,11240.000000
1757.396116,2.259385,1984664.000000,10922.000000
1761.967931,2.267773,1931112.000000,10424.000000
1766.531066,2.267158,1882872.000000,10178.000000
1771.085521,2.271192,1836208.000000,9834.000000
1775.631297,2.267981,1791544.000000,9666.000000
1781.301310,2.263341,1738032.000000,9478.000000
1785.827556,2.261589,1693960.000000,9275.000000
1790.345123,2.272700,1653352.000000,8824.000000
1794.854010,2.258761,1613648.000000,8893.000000
1799.354217,2.247364,1572208.000000,8895.000000
1803.845744,2.255664,1531560.000000,8501.000000
1808.328592,2.239125,1493408.000000,8611.000000
1812.802759,2.240604,1457608.000000,8376.000000
1817.268247,2.233707,1425392.000000,8322.000000
1821.725056,2.229216,1393440.000000,8220.000000
1826.173185,2.224302,1360832.000000,8119.000000
1830.612634,2.216035,1328760.000000,8080.000000
1835.043403,2.206502,1298784.000000,8073.000000
1839.465492,2.195886,1271032.000000,8096.000000
1843.878902,2.185439,1245112.000000,8124.000000
1848.283632,2.198019,1219704.000000,7731.000000
1852.679682,2.194223,1197672.000000,7658.000000
1857.067053,2.185413,1174848.000000,7666.000000
1861.445744,2.169995,1152064.000000,7789.000000
1865.815755,2.164936,1130680.000000,7734.000000
1870.177087,2.171794,1109912.000000,7473.000000
1874.529738,2.157111,1094696.000000,7624.000000
1878.873710,2.158885,1077408.000000,7473.000000
1883.209003,2.143905,1065672.000000,7651.000000
1887.535615,2.142132,1056336.000000,7615.000000
1891.853548,2.136746,1045096.000000,7628.000000
1896.162801,2.144467,1039856.000000,7456.000000
1900.463374,2.135424,1032496.000000,7559.000000
1904.755268,2.137937,1032856.000000,7518.000000
1909.038482,2.133351,1032744.000000,7597.000000
1913.313016,2.118553,1036120.000000,7886.000000
1917.578871,2.125748,1037664.000000,7768.000000
1921.836045,2.118800,1041048.000000,7919.000000
1926.084540,2.107822,1044672.000000,8150.000000
1930.324356,2.122809,1047384.000000,7894.000000
1934.555491,2.103035,1057560.000000,8342.000000
1938.777947,2.102800,1068392.000000,8432.000000
1942.991723,2.105588,1079736.000000,8467.000000
1947.196820,2.102377,1095960.000000,8658.000000
1951.393236,2.103074,1110272.000000,8757.000000
1955.580973,2.107238,1127368.000000,8807.000000
1959.760031,2.105820,1145128.000000,8975.000000
1963.930408,2.098360,1165008.000000,9289.000000
1969.131174,2.101386,1188688.000000,9412.000000
1973.282022,2.097106,1206168.000000,9645.000000
1977.424191,2.101341,1224304.000000,9695.000000
1981.557679,2.106687,1241640.000000,9712.000000
1985.682488,2.096478,1260120.000000,10091.000000
1989.798618,2.112384,1280704.000000,9887.000000
1993.906067,2.102953,1305288.000000,10298.000000
1998.004837,2.093680,1325976.000000,10687.000000
2002.094927,2.110335,1347776.000000,10454.000000
2006.176337,2.096980,1369472.000000,10954.000000
2010.249068,2.099601,1387696.000000,11033.000000
2014.313119,2.095989,1406264.000000,11274.000000
2018.368490,2.099830,1423160.000000,11309.000000
2022.415181,2.100481,1440168.000000,11427.000000
2026.453193,2.105054,1456688.000000,11437.000000
2030.482525,2.106760,1475336.000000,11538.000000
2034.503177,2.106741,1489336.000000,11648.000000
2038.515150,2.094321,1507736.000000,12134.000000
2042.518443,2.102054,1523184.000000,12042.000000
2046.513056,2.102660,1542032.000000,12174.000000
2050.498989,2.108874,1560528.000000,12145.000000
2054.476243,2.106650,1580680.000000,12365.000000
2058.444817,2.096305,1599520.000000,12814.000000
2062.404711,2.095237,1614144.000000,12963.000000
2066.355926,2.104608,1630904.000000,12818.000000
2070.298460,2.095618,1645472.000000,13203.000000
2074.232315,2.097191,1658072.000000,13256.000000
2078.157491,2.103913,1670472.000000,13150.000000
2082.073986,2.106912,1680512.000000,13138.000000
2085.981802,2.107706,1689864.000000,13187.000000
2089.880938,2.100746,1696544.000000,13453.000000
2093.771395,2.103732,1704312.000000,13422.000000
2097.653171,2.103482,1710184.000000,13476.000000
2101.526268,2.103268,1717208.000000,13538.000000
2105.390686,2.095228,1723688.000000,13843.000000
2109.246423,2.091674,1731128.000000,14017.000000
2113.093481,2.097042,1734776.000000,13874.000000
2116.931859,2.094983,1739264.000000,13976.000000
2120.761557,2.093895,1741368.000000,14028.000000
2124.582576,2.090723,1737200.000000,14097.000000
2128.394915,2.088541,1737320.000000,14169.000000
2132.198574,2.089920,1736944.000000,14121.000000
2135.993553,2.096388,1734040.000000,13889.000000
2140.725072,2.088666,1733160.000000,14131.000000
2144.500522,2.089087,1732264.000000,14110.000000
2148.267292,2.089059,1729576.000000,14089.000000
2152.025383,2.083002,1729952.000000,14290.000000
2155.774794,2.089464,1729344.000000,14074.000000
2159.515525,2.086733,1729736.000000,14166.000000
2163.247576,2.088757,1728864.000000,14093.000000
2166.970948,2.092920,1726440.000000,13939.000000
2170.685640,2.092630,1725536.000000,13941.000000
2174.391652,2.092135,1719984.000000,13912.000000
2178.088985,2.092270,1713224.000000,13853.000000
2181.777638,2.087749,1704536.000000,13927.000000
2185.457611,2.086529,1691456.000000,13859.000000
2189.128904,2.089843,1680800.000000,13667.000000
2192.791518,2.087340,1667352.000000,13636.000000
2196.445452,2.084931,1653144.000000,13595.000000
2200.090706,2.080532,1643464.000000,13653.000000
2203.727281,2.086415,1630736.000000,13365.000000
2207.355175,2.087120,1618720.000000,13245.000000
2210.974390,2.082168,1609552.000000,13321.000000
2214.584926,2.094837,1602832.000000,12884.000000
2218.186781,2.086079,1598144.000000,13108.000000
2221.779957,2.089854,1593400.000000,12956.000000
2225.364453,2.086450,1592432.000000,13050.000000
2228.940270,2.094304,1589184.000000,12790.000000
2232.507406,2.089766,1588896.000000,12922.000000
2236.065863,2.081043,1585744.000000,13158.000000
2239.615641,2.090533,1583328.000000,12854.000000
2243.156738,2.094183,1575080.000000,12680.000000
2246.689156,2.094577,1570416.000000,12631.000000
2250.212894,2.087912,1563272.000000,12768.000000
2253.727952,2.091219,1556592.000000,12617.000000
2257.234331,2.100253,1550768.000000,12311.000000
2260.732030,2.093378,1543520.000000,12449.000000
2264.221049,2.098090,1535416.000000,12250.000000
2267.701389,2.088536,1528000.000000,12462.000000
2271.173048,2.099844,1523256.000000,12104.000000
2274.636028,2.093377,1516240.000000,12229.000000
2278.090329,2.100795,1510704.000000,11978.000000
2281.535949,2.099501,1503696.000000,11958.000000
2284.972890,2.091825,1497240.000000,12119.000000
2288.401151,2.103013,1488016.000000,11738.000000
2291.820732,2.099335,1478608.000000,11763.000000
2296.083003,2.106354,1467184.000000,11485.000000
2299.483055,2.118735,1456512.000000,11081.000000
2302.874428,2.113925,1448400.000000,11142.000000
2306.257120,2.107810,1437888.000000,11218.000000
2309.631133,2.113852,1429048.000000,10995.000000
2312.996466,2.103507,1423840.000000,11219.000000
2316.353119,2.114704,1418832.000000,10895.000000
2319.701093,2.131877,1412792.000000,10428.000000
2323.040387,2.131111,1404216.000000,10383.000000
2326.371001,2.141564,1391184.000000,10042.000000
2329.692936,2.138143,1383016.000000,10062.000000
2333.006191,2.136151,1372992.000000,10035.000000
2336.310766,2.140793,1366312.000000,9880.000000
2339.606661,2.135171,1360616.000000,9967.000000
2342.893876,2.153064,1353120.000000,9512.000000
2346.172412,2.152590,1349512.000000,9497.000000
2349.442268,2.162917,1348080.000000,9264.000000
2352.703445,2.156979,1343552.000000,9360.000000
2355.955942,2.160583,1341144.000000,9266.000000
2359.199759,2.167465,1334184.000000,9073.000000
2362.434896,2.172766,1327944.000000,8921.000000
2365.661353,2.178263,1318928.000000,8749.000000
2368.879131,2.176306,1308496.000000,8719.000000
2372.088229,2.177140,1299584.000000,8643.000000
2375.288648,2.181865,1287808.000000,8472.000000
2378.480386,2.184314,1277816.000000,8359.000000
2381.663445,2.186707,1266432.000000,8239.000000
2384.837824,2.186696,1253640.000000,8156.000000
2388.003524,2.196943,1242024.000000,7892.000000
2391.160543,2.180888,1231832.000000,8122.000000
2394.308883,2.189797,1219432.000000,7877.000000
2397.448544,2.195450,1205296.000000,7685.000000
2400.579524,2.180799,1189576.000000,7845.000000
