Method:,Hadamard 3,,
2038.515150,1.709284,1507736.000000,29447.000000
2042.518443,1.711167,1523184.000000,29620.000000
2046.513056,1.710914,1542032.000000,30004.000000
2050.498989,1.711600,1560528.000000,30316.000000
2054.476243,1.708619,1580680.000000,30919.000000
2058.444817,1.709807,1599520.000000,31202.000000
2062.404711,1.710930,1614144.000000,31406.000000
2066.355926,1.710999,1630904.000000,31727.000000
2070.298460,1.709474,1645472.000000,32123.000000
2074.232315,1.707814,1658072.000000,32493.000000
2078.157491,1.712522,1670472.000000,32383.000000
2082.073986,1.711519,1680512.000000,32653.000000
2085.981802,1.711832,1689864.000000,32811.000000
2089.880938,1.712118,1696544.000000,32919.000000
2093.771395,1.715067,1704312.000000,32846.000000
2097.653171,1.709557,1710184.000000,33380.000000
2101.526268,1.712574,1717208.000000,33285.000000
2105.390686,1.710572,1723688.000000,33565.000000
2109.246423,1.711447,1731128.000000,33642.000000
2113.093481,1.707816,1734776.000000,33996.000000
2116.931859,1.708312,1739264.000000,34045.000000
2120.761557,1.705609,1741368.000000,34299.000000
2124.582576,1.706370,1737200.000000,34157.000000
2128.394915,1.706337,1737320.000000,34162.000000
2132.198574,1.710022,1736944.000000,33866.000000
2135.993553,1.707427,1734040.000000,34012.000000
2140.725072,1.707526,1733160.000000,33987.000000
2144.500522,1.708120,1732264.000000,33923.000000
2148.267292,1.711600,1729576.000000,33600.000000
2152.025383,1.710481,1729952.000000,33694.000000
2155.774794,1.710084,1729344.000000,33713.000000
2159.515525,1.712520,1729736.000000,33532.000000
2163.247576,1.709976,1728864.000000,33712.000000
2166.970948,1.714681,1726440.000000,33302.000000
2170.685640,1.715407,1725536.000000,33229.000000
2174.391652,1.712012,1719984.000000,33382.000000
2178.088985,1.713121,1713224.000000,33166.000000
2181.777638,1.712264,1704536.000000,33063.000000
2185.457611,1.712904,1691456.000000,32761.000000
2189.128904,1.713633,1680800.000000,32500.000000
2192.791518,1.713107,1667352.000000,32279.000000
2196.445452,1.711386,1653144.000000,32131.000000
2200.090706,1.712951,1643464.000000,31828.000000
2203.727281,1.715800,1630736.000000,31375.000000
2207.355175,1.712048,1618720.000000,31414.000000
2210.974390,1.715385,1609552.000000,30997.000000
2214.584926,1.716789,1602832.000000,30768.000000
2218.186781,1.718505,1598144.000000,30557.000000
2221.779957,1.721255,1593400.000000,30274.000000
2225.364453,1.719745,1592432.000000,30361.000000
2228.940270,1.724024,1589184.000000,30002.000000
2232.507406,1.723251,1588896.000000,30050.000000
2236.065863,1.727755,1585744.000000,29681.000000
2239.615641,1.728470,1583328.000000,29587.000000
2243.156738,1.732739,1575080.000000,29145.000000
2246.689156,1.738632,1570416.000000,28667.000000
2250.212894,1.743308,1563272.000000,28231.000000
2253.727952,1.747116,1556592.000000,27865.000000
2257.234331,1.755850,1550768.000000,27208.000000
2260.732030,1.759180,1543520.000000,26874.000000
2264.221049,1.772256,1535416.000000,25940.000000
2267.701389,1.774173,1528000.000000,25701.000000
2271.173048,1.788461,1523256.000000,24792.000000
2274.636028,1.798247,1516240.000000,24128.000000
2278.090329,1.813710,1510704.000000,23199.000000
2281.535949,1.827611,1503696.000000,22364.000000
2284.972890,1.838732,1497240.000000,21705.000000
2288.401151,1.854043,1488016.000000,20824.000000
2291.820732,1.867457,1478608.000000,20063.000000
2296.083003,1.888417,1467184.000000,18970.000000
2299.483055,1.906909,1456512.000000,18047.000000
2302.874428,1.916141,1448400.000000,17569.000000
2306.257120,1.937199,1437888.000000,16616.000000
2309.631133,1.944782,1429048.000000,16228.000000
2312.996466,1.962010,1423840.000000,15540.000000
2316.353119,1.982521,1418832.000000,14771.000000
2319.701093,1.987663,1412792.000000,14535.000000
2323.040387,2.001647,1404216.000000,13989.000000
2326.371001,2.014436,1391184.000000,13457.000000
2329.692936,2.011589,1383016.000000,13466.000000
2333.006191,2.029780,1372992.000000,12820.000000
2336.310766,2.026748,1366312.000000,12847.000000
2339.606661,2.023045,1360616.000000,12903.000000
2342.893876,2.034670,1353120.000000,12493.000000
2346.172412,2.031568,1349512.000000,12549.000000
2349.442268,2.033292,1348080.000000,12486.000000
2352.703445,2.032911,1343552.000000,12455.000000
2355.955942,2.029836,1341144.000000,12521.000000
2359.199759,2.029837,1334184.000000,12456.000000
2362.434896,2.028883,1327944.000000,12425.000000
2365.661353,2.022305,1318928.000000,12529.000000
2368.879131,2.011739,1308496.000000,12736.000000
2372.088229,2.012195,1299584.000000,12636.000000
2375.288648,1.998320,1287808.000000,12928.000000
2378.480386,1.993327,1277816.000000,12976.000000
2381.663445,1.991084,1266432.000000,12927.000000
2384.837824,1.982862,1253640.000000,13041.000000
2388.003524,1.977356,1242024.000000,13085.000000
2391.160543,1.959414,1231832.000000,13525.000000
2394.308883,1.963843,1219432.000000,13253.000000
2397.448544,1.942286,1205296.000000,13766.000000
2400.579524,1.946444,1189576.000000,13457.000000
