Method:,Hadamard 3,,
2174.391652,2.205492,1719984.000000,10716.000000
2178.088985,2.205650,1713224.000000,10670.000000
2181.777638,2.206341,1704536.000000,10599.000000
2185.457611,2.207982,1691456.000000,10478.000000
2189.128904,2.198942,1680800.000000,10631.000000
2192.791518,2.200755,1667352.000000,10502.000000
2196.445452,2.203580,1653144.000000,10345.000000
2200.090706,2.193291,1643464.000000,10531.000000
2203.727281,2.205960,1630736.000000,10149.000000
2207.355175,2.203219,1618720.000000,10138.000000
2210.974390,2.197552,1609552.000000,10213.000000
2214.584926,2.198722,1602832.000000,10143.000000
2218.186781,2.203182,1598144.000000,10010.000000
2221.779957,2.197746,1593400.000000,10106.000000
2225.364453,2.205287,1592432.000000,9926.000000
2228.940270,2.204356,1589184.000000,9927.000000
2232.507406,2.202400,1588896.000000,9970.000000
2236.065863,2.200407,1585744.000000,9996.000000
2239.615641,2.202228,1583328.000000,9939.000000
2243.156738,2.197650,1575080.000000,9992.000000
2246.689156,2.203240,1570416.000000,9835.000000
2250.212894,2.201084,1563272.000000,9839.000000
2253.727952,2.206075,1556592.000000,9685.000000
2257.234331,2.203551,1550768.000000,9705.000000
2260.732030,2.195120,1543520.000000,9849.000000
2264.221049,2.194336,1535416.000000,9815.000000
2267.701389,2.192277,1528000.000000,9814.000000
2271.173048,2.186042,1523256.000000,9925.000000
2274.636028,2.193817,1516240.000000,9704.000000
2278.090329,2.187732,1510704.000000,9805.000000
2281.535949,2.191913,1503696.000000,9666.000000
2284.972890,2.183180,1497240.000000,9820.000000
2288.401151,2.186329,1488016.000000,9689.000000
2291.820732,2.182902,1478608.000000,9704.000000
2296.083003,2.184711,1467184.000000,9589.000000
2299.483055,2.172664,1456512.000000,9787.000000
2302.874428,2.169928,1448400.000000,9794.000000
2306.257120,2.176949,1437888.000000,9567.000000
2309.631133,2.174453,1429048.000000,9563.000000
2312.996466,2.167810,1423840.000000,9675.000000
2316.353119,2.166684,1418832.000000,9666.000000
2319.701093,2.154180,1412792.000000,9906.000000
2323.040387,2.164801,1404216.000000,9608.000000
2326.371001,2.158003,1391184.000000,9669.000000
2329.692936,2.160142,1383016.000000,9565.000000
2333.006191,2.158849,1372992.000000,9524.000000
2336.310766,2.145344,1366312.000000,9777.000000
2339.606661,2.150515,1360616.000000,9621.000000
2342.893876,2.153796,1353120.000000,9496.000000
2346.172412,2.145965,1349512.000000,9643.000000
2349.442268,2.152678,1348080.000000,9485.000000
2352.703445,2.152639,1343552.000000,9454.000000
2355.955942,2.158946,1341144.000000,9301.000000
2359.199759,2.155893,1334184.000000,9318.000000
2362.434896,2.144817,1327944.000000,9514.000000
2365.661353,2.160989,1318928.000000,9104.000000
2368.879131,2.165970,1308496.000000,8929.000000
2372.088229,2.172541,1299584.000000,8735.000000
2375.288648,2.168389,1287808.000000,8739.000000
2378.480386,2.194565,1277816.000000,8164.000000
2381.663445,2.192545,1266432.000000,8129.000000
2384.837824,2.205522,1253640.000000,7810.000000
2388.003524,2.205670,1242024.000000,7735.000000
2391.160543,2.224974,1231832.000000,7338.000000
2394.308883,2.221291,1219432.000000,7326.000000
2397.448544,2.230938,1205296.000000,7082.000000
2400.579524,2.230853,1189576.000000,6991.000000
