Method:,Hadamard 3,,
1942.991723,1.293959,1079736.000000,54873.000000
1947.196820,1.295486,1095960.000000,55502.000000
1951.393236,1.295902,1110272.000000,56173.000000
1955.580973,1.297137,1127368.000000,56876.000000
1959.760031,1.298922,1145128.000000,57535.000000
1963.930408,1.300556,1165008.000000,58314.000000
1969.131174,1.299567,1188688.000000,59635.000000
1973.282022,1.300687,1206168.000000,60356.000000
1977.424191,1.300549,1224304.000000,61283.000000
1981.557679,1.300841,1241640.000000,62109.000000
1985.682488,1.299502,1260120.000000,63228.000000
1989.798618,1.300936,1280704.000000,64049.000000
1993.906067,1.300567,1305288.000000,65334.000000
1998.004837,1.300544,1325976.000000,66373.000000
2002.094927,1.300346,1347776.000000,67495.000000
2006.176337,1.301967,1369472.000000,68326.000000
2010.249068,1.300647,1387696.000000,69446.000000
2014.313119,1.301928,1406264.000000,70168.000000
2018.368490,1.301323,1423160.000000,71110.000000
2022.415181,1.301292,1440168.000000,71965.000000
2026.453193,1.302137,1456688.000000,72649.000000
2030.482525,1.302509,1475336.000000,73516.000000
2034.503177,1.300498,1489336.000000,74558.000000
2038.515150,1.300747,1507736.000000,75436.000000
2042.518443,1.299420,1523184.000000,76442.000000
2046.513056,1.299897,1542032.000000,77303.000000
2050.498989,1.299432,1560528.000000,78314.000000
2054.476243,1.299330,1580680.000000,79344.000000
2058.444817,1.299480,1599520.000000,80262.000000
2062.404711,1.299120,1614144.000000,81063.000000
2066.355926,1.300270,1630904.000000,81688.000000
2070.298460,1.299763,1645472.000000,82514.000000
2074.232315,1.299867,1658072.000000,83126.000000
2078.157491,1.300041,1670472.000000,83714.000000
2082.073986,1.299660,1680512.000000,84291.000000
2085.981802,1.300317,1689864.000000,84632.000000
2089.880938,1.297878,1696544.000000,85445.000000
2093.771395,1.298452,1704312.000000,85723.000000
2097.653171,1.296579,1710184.000000,86390.000000
2101.526268,1.296694,1717208.000000,86722.000000
2105.390686,1.295027,1723688.000000,87384.000000
2109.246423,1.294726,1731128.000000,87822.000000
2113.093481,1.292889,1734776.000000,88380.000000
2116.931859,1.292163,1739264.000000,88757.000000
2120.761557,1.291301,1741368.000000,89041.000000
2124.582576,1.289096,1737200.000000,89280.000000
2128.394915,1.288737,1737320.000000,89360.000000
2132.198574,1.288652,1736944.000000,89358.000000
2135.993553,1.288047,1734040.000000,89333.000000
2140.725072,1.287530,1733160.000000,89394.000000
2144.500522,1.287592,1732264.000000,89335.000000
2148.267292,1.286879,1729576.000000,89343.000000
2152.025383,1.286245,1729952.000000,89493.000000
2155.774794,1.286481,1729344.000000,89413.000000
2159.515525,1.286973,1729736.000000,89332.000000
2163.247576,1.286258,1728864.000000,89434.000000
2166.970948,1.286933,1726440.000000,89170.000000
2170.685640,1.286039,1725536.000000,89307.000000
2174.391652,1.286496,1719984.000000,88926.000000
2178.088985,1.287210,1713224.000000,88431.000000
2181.777638,1.286468,1704536.000000,88133.000000
2185.457611,1.286029,1691456.000000,87545.000000
2189.128904,1.285972,1680800.000000,87005.000000
2192.791518,1.287034,1667352.000000,86098.000000
2196.445452,1.286858,1653144.000000,85399.000000
2200.090706,1.288374,1643464.000000,84603.000000
2203.727281,1.287552,1630736.000000,84107.000000
2207.355175,1.287740,1618720.000000,83451.000000
2210.974390,1.289037,1609552.000000,82731.000000
2214.584926,1.290185,1602832.000000,82168.000000
2218.186781,1.293793,1598144.000000,81250.000000
2221.779957,1.294704,1593400.000000,80839.000000
2225.364453,1.297070,1592432.000000,80351.000000
2228.940270,1.298796,1589184.000000,79869.000000
2232.507406,1.301735,1588896.000000,79316.000000
2236.065863,1.306222,1585744.000000,78345.000000
2239.615641,1.310443,1583328.000000,77469.000000
2243.156738,1.315194,1575080.000000,76227.000000
2246.689156,1.320762,1570416.000000,75033.000000
2250.212894,1.326685,1563272.000000,73680.000000
2253.727952,1.332748,1556592.000000,72348.000000
2257.234331,1.338647,1550768.000000,71105.000000
2260.732030,1.348061,1543520.000000,69255.000000
2264.221049,1.357328,1535416.000000,67437.000000
2267.701389,1.363639,1528000.000000,66143.000000
2271.173048,1.373975,1523256.000000,64387.000000
2274.636028,1.383909,1516240.000000,62641.000000
2278.090329,1.393380,1510704.000000,61066.000000
2281.535949,1.403900,1503696.000000,59328.000000
2284.972890,1.415888,1497240.000000,57465.000000
2288.401151,1.426223,1488016.000000,55768.000000
2291.820732,1.436142,1478608.000000,54164.000000
2296.083003,1.449972,1467184.000000,52061.000000
2299.483055,1.458949,1456512.000000,50625.000000
2302.874428,1.469109,1448400.000000,49179.000000
2306.257120,1.478433,1437888.000000,47785.000000
2309.631133,1.489306,1429048.000000,46317.000000
2312.996466,1.501031,1423840.000000,44919.000000
2316.353119,1.507473,1418832.000000,44102.000000
2319.701093,1.515813,1412792.000000,43079.000000
2323.040387,1.523926,1404216.000000,42025.000000
2326.371001,1.531205,1391184.000000,40943.000000
2329.692936,1.540933,1383016.000000,39801.000000
2333.006191,1.550766,1372992.000000,38628.000000
2336.310766,1.553464,1366312.000000,38202.000000
2339.606661,1.560377,1360616.000000,37442.000000
2342.893876,1.569472,1353120.000000,36464.000000
2346.172412,1.575433,1349512.000000,35871.000000
2349.442268,1.585164,1348080.000000,35039.000000
2352.703445,1.595296,1343552.000000,34116.000000
2355.955942,1.605501,1341144.000000,33264.000000
2359.199759,1.610588,1334184.000000,32706.000000
2362.434896,1.618424,1327944.000000,31971.000000
2365.661353,1.621828,1318928.000000,31506.000000
2368.879131,1.627743,1308496.000000,30834.000000
2372.088229,1.629618,1299584.000000,30492.000000
2375.288648,1.631617,1287808.000000,30077.000000
2378.480386,1.632996,1277816.000000,29749.000000
2381.663445,1.629796,1266432.000000,29702.000000
2384.837824,1.627116,1253640.000000,29584.000000
2388.003524,1.624853,1242024.000000,29463.000000
2391.160543,1.625288,1231832.000000,29192.000000
2394.308883,1.615850,1219432.000000,29533.000000
2397.448544,1.607913,1205296.000000,29729.000000
2400.579524,1.605041,1189576.000000,29536.000000
