Method:,Hadamard 3,,
1938.777947,2.496614,1068392.000000,3405.000000
1942.991723,2.499418,1079736.000000,3419.000000
1947.196820,2.503742,1095960.000000,3436.000000
1951.393236,2.494834,1110272.000000,3553.000000
1955.580973,2.503553,1127368.000000,3536.000000
1959.760031,2.517400,1145128.000000,3479.000000
1963.930408,2.513539,1165008.000000,3571.000000
1969.131174,2.501732,1188688.000000,3744.000000
1973.282022,2.511332,1206168.000000,3716.000000
1977.424191,2.508449,1224304.000000,3797.000000
1981.557679,2.514098,1241640.000000,3801.000000
1985.682488,2.524071,1260120.000000,3770.000000
1989.798618,2.510083,1280704.000000,3957.000000
1993.906067,2.532734,1305288.000000,3828.000000
1998.004837,2.531248,1325976.000000,3902.000000
2002.094927,2.530281,1347776.000000,3975.000000
2006.176337,2.537981,1369472.000000,3968.000000
2010.249068,2.516776,1387696.000000,4222.000000
2014.313119,2.521726,1406264.000000,4230.000000
2018.368490,2.522013,1423160.000000,4278.000000
2022.415181,2.512402,1440168.000000,4426.000000
2026.453193,2.518731,1456688.000000,4412.000000
2030.482525,2.509355,1475336.000000,4566.000000
2034.503177,2.532015,1489336.000000,4375.000000
2038.515150,2.534182,1507736.000000,4407.000000
2042.518443,2.529443,1523184.000000,4501.000000
2046.513056,2.528843,1542032.000000,4563.000000
2050.498989,2.532596,1560528.000000,4578.000000
2054.476243,2.528598,1580680.000000,4680.000000
2058.444817,2.542366,1599520.000000,4588.000000
2062.404711,2.519167,1614144.000000,4884.000000
2066.355926,2.524721,1630904.000000,4872.000000
2070.298460,2.541521,1645472.000000,4729.000000
2074.232315,2.517259,1658072.000000,5039.000000
2078.157491,2.517917,1670472.000000,5069.000000
2082.073986,2.535423,1680512.000000,4898.000000
2085.981802,2.518073,1689864.000000,5126.000000
2089.880938,2.532336,1696544.000000,4980.000000
2093.771395,2.519658,1704312.000000,5151.000000
2097.653171,2.525984,1710184.000000,5094.000000
2101.526268,2.532651,1717208.000000,5037.000000
2105.390686,2.527698,1723688.000000,5114.000000
2109.246423,2.544514,1731128.000000,4941.000000
2113.093481,2.526257,1734776.000000,5164.000000
2116.931859,2.533818,1739264.000000,5088.000000
2120.761557,2.522555,1741368.000000,5228.000000
2124.582576,2.536129,1737200.000000,5055.000000
2128.394915,2.540302,1737320.000000,5007.000000
2132.198574,2.524117,1736944.000000,5196.000000
2135.993553,2.549928,1734040.000000,4888.000000
2140.725072,2.535547,1733160.000000,5050.000000
2144.500522,2.534206,1732264.000000,5063.000000
2148.267292,2.540536,1729576.000000,4982.000000
2152.025383,2.540108,1729952.000000,4988.000000
2155.774794,2.529460,1729344.000000,5110.000000
2159.515525,2.539444,1729736.000000,4995.000000
2163.247576,2.532667,1728864.000000,5071.000000
2166.970948,2.535066,1726440.000000,5036.000000
2170.685640,2.535097,1725536.000000,5033.000000
2174.391652,2.546304,1719984.000000,4889.000000
2178.088985,2.531556,1713224.000000,5038.000000
2181.777638,2.532115,1704536.000000,5006.000000
2185.457611,2.536649,1691456.000000,4916.000000
2189.128904,2.529772,1680800.000000,4963.000000
2192.791518,2.534498,1667352.000000,4870.000000
2196.445452,2.535985,1653144.000000,4812.000000
2200.090706,2.529571,1643464.000000,4855.000000
2203.727281,2.535507,1630736.000000,4752.000000
2207.355175,2.554418,1618720.000000,4516.000000
2210.974390,2.521411,1609552.000000,4845.000000
2214.584926,2.541470,1602832.000000,4607.000000
2218.186781,2.528755,1598144.000000,4730.000000
2221.779957,2.544218,1593400.000000,4551.000000
2225.364453,2.523816,1592432.000000,4767.000000
2228.940270,2.518037,1589184.000000,4821.000000
2232.507406,2.539094,1588896.000000,4592.000000
2236.065863,2.526383,1585744.000000,4719.000000
2239.615641,2.522420,1583328.000000,4755.000000
2243.156738,2.523545,1575080.000000,4718.000000
2246.689156,2.532596,1570416.000000,4607.000000
2250.212894,2.518531,1563272.000000,4737.000000
2253.727952,2.522765,1556592.000000,4671.000000
2257.234331,2.510030,1550768.000000,4792.000000
2260.732030,2.522744,1543520.000000,4632.000000
2264.221049,2.508437,1535416.000000,4762.000000
2267.701389,2.509630,1528000.000000,4726.000000
2271.173048,2.497031,1523256.000000,4850.000000
2274.636028,2.491104,1516240.000000,4894.000000
2278.090329,2.488363,1510704.000000,4907.000000
2281.535949,2.486344,1503696.000000,4907.000000
2284.972890,2.489729,1497240.000000,4848.000000
2288.401151,2.464612,1488016.000000,5105.000000
2291.820732,2.481700,1478608.000000,4877.000000
2296.083003,2.470828,1467184.000000,4962.000000
2299.483055,2.468709,1456512.000000,4950.000000
2302.874428,2.458975,1448400.000000,5034.000000
2306.257120,2.463208,1437888.000000,4949.000000
2309.631133,2.451412,1429048.000000,5054.000000
2312.996466,2.447341,1423840.000000,5083.000000
2316.353119,2.431524,1418832.000000,5253.000000
2319.701093,2.439200,1412792.000000,5139.000000
2323.040387,2.437571,1404216.000000,5127.000000
2326.371001,2.425465,1391184.000000,5223.000000
2329.692936,2.410530,1383016.000000,5374.000000
2333.006191,2.409314,1372992.000000,5350.000000
2336.310766,2.400191,1366312.000000,5437.000000
2339.606661,2.418234,1360616.000000,5194.000000
2342.893876,2.377600,1353120.000000,5672.000000
2346.172412,2.385024,1349512.000000,5561.000000
2349.442268,2.377821,1348080.000000,5648.000000
2352.703445,2.374595,1343552.000000,5671.000000
2355.955942,2.370307,1341144.000000,5717.000000
2359.199759,2.365472,1334184.000000,5751.000000
2362.434896,2.355208,1327944.000000,5861.000000
2365.661353,2.334535,1318928.000000,6105.000000
2368.879131,2.341016,1308496.000000,5967.000000
2372.088229,2.338558,1299584.000000,5960.000000
2375.288648,2.322107,1287808.000000,6134.000000
2378.480386,2.324211,1277816.000000,6057.000000
2381.663445,2.325953,1266432.000000,5979.000000
2384.837824,2.318216,1253640.000000,6025.000000
2388.003524,2.318083,1242024.000000,5971.000000
2391.160543,2.307005,1231832.000000,6075.000000
2394.308883,2.305049,1219432.000000,6041.000000
2397.448544,2.309212,1205296.000000,5914.000000
2400.579524,2.288854,1189576.000000,6117.000000
