Method:,Hadamard 3,,
2124.582576,2.392956,1737200.000000,7029.000000
2128.394915,2.399523,1737320.000000,6924.000000
2132.198574,2.383299,1736944.000000,7186.000000
2135.993553,2.394582,1734040.000000,6990.000000
2140.725072,2.395481,1733160.000000,6972.000000
2144.500522,2.380257,1732264.000000,7217.000000
2148.267292,2.386253,1729576.000000,7107.000000
2152.025383,2.386103,1729952.000000,7111.000000
2155.774794,2.396084,1729344.000000,6947.000000
2159.515525,2.391581,1729736.000000,7021.000000
2163.247576,2.384428,1728864.000000,7134.000000
2166.970948,2.400827,1726440.000000,6860.000000
2170.685640,2.384200,1725536.000000,7124.000000
2174.391652,2.399644,1719984.000000,6853.000000
2178.088985,2.387106,1713224.000000,7026.000000
2181.777638,2.390434,1704536.000000,6937.000000
2185.457611,2.368702,1691456.000000,7237.000000
2189.128904,2.389129,1680800.000000,6861.000000
2192.791518,2.391631,1667352.000000,6767.000000
2196.445452,2.378519,1653144.000000,6915.000000
2200.090706,2.386392,1643464.000000,6751.000000
2203.727281,2.383273,1630736.000000,6747.000000
2207.355175,2.385241,1618720.000000,6667.000000
2210.974390,2.391327,1609552.000000,6537.000000
2214.584926,2.392443,1602832.000000,6493.000000
2218.186781,2.396352,1598144.000000,6416.000000
2221.779957,2.397708,1593400.000000,6377.000000
2225.364453,2.385621,1592432.000000,6553.000000
2228.940270,2.379268,1589184.000000,6636.000000
2232.507406,2.400585,1588896.000000,6317.000000
2236.065863,2.386452,1585744.000000,6513.000000
2239.615641,2.400299,1583328.000000,6299.000000
2243.156738,2.400312,1575080.000000,6266.000000
2246.689156,2.407351,1570416.000000,6147.000000
2250.212894,2.404242,1563272.000000,6163.000000
2253.727952,2.410061,1556592.000000,6055.000000
2257.234331,2.403157,1550768.000000,6129.000000
2260.732030,2.406972,1543520.000000,6047.000000
2264.221049,2.430123,1535416.000000,5703.000000
2267.701389,2.407785,1528000.000000,5975.000000
2271.173048,2.411112,1523256.000000,5911.000000
2274.636028,2.417490,1516240.000000,5798.000000
2278.090329,2.397711,1510704.000000,6046.000000
2281.535949,2.401186,1503696.000000,5970.000000
2284.972890,2.403337,1497240.000000,5915.000000
2288.401151,2.415591,1488016.000000,5715.000000
2291.820732,2.395993,1478608.000000,5941.000000
2296.083003,2.411372,1467184.000000,5690.000000
2299.483055,2.414196,1456512.000000,5612.000000
2302.874428,2.396937,1448400.000000,5807.000000
2306.257120,2.390792,1437888.000000,5847.000000
2309.631133,2.389378,1429048.000000,5830.000000
2312.996466,2.403493,1423840.000000,5623.000000
2316.353119,2.400883,1418832.000000,5637.000000
2319.701093,2.378344,1412792.000000,5912.000000
2323.040387,2.377909,1404216.000000,5882.000000
2326.371001,2.383415,1391184.000000,5754.000000
2329.692936,2.360438,1383016.000000,6031.000000
2333.006191,2.369845,1372992.000000,5859.000000
2336.310766,2.345265,1366312.000000,6170.000000
2339.606661,2.357616,1360616.000000,5972.000000
2342.893876,2.347862,1353120.000000,6074.000000
2346.172412,2.322304,1349512.000000,6425.000000
2349.442268,2.317940,1348080.000000,6483.000000
2352.703445,2.322346,1343552.000000,6396.000000
2355.955942,2.314896,1341144.000000,6495.000000
2359.199759,2.298687,1334184.000000,6707.000000
2362.434896,2.293619,1327944.000000,6754.000000
2365.661353,2.294665,1318928.000000,6692.000000
2368.879131,2.265269,1308496.000000,7104.000000
2372.088229,2.270696,1299584.000000,6968.000000
2375.288648,2.262587,1287808.000000,7035.000000
2378.480386,2.271158,1277816.000000,6844.000000
2381.663445,2.258167,1266432.000000,6989.000000
2384.837824,2.256751,1253640.000000,6941.000000
2388.003524,2.262580,1242024.000000,6785.000000
2391.160543,2.253848,1231832.000000,6866.000000
2394.308883,2.253074,1219432.000000,6809.000000
2397.448544,2.242748,1205296.000000,6892.000000
2400.579524,2.249382,1189576.000000,6699.000000
