Method:,Hadamard 3,,
2105.390686,2.195500,1723688.000000,10989.000000
2109.246423,2.195636,1731128.000000,11033.000000
2113.093481,2.194743,1734776.000000,11079.000000
2116.931859,2.190605,1739264.000000,11214.000000
2120.761557,2.190975,1741368.000000,11218.000000
2124.582576,2.197826,1737200.000000,11016.000000
2128.394915,2.189423,1737320.000000,11232.000000
2132.198574,2.192472,1736944.000000,11151.000000
2135.993553,2.197982,1734040.000000,10992.000000
2140.725072,2.193750,1733160.000000,11094.000000
2144.500522,2.191495,1732264.000000,11146.000000
2148.267292,2.195482,1729576.000000,11027.000000
2152.025383,2.199215,1729952.000000,10935.000000
2155.774794,2.197992,1729344.000000,10962.000000
2159.515525,2.203191,1729736.000000,10834.000000
2163.247576,2.207485,1728864.000000,10722.000000
2166.970948,2.210455,1726440.000000,10634.000000
2170.685640,2.220392,1725536.000000,10388.000000
2174.391652,2.218783,1719984.000000,10393.000000
2178.088985,2.227905,1713224.000000,10137.000000
2181.777638,2.226554,1704536.000000,10117.000000
2185.457611,2.236415,1691456.000000,9814.000000
2189.128904,2.226342,1680800.000000,9981.000000
2192.791518,2.238852,1667352.000000,9620.000000
2196.445452,2.235859,1653144.000000,9604.000000
2200.090706,2.247184,1643464.000000,9302.000000
2203.727281,2.258721,1630736.000000,8988.000000
2207.355175,2.260465,1618720.000000,8886.000000
2210.974390,2.263210,1609552.000000,8780.000000
2214.584926,2.266118,1602832.000000,8685.000000
2218.186781,2.276708,1598144.000000,8451.000000
2221.779957,2.284767,1593400.000000,8271.000000
2225.364453,2.292826,1592432.000000,8114.000000
2228.940270,2.291886,1589184.000000,8115.000000
2232.507406,2.297571,1588896.000000,8008.000000
2236.065863,2.288756,1585744.000000,8156.000000
2239.615641,2.294153,1583328.000000,8043.000000
2243.156738,2.296280,1575080.000000,7962.000000
2246.689156,2.306881,1570416.000000,7747.000000
2250.212894,2.304565,1563272.000000,7753.000000
2253.727952,2.304389,1556592.000000,7723.000000
2257.234331,2.298341,1550768.000000,7802.000000
2260.732030,2.311602,1543520.000000,7532.000000
2264.221049,2.297934,1535416.000000,7732.000000
2267.701389,2.299158,1528000.000000,7673.000000
2271.173048,2.293079,1523256.000000,7757.000000
2274.636028,2.294503,1516240.000000,7696.000000
2278.090329,2.287196,1510704.000000,7798.000000
2281.535949,2.281627,1503696.000000,7862.000000
2284.972890,2.289309,1497240.000000,7691.000000
2288.401151,2.292767,1488016.000000,7583.000000
2291.820732,2.291044,1478608.000000,7565.000000
2296.083003,2.284758,1467184.000000,7616.000000
2299.483055,2.292442,1456512.000000,7428.000000
2302.874428,2.288383,1448400.000000,7456.000000
2306.257120,2.284056,1437888.000000,7476.000000
2309.631133,2.269629,1429048.000000,7681.000000
2312.996466,2.266858,1423840.000000,7702.000000
2316.353119,2.262349,1418832.000000,7755.000000
2319.701093,2.264547,1412792.000000,7683.000000
2323.040387,2.252122,1404216.000000,7858.000000
2326.371001,2.249346,1391184.000000,7835.000000
2329.692936,2.250294,1383016.000000,7772.000000
2333.006191,2.245740,1372992.000000,7797.000000
2336.310766,2.231321,1366312.000000,8021.000000
2339.606661,2.228750,1360616.000000,8035.000000
2342.893876,2.230205,1353120.000000,7964.000000
2346.172412,2.222121,1349512.000000,8092.000000
2349.442268,2.209175,1348080.000000,8328.000000
2352.703445,2.197255,1343552.000000,8531.000000
2355.955942,2.193027,1341144.000000,8599.000000
2359.199759,2.202698,1334184.000000,8366.000000
2362.434896,2.188782,1327944.000000,8598.000000
2365.661353,2.184361,1318928.000000,8627.000000
2368.879131,2.177203,1308496.000000,8701.000000
2372.088229,2.178801,1299584.000000,8610.000000
2375.288648,2.186348,1287808.000000,8385.000000
2378.480386,2.171667,1277816.000000,8606.000000
2381.663445,2.172550,1266432.000000,8512.000000
2384.837824,2.166054,1253640.000000,8553.000000
2388.003524,2.173798,1242024.000000,8324.000000
2391.160543,2.184540,1231832.000000,8054.000000
2394.308883,2.174787,1219432.000000,8154.000000
2397.448544,2.167015,1205296.000000,8205.000000
2400.579524,2.162798,1189576.000000,8177.000000
