Method:,Hadamard 3,,
1720.509128,2.636752,2439704.000000,5631.000000
1725.150380,2.636395,2374064.000000,5484.000000
1729.782953,2.643185,2313416.000000,5261.000000
1734.406846,2.630682,2253744.000000,5275.000000
1739.022060,2.631487,2200568.000000,5141.000000
1743.628593,2.638771,2146376.000000,4931.000000
1748.226447,2.638379,2092688.000000,4812.000000
1752.815621,2.634259,2037608.000000,4730.000000
1757.396116,2.650011,1984664.000000,4443.000000
1761.967931,2.650424,1931112.000000,4319.000000
1766.531066,2.645411,1882872.000000,4260.000000
1771.085521,2.649658,1836208.000000,4114.000000
1775.631297,2.637172,1791544.000000,4131.000000
1781.301310,2.646107,1738032.000000,3926.000000
1785.827556,2.635839,1693960.000000,3918.000000
1790.345123,2.648874,1653352.000000,3711.000000
1794.854010,2.648381,1613648.000000,3626.000000
1799.354217,2.651574,1572208.000000,3507.000000
1803.845744,2.649967,1531560.000000,3429.000000
1808.328592,2.631727,1493408.000000,3487.000000
1812.802759,2.616851,1457608.000000,3522.000000
1817.268247,2.643389,1425392.000000,3240.000000
1821.725056,2.623212,1393440.000000,3318.000000
1826.173185,2.625949,1360832.000000,3220.000000
1830.612634,2.667232,1328760.000000,2859.000000
1835.043403,2.639029,1298784.000000,2982.000000
1839.465492,2.662618,1271032.000000,2764.000000
1843.878902,2.631166,1245112.000000,2911.000000
1848.283632,2.672619,1219704.000000,2592.000000
1852.679682,2.651827,1197672.000000,2670.000000
1857.067053,2.653341,1174848.000000,2610.000000
1861.445744,2.678559,1152064.000000,2415.000000
1865.815755,2.624234,1130680.000000,2686.000000
1870.177087,2.645961,1109912.000000,2508.000000
1874.529738,2.620330,1094696.000000,2624.000000
1878.873710,2.631497,1077408.000000,2517.000000
1883.209003,2.630727,1065672.000000,2494.000000
1887.535615,2.640166,1056336.000000,2419.000000
1891.853548,2.639307,1045096.000000,2398.000000
1896.162801,2.680714,1039856.000000,2169.000000
1900.463374,2.663253,1032496.000000,2242.000000
1904.755268,2.670041,1032856.000000,2208.000000
1909.038482,2.648318,1032744.000000,2321.000000
1913.313016,2.696929,1036120.000000,2082.000000
1917.578871,2.652257,1037664.000000,2311.000000
1921.836045,2.629370,1041048.000000,2444.000000
1926.084540,2.659144,1044672.000000,2290.000000
1930.324356,2.660840,1047384.000000,2287.000000
1934.555491,2.642649,1057560.000000,2408.000000
1938.777947,2.646173,1068392.000000,2413.000000
1942.991723,2.683457,1079736.000000,2238.000000
1947.196820,2.643944,1095960.000000,2488.000000
1951.393236,2.669400,1110272.000000,2377.000000
1955.580973,2.662900,1127368.000000,2450.000000
1959.760031,2.688711,1145128.000000,2345.000000
1963.930408,2.676986,1165008.000000,2451.000000
1969.131174,2.657928,1188688.000000,2613.000000
1973.282022,2.677601,1206168.000000,2534.000000
1977.424191,2.643376,1224304.000000,2783.000000
1981.557679,2.644209,1241640.000000,2817.000000
1985.682488,2.682276,1260120.000000,2619.000000
1989.798618,2.659671,1280704.000000,2804.000000
1993.906067,2.693609,1305288.000000,2643.000000
1998.004837,2.656855,1325976.000000,2922.000000
2002.094927,2.667969,1347776.000000,2895.000000
2006.176337,2.701665,1369472.000000,2722.000000
2010.249068,2.658137,1387696.000000,3049.000000
2014.313119,2.672977,1406264.000000,2986.000000
2018.368490,2.669809,1423160.000000,3044.000000
2022.415181,2.693179,1440168.000000,2919.000000
2026.453193,2.675380,1456688.000000,3076.000000
2030.482525,2.678792,1475336.000000,3091.000000
2034.503177,2.705977,1489336.000000,2931.000000
2038.515150,2.662981,1507736.000000,3276.000000
2042.518443,2.680598,1523184.000000,3178.000000
2046.513056,2.658406,1542032.000000,3386.000000
2050.498989,2.661793,1560528.000000,3400.000000
2054.476243,2.698196,1580680.000000,3167.000000
2058.444817,2.674816,1599520.000000,3382.000000
2062.404711,2.676591,1614144.000000,3399.000000
2066.355926,2.682357,1630904.000000,3389.000000
2070.298460,2.690080,1645472.000000,3359.000000
2074.232315,2.681533,1658072.000000,3452.000000
2078.157491,2.675434,1670472.000000,3527.000000
2082.073986,2.703650,1680512.000000,3325.000000
2085.981802,2.684778,1689864.000000,3492.000000
2089.880938,2.685994,1696544.000000,3496.000000
2093.771395,2.687233,1704312.000000,3502.000000
2097.653171,2.679888,1710184.000000,3574.000000
2101.526268,2.671936,1717208.000000,3655.000000
2105.390686,2.665566,1723688.000000,3723.000000
2109.246423,2.707617,1731128.000000,3394.000000
2113.093481,2.682218,1734776.000000,3606.000000
2116.931859,2.691240,1739264.000000,3541.000000
2120.761557,2.684950,1741368.000000,3597.000000
2124.582576,2.686452,1737200.000000,3576.000000
2128.394915,2.686361,1737320.000000,3577.000000
2132.198574,2.691642,1736944.000000,3533.000000
2135.993553,2.682636,1734040.000000,3601.000000
2140.725072,2.697010,1733160.000000,3482.000000
2144.500522,2.695167,1732264.000000,3495.000000
2148.267292,2.677913,1729576.000000,3631.000000
2152.025383,2.684637,1729952.000000,3576.000000
2155.774794,2.665707,1729344.000000,3734.000000
2159.515525,2.685677,1729736.000000,3567.000000
2163.247576,2.691836,1728864.000000,3515.000000
2166.970948,2.687168,1726440.000000,3548.000000
2170.685640,2.682193,1725536.000000,3587.000000
2174.391652,2.702770,1719984.000000,3410.000000
2178.088985,2.681389,1713224.000000,3568.000000
2181.777638,2.679668,1704536.000000,3564.000000
2185.457611,2.686557,1691456.000000,3481.000000
2189.128904,2.698144,1680800.000000,3368.000000
2192.791518,2.699974,1667352.000000,3327.000000
2196.445452,2.662129,1653144.000000,3599.000000
2200.090706,2.685304,1643464.000000,3392.000000
2203.727281,2.682825,1630736.000000,3385.000000
2207.355175,2.695688,1618720.000000,3262.000000
2210.974390,2.672679,1609552.000000,3420.000000
2214.584926,2.710316,1602832.000000,3123.000000
2218.186781,2.682740,1598144.000000,3318.000000
2221.779957,2.666525,1593400.000000,3434.000000
2225.364453,2.680661,1592432.000000,3322.000000
2228.940270,2.673287,1589184.000000,3372.000000
2232.507406,2.665928,1588896.000000,3429.000000
2236.065863,2.675577,1585744.000000,3347.000000
2239.615641,2.690100,1583328.000000,3232.000000
2243.156738,2.664039,1575080.000000,3414.000000
2246.689156,2.673310,1570416.000000,3332.000000
2250.212894,2.664861,1563272.000000,3382.000000
2253.727952,2.668168,1556592.000000,3342.000000
2257.234331,2.656648,1550768.000000,3419.000000
2260.732030,2.643700,1543520.000000,3506.000000
2264.221049,2.643027,1535416.000000,3493.000000
2267.701389,2.625175,1528000.000000,3622.000000
2271.173048,2.630348,1523256.000000,3568.000000
2274.636028,2.638690,1516240.000000,3484.000000
2278.090329,2.643000,1510704.000000,3437.000000
2281.535949,2.629016,1503696.000000,3533.000000
2284.972890,2.621530,1497240.000000,3579.000000
2288.401151,2.591911,1488016.000000,3808.000000
2291.820732,2.585861,1478608.000000,3837.000000
2296.083003,2.559137,1467184.000000,4049.000000
2299.483055,2.578870,1456512.000000,3841.000000
2302.874428,2.547258,1448400.000000,4108.000000
2306.257120,2.527908,1437888.000000,4264.000000
2309.631133,2.533974,1429048.000000,4179.000000
2312.996466,2.522627,1423840.000000,4274.000000
2316.353119,2.523542,1418832.000000,4250.000000
2319.701093,2.499674,1412792.000000,4471.000000
2323.040387,2.505365,1404216.000000,4386.000000
2326.371001,2.472397,1391184.000000,4688.000000
2329.692936,2.499155,1383016.000000,4382.000000
2333.006191,2.454801,1372992.000000,4818.000000
2336.310766,2.461056,1366312.000000,4726.000000
2339.606661,2.449070,1360616.000000,4838.000000
2342.893876,2.434369,1353120.000000,4977.000000
2346.172412,2.436450,1349512.000000,4940.000000
2349.442268,2.427716,1348080.000000,5035.000000
2352.703445,2.399657,1343552.000000,5353.000000
2355.955942,2.384436,1341144.000000,5534.000000
2359.199759,2.383828,1334184.000000,5513.000000
2362.434896,2.378027,1327944.000000,5561.000000
2365.661353,2.369404,1318928.000000,5634.000000
2368.879131,2.359073,1308496.000000,5724.000000
2372.088229,2.357168,1299584.000000,5710.000000
2375.288648,2.359034,1287808.000000,5634.000000
2378.480386,2.371269,1277816.000000,5435.000000
2381.663445,2.335055,1266432.000000,5855.000000
2384.837824,2.359709,1253640.000000,5476.000000
2388.003524,2.331752,1242024.000000,5786.000000
2391.160543,2.340661,1231832.000000,5622.000000
2394.308883,2.333571,1219432.000000,5657.000000
2397.448544,2.324382,1205296.000000,5711.000000
2400.579524,2.319289,1189576.000000,5703.000000
