Method:,Hadamard 3,,
2002.094927,2.506782,1347776.000000,4196.000000
2006.176337,2.513407,1369472.000000,4199.000000
2010.249068,2.508019,1387696.000000,4308.000000
2014.313119,2.524507,1406264.000000,4203.000000
2018.368490,2.515264,1423160.000000,4345.000000
2022.415181,2.513384,1440168.000000,4416.000000
2026.453193,2.517944,1456688.000000,4420.000000
2030.482525,2.518001,1475336.000000,4476.000000
2034.503177,2.533108,1489336.000000,4364.000000
2038.515150,2.528309,1507736.000000,4467.000000
2042.518443,2.541477,1523184.000000,4378.000000
2046.513056,2.517848,1542032.000000,4680.000000
2050.498989,2.527316,1560528.000000,4634.000000
2054.476243,2.523524,1580680.000000,4735.000000
2058.444817,2.514060,1599520.000000,4897.000000
2062.404711,2.517658,1614144.000000,4901.000000
2066.355926,2.527493,1630904.000000,4841.000000
2070.298460,2.502045,1645472.000000,5179.000000
2074.232315,2.538724,1658072.000000,4796.000000
2078.157491,2.521876,1670472.000000,5023.000000
2082.073986,2.522322,1680512.000000,5048.000000
2085.981802,2.532633,1689864.000000,4957.000000
2089.880938,2.513812,1696544.000000,5197.000000
2093.771395,2.518059,1704312.000000,5170.000000
2097.653171,2.529322,1710184.000000,5055.000000
2101.526268,2.525977,1717208.000000,5115.000000
2105.390686,2.528123,1723688.000000,5109.000000
2109.246423,2.536848,1731128.000000,5029.000000
2113.093481,2.532184,1734776.000000,5094.000000
2116.931859,2.527548,1739264.000000,5162.000000
2120.761557,2.518092,1741368.000000,5282.000000
2124.582576,2.513286,1737200.000000,5328.000000
2128.394915,2.514949,1737320.000000,5308.000000
2132.198574,2.524117,1736944.000000,5196.000000
2135.993553,2.516919,1734040.000000,5274.000000
2140.725072,2.511135,1733160.000000,5342.000000
2144.500522,2.515898,1732264.000000,5281.000000
2148.267292,2.522103,1729576.000000,5198.000000
2152.025383,2.529698,1729952.000000,5109.000000
2155.774794,2.525568,1729344.000000,5156.000000
2159.515525,2.530154,1729736.000000,5103.000000
2163.247576,2.530191,1728864.000000,5100.000000
2166.970948,2.531972,1726440.000000,5072.000000
2170.685640,2.528078,1725536.000000,5115.000000
2174.391652,2.521950,1719984.000000,5171.000000
2178.088985,2.546642,1713224.000000,4866.000000
2181.777638,2.525486,1704536.000000,5083.000000
2185.457611,2.526434,1691456.000000,5033.000000
2189.128904,2.535143,1680800.000000,4902.000000
2192.791518,2.533163,1667352.000000,4885.000000
2196.445452,2.529446,1653144.000000,4885.000000
2200.090706,2.542739,1643464.000000,4710.000000
2203.727281,2.532774,1630736.000000,4782.000000
2207.355175,2.523609,1618720.000000,4848.000000
2210.974390,2.526551,1609552.000000,4788.000000
2214.584926,2.529935,1602832.000000,4731.000000
2218.186781,2.529214,1598144.000000,4725.000000
2221.779957,2.538153,1593400.000000,4615.000000
2225.364453,2.524910,1592432.000000,4755.000000
2228.940270,2.517317,1589184.000000,4829.000000
2232.507406,2.525867,1588896.000000,4734.000000
2236.065863,2.531940,1585744.000000,4659.000000
2239.615641,2.510084,1583328.000000,4892.000000
2243.156738,2.518784,1575080.000000,4770.000000
2246.689156,2.492637,1570416.000000,5051.000000
2250.212894,2.505170,1563272.000000,4885.000000
2253.727952,2.502600,1556592.000000,4893.000000
2257.234331,2.510121,1550768.000000,4791.000000
2260.732030,2.524435,1543520.000000,4614.000000
2264.221049,2.505166,1535416.000000,4798.000000
2267.701389,2.494282,1528000.000000,4896.000000
2271.173048,2.488431,1523256.000000,4947.000000
2274.636028,2.494400,1516240.000000,4857.000000
2278.090329,2.494514,1510704.000000,4838.000000
2281.535949,2.492764,1503696.000000,4835.000000
2284.972890,2.483503,1497240.000000,4918.000000
2288.401151,2.471126,1488016.000000,5029.000000
2291.820732,2.474985,1478608.000000,4953.000000
2296.083003,2.464571,1467184.000000,5034.000000
2299.483055,2.442907,1456512.000000,5253.000000
2302.874428,2.433266,1448400.000000,5341.000000
2306.257120,2.438394,1437888.000000,5240.000000
2309.631133,2.434474,1429048.000000,5255.000000
2312.996466,2.446317,1423840.000000,5095.000000
2316.353119,2.423171,1418832.000000,5355.000000
2319.701093,2.406804,1412792.000000,5537.000000
2323.040387,2.410958,1404216.000000,5451.000000
2326.371001,2.398701,1391184.000000,5555.000000
2329.692936,2.385105,1383016.000000,5698.000000
2333.006191,2.372894,1372992.000000,5818.000000
2336.310766,2.365287,1366312.000000,5892.000000
2339.606661,2.367918,1360616.000000,5832.000000
2342.893876,2.365817,1353120.000000,5828.000000
2346.172412,2.352243,1349512.000000,5997.000000
2349.442268,2.340488,1348080.000000,6155.000000
2352.703445,2.340228,1343552.000000,6138.000000
2355.955942,2.336136,1341144.000000,6185.000000
2359.199759,2.334368,1334184.000000,6178.000000
2362.434896,2.320543,1327944.000000,6348.000000
2365.661353,2.298904,1318928.000000,6627.000000
2368.879131,2.312497,1308496.000000,6372.000000
2372.088229,2.302699,1299584.000000,6473.000000
2375.288648,2.312030,1287808.000000,6278.000000
2378.480386,2.312050,1277816.000000,6229.000000
2381.663445,2.301041,1266432.000000,6332.000000
2384.837824,2.302084,1253640.000000,6253.000000
2388.003524,2.296932,1242024.000000,6269.000000
2391.160543,2.300126,1231832.000000,6172.000000
2394.308883,2.297353,1219432.000000,6149.000000
2397.448544,2.303449,1205296.000000,5993.000000
2400.579524,2.299636,1189576.000000,5967.000000
