Method:,Hadamard 3,,
1761.967931,2.685597,1931112.000000,3983.000000
1766.531066,2.648378,1882872.000000,4231.000000
1771.085521,2.629344,1836208.000000,4311.000000
1775.631297,2.636437,1791544.000000,4138.000000
1781.301310,2.645776,1738032.000000,3929.000000
1785.827556,2.639736,1693960.000000,3883.000000
1790.345123,2.671206,1653352.000000,3525.000000
1794.854010,2.648740,1613648.000000,3623.000000
1799.354217,2.643720,1572208.000000,3571.000000
1803.845744,2.644179,1531560.000000,3475.000000
1808.328592,2.651213,1493408.000000,3334.000000
1812.802759,2.630377,1457608.000000,3414.000000
1817.268247,2.635684,1425392.000000,3298.000000
1821.725056,2.635424,1393440.000000,3226.000000
1826.173185,2.640346,1360832.000000,3115.000000
1830.612634,2.666170,1328760.000000,2866.000000
1835.043403,2.617299,1298784.000000,3135.000000
1839.465492,2.623001,1271032.000000,3028.000000
1843.878902,2.658092,1245112.000000,2736.000000
1848.283632,2.631867,1219704.000000,2847.000000
1852.679682,2.637271,1197672.000000,2761.000000
1857.067053,2.645100,1174848.000000,2660.000000
1861.445744,2.666150,1152064.000000,2485.000000
1865.815755,2.653493,1130680.000000,2511.000000
1870.177087,2.637898,1109912.000000,2555.000000
1874.529738,2.651015,1094696.000000,2445.000000
1878.873710,2.661682,1077408.000000,2348.000000
1883.209003,2.641839,1065672.000000,2431.000000
1887.535615,2.666821,1056336.000000,2275.000000
1891.853548,2.639126,1045096.000000,2399.000000
1896.162801,2.637668,1039856.000000,2395.000000
1900.463374,2.651972,1032496.000000,2301.000000
1904.755268,2.611606,1032856.000000,2526.000000
1909.038482,2.630896,1032744.000000,2416.000000
1913.313016,2.665744,1036120.000000,2237.000000
1917.578871,2.634581,1037664.000000,2407.000000
1921.836045,2.657067,1041048.000000,2293.000000
1926.084540,2.692439,1044672.000000,2121.000000
1930.324356,2.655555,1047384.000000,2315.000000
1934.555491,2.660881,1057560.000000,2309.000000
1938.777947,2.704860,1068392.000000,2108.000000
1942.991723,2.653287,1079736.000000,2399.000000
1947.196820,2.665230,1095960.000000,2369.000000
1951.393236,2.669949,1110272.000000,2374.000000
1955.580973,2.665210,1127368.000000,2437.000000
1959.760031,2.652484,1145128.000000,2549.000000
1963.930408,2.676101,1165008.000000,2456.000000
1969.131174,2.685370,1188688.000000,2453.000000
1973.282022,2.673677,1206168.000000,2557.000000
1977.424191,2.681860,1224304.000000,2547.000000
1981.557679,2.675032,1241640.000000,2624.000000
1985.682488,2.675204,1260120.000000,2662.000000
1989.798618,2.689811,1280704.000000,2616.000000
1993.906067,2.654208,1305288.000000,2894.000000
1998.004837,2.687169,1325976.000000,2725.000000
2002.094927,2.706536,1347776.000000,2649.000000
2006.176337,2.690949,1369472.000000,2790.000000
2010.249068,2.666914,1387696.000000,2988.000000
2014.313119,2.687169,1406264.000000,2890.000000
2018.368490,2.657709,1423160.000000,3130.000000
2022.415181,2.668314,1440168.000000,3091.000000
2026.453193,2.703522,1456688.000000,2883.000000
2030.482525,2.692494,1475336.000000,2995.000000
2034.503177,2.669474,1489336.000000,3188.000000
2038.515150,2.694738,1507736.000000,3045.000000
2042.518443,2.693075,1523184.000000,3088.000000
2046.513056,2.679294,1542032.000000,3227.000000
2050.498989,2.698283,1560528.000000,3126.000000
2054.476243,2.680330,1580680.000000,3300.000000
2058.444817,2.666171,1599520.000000,3450.000000
2062.404711,2.681086,1614144.000000,3364.000000
2066.355926,2.687384,1630904.000000,3350.000000
2070.298460,2.691375,1645472.000000,3349.000000
2074.232315,2.708255,1658072.000000,3246.000000
2078.157491,2.657109,1670472.000000,3679.000000
2082.073986,2.685363,1680512.000000,3468.000000
2085.981802,2.687522,1689864.000000,3470.000000
2089.880938,2.694271,1696544.000000,3430.000000
2093.771395,2.687729,1704312.000000,3498.000000
2097.653171,2.700671,1710184.000000,3407.000000
2101.526268,2.712640,1717208.000000,3328.000000
2105.390686,2.712452,1723688.000000,3342.000000
2109.246423,2.692280,1731128.000000,3516.000000
2113.093481,2.685967,1734776.000000,3575.000000
2116.931859,2.679026,1739264.000000,3642.000000
2120.761557,2.682542,1741368.000000,3617.000000
2124.582576,2.699145,1737200.000000,3473.000000
2128.394915,2.683939,1737320.000000,3597.000000
2132.198574,2.688092,1736944.000000,3562.000000
2135.993553,2.685540,1734040.000000,3577.000000
2140.725072,2.691187,1733160.000000,3529.000000
2144.500522,2.688141,1732264.000000,3552.000000
2148.267292,2.692014,1729576.000000,3515.000000
2152.025383,2.710018,1729952.000000,3373.000000
2155.774794,2.690230,1729344.000000,3529.000000
2159.515525,2.685798,1729736.000000,3566.000000
2163.247576,2.684120,1728864.000000,3578.000000
2166.970948,2.708492,1726440.000000,3378.000000
2170.685640,2.691246,1725536.000000,3513.000000
2174.391652,2.690960,1719984.000000,3504.000000
2178.088985,2.693860,1713224.000000,3467.000000
2181.777638,2.699234,1704536.000000,3407.000000
2185.457611,2.710142,1691456.000000,3297.000000
2189.128904,2.692634,1680800.000000,3411.000000
2192.791518,2.687240,1667352.000000,3426.000000
2196.445452,2.674739,1653144.000000,3496.000000
2200.090706,2.676935,1643464.000000,3458.000000
2203.727281,2.676836,1630736.000000,3432.000000
2207.355175,2.672866,1618720.000000,3438.000000
2210.974390,2.685567,1609552.000000,3320.000000
2214.584926,2.669088,1602832.000000,3434.000000
2218.186781,2.686816,1598144.000000,3287.000000
2221.779957,2.678969,1593400.000000,3337.000000
2225.364453,2.691918,1592432.000000,3237.000000
2228.940270,2.673158,1589184.000000,3373.000000
2232.507406,2.702923,1588896.000000,3149.000000
2236.065863,2.667097,1585744.000000,3413.000000
2239.615641,2.663012,1583328.000000,3440.000000
2243.156738,2.679315,1575080.000000,3296.000000
2246.689156,2.676056,1570416.000000,3311.000000
2250.212894,2.629250,1563272.000000,3671.000000
2253.727952,2.662103,1556592.000000,3389.000000
2257.234331,2.654620,1550768.000000,3435.000000
2260.732030,2.649813,1543520.000000,3457.000000
2264.221049,2.647024,1535416.000000,3461.000000
2267.701389,2.642544,1528000.000000,3480.000000
2271.173048,2.643822,1523256.000000,3459.000000
2274.636028,2.603851,1516240.000000,3775.000000
2278.090329,2.600540,1510704.000000,3790.000000
2281.535949,2.596691,1503696.000000,3806.000000
2284.972890,2.593911,1497240.000000,3814.000000
2288.401151,2.584784,1488016.000000,3871.000000
2291.820732,2.584844,1478608.000000,3846.000000
2296.083003,2.551587,1467184.000000,4120.000000
2299.483055,2.544743,1456512.000000,4155.000000
2302.874428,2.554507,1448400.000000,4040.000000
2306.257120,2.545683,1437888.000000,4093.000000
2309.631133,2.519965,1429048.000000,4316.000000
2312.996466,2.510997,1423840.000000,4390.000000
2316.353119,2.486725,1418832.000000,4626.000000
2319.701093,2.507911,1412792.000000,4387.000000
2323.040387,2.496544,1404216.000000,4476.000000
2326.371001,2.463049,1391184.000000,4790.000000
2329.692936,2.468268,1383016.000000,4705.000000
2333.006191,2.458695,1372992.000000,4775.000000
2336.310766,2.417214,1366312.000000,5228.000000
2339.606661,2.433811,1360616.000000,5011.000000
2342.893876,2.408209,1353120.000000,5286.000000
2346.172412,2.395377,1349512.000000,5430.000000
2349.442268,2.390222,1348080.000000,5489.000000
2352.703445,2.387813,1343552.000000,5501.000000
2355.955942,2.374506,1341144.000000,5662.000000
2359.199759,2.367592,1334184.000000,5723.000000
2362.434896,2.346043,1327944.000000,5986.000000
2365.661353,2.355298,1318928.000000,5820.000000
2368.879131,2.347247,1308496.000000,5882.000000
2372.088229,2.348210,1299584.000000,5829.000000
2375.288648,2.334313,1287808.000000,5964.000000
2378.480386,2.336132,1277816.000000,5893.000000
2381.663445,2.316114,1266432.000000,6116.000000
2384.837824,2.320601,1253640.000000,5992.000000
2388.003524,2.316993,1242024.000000,5986.000000
2391.160543,2.326002,1231832.000000,5815.000000
2394.308883,2.325584,1219432.000000,5762.000000
2397.448544,2.299626,1205296.000000,6046.000000
2400.579524,2.300000,1189576.000000,5962.000000
