Method:,Hadamard 3,,
2014.313119,2.675603,1406264.000000,2968.000000
2018.368490,2.688615,1423160.000000,2915.000000
2022.415181,2.715150,1440168.000000,2775.000000
2026.453193,2.676228,1456688.000000,3070.000000
2030.482525,2.678371,1475336.000000,3094.000000
2034.503177,2.689548,1489336.000000,3044.000000
2038.515150,2.686404,1507736.000000,3104.000000
2042.518443,2.695897,1523184.000000,3068.000000
2046.513056,2.697433,1542032.000000,3095.000000
2050.498989,2.690026,1560528.000000,3186.000000
2054.476243,2.695053,1580680.000000,3190.000000
2058.444817,2.677263,1599520.000000,3363.000000
2062.404711,2.677871,1614144.000000,3389.000000
2066.355926,2.697085,1630904.000000,3276.000000
2070.298460,2.671107,1645472.000000,3509.000000
2074.232315,2.680026,1658072.000000,3464.000000
2078.157491,2.685020,1670472.000000,3450.000000
2082.073986,2.688883,1680512.000000,3440.000000
2085.981802,2.699192,1689864.000000,3378.000000
2089.880938,2.679092,1696544.000000,3552.000000
2093.771395,2.702632,1704312.000000,3380.000000
2097.653171,2.688603,1710184.000000,3503.000000
2101.526268,2.708872,1717208.000000,3357.000000
2105.390686,2.699017,1723688.000000,3447.000000
2109.246423,2.686391,1731128.000000,3564.000000
2113.093481,2.691346,1734776.000000,3531.000000
2116.931859,2.707229,1739264.000000,3413.000000
2120.761557,2.677766,1741368.000000,3657.000000
2124.582576,2.672823,1737200.000000,3690.000000
2128.394915,2.675687,1737320.000000,3666.000000
2132.198574,2.678088,1736944.000000,3645.000000
2135.993553,2.683360,1734040.000000,3595.000000
2140.725072,2.674646,1733160.000000,3666.000000
2144.500522,2.675489,1732264.000000,3657.000000
2148.267292,2.685515,1729576.000000,3568.000000
2152.025383,2.700341,1729952.000000,3449.000000
2155.774794,2.679653,1729344.000000,3616.000000
2159.515525,2.681919,1729736.000000,3598.000000
2163.247576,2.694811,1728864.000000,3491.000000
2166.970948,2.711588,1726440.000000,3354.000000
2170.685640,2.678215,1725536.000000,3620.000000
2174.391652,2.686767,1719984.000000,3538.000000
2178.088985,2.702080,1713224.000000,3402.000000
2181.777638,2.689902,1704536.000000,3481.000000
2185.457611,2.689687,1691456.000000,3456.000000
2189.128904,2.695188,1680800.000000,3391.000000
2192.791518,2.695042,1667352.000000,3365.000000
2196.445452,2.655304,1653144.000000,3656.000000
2200.090706,2.689421,1643464.000000,3360.000000
2203.727281,2.671304,1630736.000000,3476.000000
2207.355175,2.702937,1618720.000000,3208.000000
2210.974390,2.685698,1609552.000000,3319.000000
2214.584926,2.703144,1602832.000000,3175.000000
2218.186781,2.687874,1598144.000000,3279.000000
2221.779957,2.683942,1593400.000000,3299.000000
2225.364453,2.680008,1592432.000000,3327.000000
2228.940270,2.696160,1589184.000000,3199.000000
2232.507406,2.668086,1588896.000000,3412.000000
2236.065863,2.677919,1585744.000000,3329.000000
2239.615641,2.685289,1583328.000000,3268.000000
2243.156738,2.687563,1575080.000000,3234.000000
2246.689156,2.671619,1570416.000000,3345.000000
2250.212894,2.679753,1563272.000000,3268.000000
2253.727952,2.659930,1556592.000000,3406.000000
2257.234331,2.667191,1550768.000000,3337.000000
2260.732030,2.653345,1543520.000000,3429.000000
2264.221049,2.651819,1535416.000000,3423.000000
2267.701389,2.644420,1528000.000000,3465.000000
2271.173048,2.616335,1523256.000000,3685.000000
2274.636028,2.610575,1516240.000000,3717.000000
2278.090329,2.592817,1510704.000000,3858.000000
2281.535949,2.616775,1503696.000000,3634.000000
2284.972890,2.576173,1497240.000000,3973.000000
2288.401151,2.573270,1488016.000000,3975.000000
2291.820732,2.600948,1478608.000000,3706.000000
2296.083003,2.573642,1467184.000000,3916.000000
2299.483055,2.565071,1456512.000000,3965.000000
2302.874428,2.537536,1448400.000000,4201.000000
2306.257120,2.530667,1437888.000000,4237.000000
2309.631133,2.548665,1429048.000000,4040.000000
2312.996466,2.518984,1423840.000000,4310.000000
2316.353119,2.526207,1418832.000000,4224.000000
2319.701093,2.499965,1412792.000000,4468.000000
2323.040387,2.502798,1404216.000000,4412.000000
2326.371001,2.505795,1391184.000000,4341.000000
2329.692936,2.479109,1383016.000000,4589.000000
2333.006191,2.480039,1372992.000000,4546.000000
2336.310766,2.466512,1366312.000000,4667.000000
2339.606661,2.465350,1360616.000000,4660.000000
2342.893876,2.424277,1353120.000000,5094.000000
2346.172412,2.439715,1349512.000000,4903.000000
2349.442268,2.416057,1348080.000000,5172.000000
2352.703445,2.422476,1343552.000000,5079.000000
2355.955942,2.405995,1341144.000000,5266.000000
2359.199759,2.387785,1334184.000000,5463.000000
2362.434896,2.373830,1327944.000000,5615.000000
2365.661353,2.376868,1318928.000000,5538.000000
2368.879131,2.363496,1308496.000000,5666.000000
2372.088229,2.353608,1299584.000000,5757.000000
2375.288648,2.369173,1287808.000000,5504.000000
2378.480386,2.350365,1277816.000000,5703.000000
2381.663445,2.348616,1266432.000000,5675.000000
2384.837824,2.346355,1253640.000000,5647.000000
2388.003524,2.347963,1242024.000000,5574.000000
2391.160543,2.340043,1231832.000000,5630.000000
2394.308883,2.341239,1219432.000000,5558.000000
2397.448544,2.344697,1205296.000000,5450.000000
2400.579524,2.318224,1189576.000000,5717.000000
