Method:,Hadamard 3,,
2302.874428,2.547470,1448400.000000,4106.000000
2306.257120,2.552959,1437888.000000,4025.000000
2309.631133,2.539939,1429048.000000,4122.000000
2312.996466,2.523135,1423840.000000,4269.000000
2316.353119,2.521910,1418832.000000,4266.000000
2319.701093,2.494556,1412792.000000,4524.000000
2323.040387,2.489996,1404216.000000,4544.000000
2326.371001,2.501316,1391184.000000,4386.000000
2329.692936,2.474496,1383016.000000,4638.000000
2333.006191,2.467701,1372992.000000,4677.000000
2336.310766,2.461884,1366312.000000,4717.000000
2339.606661,2.442566,1360616.000000,4911.000000
2342.893876,2.426671,1353120.000000,5066.000000
2346.172412,2.445152,1349512.000000,4842.000000
2349.442268,2.417571,1348080.000000,5154.000000
2352.703445,2.402751,1343552.000000,5315.000000
2355.955942,2.393636,1341144.000000,5418.000000
2359.199759,2.399549,1334184.000000,5317.000000
2362.434896,2.370363,1327944.000000,5660.000000
2365.661353,2.376006,1318928.000000,5549.000000
2368.879131,2.359680,1308496.000000,5716.000000
2372.088229,2.349703,1299584.000000,5809.000000
2375.288648,2.352000,1287808.000000,5726.000000
2378.480386,2.349148,1277816.000000,5719.000000
2381.663445,2.349689,1266432.000000,5661.000000
2384.837824,2.336847,1253640.000000,5772.000000
2388.003524,2.343544,1242024.000000,5631.000000
2391.160543,2.333611,1231832.000000,5714.000000
2394.308883,2.334186,1219432.000000,5649.000000
2397.448544,2.312826,1205296.000000,5865.000000
2400.579524,2.313690,1189576.000000,5777.000000
